編號,車位類別,車位價格,車位面積平方公尺,車位所在樓層
RPWNMLNKQHJGFFH86CC,坡道平面,3000,32.75,地下一樓
RPXNMLNKQHJGFFH96CC,坡道平面,3000,32.75,地下一樓
RPQOMLNKQHJGFFH98CC,坡道平面,0,,地下二樓
RPOOMLNKQHJGFFH78CC,坡道平面,3000,34.77,地下二樓
RPTOMLNKQHJGFFH66CC,坡道平面,3000,25.78,地下一樓
RPUOMLNKQHJGFFH76CC,坡道平面,0,40.56,地下二樓
RPQNMLNKQHJGFGH98CC,坡道平面,3000,38.94,地下一樓
RPWNMLNKQHJGFHH07CC,坡道平面,2000,26.11,地下二樓
RPQNMLOKQHJGFAH48CC,坡道平面,3000,,地下一樓
RPPNMLOKQHJGFAH38CC,坡道平面,3000,,地下三樓
RPVOMLOKQHJGFAH09CC,坡道機械,2000,,地下二樓
RPVPMLOKQHJGFAH56CC,坡道平面,2000,39.72,地下二樓
RPSNMLNKQHJGFFH09CC,坡道平面,2800,31.77,地下二樓
RPSQMLOKQHJGFAH98CC,坡道平面,3000,38.80,地下三樓
RPPQMLOKQHJGFAH68CC,坡道平面,3000,34.18,地下二樓
RPTQMLOKQHJGFAH09CC,坡道平面,327,40.71,地下三樓
RPUQMLOKQHJGFAH56CC,坡道平面,2000,33.04,地下三樓
RPURMLOKQHJGFAH66CC,坡道平面,0,26.87,地下一樓
RPRRMLOKQHJGFAH98CC,坡道平面,2000,46.29,地下二樓
RPVRMLOKQHJGFAH76CC,坡道機械,0,,地下一樓
RPQNMLOKQHJGFBH58CC,坡道平面,1800,,地下一樓
RPSNMLOKQHJGFBH78CC,坡道平面,1500,31.97,地下二樓
RPXNMLOKQHJGFBH66CC,坡道平面,0,.45,地下二樓
RPRNMLOKQHJGFDH88CC,坡道平面,0,.29,地下二樓
RPSNMLOKQHJGFDH98CC,坡道平面,2000,,地下二樓
RPVNMLOKQHJGFDH66CC,坡道平面,3000,31.74,地下二樓
RPWNMLOKQHJGFDH76CC,坡道平面,2000,30.98,地下二樓
RPPNMLOKQHJGFEH78CC,坡道平面,2000,33.20,地下二樓
RPQNMLOKQHJGFEH88CC,坡道平面,3000,23.38,地下一樓
RPTNMLOKQHJGFEH56CC,坡道平面,1500,,地下一樓
RPQOMLOKQHJGFEH98CC,坡道平面,1250,27.99,地下二樓
RPQOMLOKQHJGFEH98CC,坡道平面,1250,27.99,地下二樓
RPSRMLOKQHJGFAH09CC,坡道平面,1000,27.25,地下三樓
RPQNMLOKQHJGFFH98CC,坡道平面,2900,33.92,地下一樓
RPSNMLOKQHJGFFH56CC,坡道平面,2500,25.14,地下二樓
RPTNMLOKQHJGFFH66CC,坡道平面,3000,27.21,地下三樓
RPUNMLOKQHJGFFH76CC,坡道平面,2000,38.87,地下三樓
RPXNMLOKQHJGFFH07CC,坡道平面,1000,29.25,地下一樓
RPRNMLOKQHJGFGH56CC,坡道平面,2000,16.32,地下二樓
RPQNMLOKQHJGFHH56CC,坡道平面,2500,28.75,地下一樓
RPTNMLOKQHJGFHH86CC,坡道平面,0,,地下一樓
RPXNMLOKQHJGFHH27CC,坡道平面,3000,24.76,地下一樓
RPOOMLOKQHJGFHH09CC,坡道平面,2000,25.69,地下五樓含以下
RPPOMLOKQHJGFHH56CC,坡道機械,1000,16.41,地下二樓
RPSNMLPKQHJGFAH78CC,坡道平面,3000,30.37,地下二樓
RPWOMLPKQHJGFAH66CC,坡道平面,2500,,地下一樓
RPOPMLPKQHJGFAH58CC,坡道平面,1600,,地下二樓
RPWPMLPKQHJGFAH76CC,坡道平面,3000,,地下一樓
RPPNMLPKQHJGFAH48CC,坡道平面,3000,28.79,地下三樓
RPXPMLPKQHJGFAH86CC,坡道平面,3000,30.47,地下一樓
RPOQMLPKQHJGFAH68CC,坡道平面,2500,38.70,地下一樓
RPVNMLPKQHJGFBH56CC,坡道平面,2000,,地下一樓
RPWOMLPKQHJGFBH76CC,坡道平面,3000,24.48,地下一樓
RPWNMLPKQHJGFBH66CC,坡道平面,2500,,一樓
RPXOMLPKQHJGFBH86CC,坡道平面,3000,41.85,地下一樓
RPTPMLPKQHJGFBH56CC,坡道平面,500,,地下一樓
RPQRMLPKQHJGFBH09CC,坡道平面,1000,,地下二樓
RPTNMLPKQHJGFCH09CC,坡道平面,500,,地下一樓
RPSNMLPKQHJGFCH98CC,坡道平面,2900,,地下一樓
RPQNMLPKQHJGFDH88CC,坡道平面,2500,23.38,地下一樓
RPSNMLPKQHJGFDH09CC,坡道平面,2000,26.98,地下一樓
RPTNMLPKQHJGFDH56CC,坡道平面,1000,36.39,地下三樓
RPVNMLPKQHJGFDH76CC,坡道平面,2200,,地下一樓
RPTOMLPKQHJGFDH66CC,坡道平面,2000,33.43,地下一樓
RPUOMLPKQHJGFDH76CC,坡道平面,1000,,地下二樓
RPOPMLPKQHJGFDH88CC,坡道平面,1450,,地下一樓
RPPNMLPKQHJGFEH88CC,坡道平面,3000,57.84,地下三樓
RPQNMLPKQHJGFEH98CC,坡道平面,2000,,地下一樓
RPRNMLPKQHJGFEH09CC,坡道平面,2500,,地下三樓
RPVNMLPKQHJGFEH86CC,坡道平面,2500,22.80,地下二樓
RPQOMLPKQHJGFEH09CC,坡道平面,1000,,地下一樓
RPROMLPKQHJGFEH56CC,坡道平面,3000,,地下二樓
RPSOMLPKQHJGFEH66CC,坡道平面,1500,,地下一樓
RPTOMLPKQHJGFEH76CC,坡道平面,3000,46.91,地下二樓
RPUNMLPKQHJGFFH86CC,坡道平面,2000,25.89,地下二樓
RPWNMLPKQHJGFFH07CC,坡道平面,200,27.55,地下二樓
RPUOMLPKQHJGFFH96CC,坡道平面,2000,27.21,地下一樓
RPSOMLPKQHJGFFH76CC,坡道平面,2500,29.37,地下一樓
RPSOMLPKQHJGFFH76CC,坡道平面,2500,29.37,地下一樓
RPVOMLPKQHJGFFH07CC,坡道平面,0,,地下二樓
RPTNMLQKQHJGFAH98CC,坡道平面,3000,30.24,地下三樓
RPXNMLQKQHJGFAH76CC,坡道平面,3000,33.03,地下二樓
RPQOMLQKQHJGFAH78CC,坡道平面,3000,,地下三樓
RPROMLQKQHJGFAH88CC,坡道平面,2500,35.02,地下二樓
RPUOMLQKQHJGFAH56CC,坡道平面,3000,,地下二樓
RPWOMLQKQHJGFAH76CC,坡道平面,2500,,地下二樓
RPOPMLQKQHJGFAH68CC,坡道平面,1500,,地下三樓
RPXOMLQKQHJGFAH86CC,坡道平面,3000,34.45,地下四樓
RPQPMLQKQHJGFAH88CC,坡道平面,3000,32.61,地下二樓
RPRPMLQKQHJGFAH98CC,坡道平面,3000,30.55,地下二樓
RPOQMLQKQHJGFAH78CC,坡道平面,3000,48.07,地下二樓
RPRQMLQKQHJGFAH09CC,坡道平面,3000,33.23,地下一樓
RPTNMLQKQHJGFBH09CC,一樓平面,0,,一樓
RPOOMLQKQHJGFBH68CC,坡道平面,2700,,地下一樓
RPTPMLQKQHJGFAH56CC,坡道平面,1500,40.53,地下二樓
RPWOMLQKQHJGFBH86CC,坡道平面,2500,,地下一樓
RPXPMLQKQHJGFBH07CC,坡道平面,3000,37.55,地下一樓
RPRQMLQKQHJGFBH56CC,坡道平面,0,,地下二樓
RPPRMLQKQHJGFBH09CC,坡道平面,2000,43.65,地下二樓
RPTNMLQKQHJGFCH56CC,坡道平面,1000,35.56,地下二樓
RPPNMLQKQHJGFDH88CC,坡道平面,2000,41.11,地下一樓
RPUNMLQKQHJGFCH66CC,坡道平面,2000,36.46,地下三樓
RPRNMLQKQHJGFDH09CC,坡道平面,3000,29.75,地下一樓
RPVNMLQKQHJGFEH96CC,坡道平面,3500,26.42,地下二樓
RPVNMLQKQHJGFFH07CC,坡道平面,2500,40.56,地下二樓
RPSNMLQKQHJGFFH76CC,坡道平面,2000,27.21,地下三樓
RPWNMLQKQHJGFFH17CC,坡道平面,3000,24.51,地下三樓
RPOOMLQKQHJGFFH09CC,坡道平面,2200,29.67,地下二樓
RPPNMLQKQHJGFGH56CC,坡道平面,2300,,地下一樓
RPTNMLQKQHJGFGH96CC,坡道平面,2000,,地下三樓
RPQOMLQKQHJGFGH76CC,坡道平面,2000,30.21,地下二樓
RPRNMLQKQHJGFHH86CC,坡道平面,3000,33.21,地下四樓
RPUNMLQKQHJGFHH17CC,坡道平面,3000,36.37,地下二樓
RPRNMLRKQHJGFBH98CC,一樓平面,0,,一樓
RPVNMLRKQHJGFBH76CC,坡道平面,0,,地下三樓
RPSNMLRKQHJGFFH86CC,坡道平面,2500,29.85,地下三樓
RPQNMLRKQHJGFHH86CC,坡道平面,0,26.34,地下三樓
RPPNMLTKQHJGFAH88CC,坡道平面,500,41.86,地下二樓
RPTNMLTKQHJGFAH66CC,坡道平面,2000,33.99,地下二樓
RPQOMLTKQHJGFAH09CC,坡道平面,3000,24.81,地下二樓
RPXOMLTKQHJGFAH17CC,坡道平面,1000,30.59,地下二樓
RPOPMLTKQHJGFAH98CC,坡道平面,2000,,地下一樓
RPWOMLTKQHJGFAH07CC,坡道平面,2000,,地下一樓
RPPPMLTKQHJGFAH09CC,坡道平面,3000,26.56,地下二樓
RPTPMLTKQHJGFAH86CC,坡道平面,2500,,地下一樓
RPVNMLTKQHJGFBH96CC,坡道平面,1000,34.12,地下三樓
RPPOMLTKQHJGFBH09CC,坡道平面,1500,,地下一樓
RPWOMLTKQHJGFBH17CC,坡道平面,2000,,地下一樓
RPTNMLTKQHJGFCH86CC,坡道平面,1000,25.05,地下二樓
RPUNMLTKQHJGFCH96CC,坡道平面,1000,30.44,地下三樓
RPQNMLTKQHJGFDH66CC,坡道平面,1000,,地下一樓
RPPNMLTKQHJGFDH56CC,坡道平面,400,,地下一樓
RPQNMLTKQHJGFFH86CC,坡道平面,3000,29.25,地下一樓
RPSQMLTKQHJGFBH96CC,坡道平面,3500,28.43,地下一樓
RPTNMLTKQHJGFFH17CC,坡道平面,1000,32.34,地下二樓
RPPOMLTKQHJGFFH86CC,坡道平面,2000,29.48,地下三樓
RPOOMLTKQHJGFFH76CC,坡道平面,2500,36.04,地下一樓
RPXNMLTKQHJGFFH57CC,坡道平面,2000,35.49,地下三樓
RPQNMLTKQHJGFGH96CC,坡道平面,2000,34.66,地下二樓
RPRNMLTKQHJGFGH07CC,坡道平面,2000,37.48,地下三樓
RPTNMLTKQHJGFGH27CC,坡道平面,0,31.43,地下一樓
RPVNMLTKQHJGFGH47CC,坡道平面,1500,37.26,地下三樓
RPQNMLTKQHJGFHH07CC,坡道平面,2500,32.44,地下二樓
RPTNMLTKQHJGFHH37CC,坡道機械,0,22.26,地下二樓
RPUNMLKLQHJGFAH58CC,坡道平面,3000,,地下一樓
RPTNMLKLQHJGFAH48CC,坡道平面,2500,36.89,地下二樓
RPXOMLKLQHJGFAH98CC,坡道平面,2500,45.31,地下一樓
RPPPMLKLQHJGFAH28CC,坡道平面,3000,28.79,地下四樓
RPOPMLKLQHJGFAH18CC,坡道平面,2500,,地下三樓
RPVPMLKLQHJGFAH88CC,坡道平面,2500,,地下二樓
RPPQMLKLQHJGFAH38CC,坡道平面,3000,25.57,地下三樓
RPRRMLKLQHJGFAH68CC,坡道平面,3000,,地下二樓
RPROMLKLQHJGFBH48CC,坡道平面,0,30.74,地下二樓
RPSOMLKLQHJGFBH58CC,坡道平面,1250,36.60,地下一樓
RPSOMLKLQHJGFBH58CC,坡道平面,1250,36.60,地下一樓
RPXPMLKLQHJGFBH56CC,坡道平面,1000,,地下二樓
RPQNMLKLQHJGFCH38CC,坡道平面,0,,地下一樓
RPRNMLKLQHJGFDH58CC,坡道平面,2000,30.65,地下二樓
RPSNMLKLQHJGFDH68CC,坡道平面,3000,26.59,地下二樓
RPPNMLKLQHJGFEH48CC,坡道平面,2000,23.98,地下二樓
RPQOMLKLQHJGFEH68CC,坡道平面,3200,,地下二樓
RPQNMLKLQHJGFFH68CC,坡道平面,1500,25.89,地下二樓
RPRNMLKLQHJGFGH88CC,坡道平面,500,31.43,地下二樓
RPTNMLKLQHJGFGH09CC,坡道平面,2000,31.43,地下二樓
RPXNMLKLQHJGFGH86CC,坡道機械,1700,,地下三樓
RPQNMLKLQHJGFHH88CC,坡道平面,2250,,地下二樓
RPQNMLKLQHJGFHH88CC,坡道平面,2250,,地下二樓
RPVNMLKLQHJGFHH76CC,坡道平面,3000,23.76,地下二樓
RPXNMLLLQHJGFAH98CC,坡道平面,2500,,地下一樓
RPOOMLLLQHJGFAH18CC,升降機械,2500,27.63,地下一樓
RPUOMLLLQHJGFAH78CC,坡道平面,2500,40.63,地下一樓
RPUNMLLLQHJGFBH78CC,坡道平面,0,,地下二樓
RPPPMLLLQHJGFBH48CC,坡道平面,3000,40.87,地下二樓
RPSPMLLLQHJGFBH78CC,坡道平面,3000,41.35,地下二樓
RPTNMLLLQHJGFDH88CC,坡道平面,1500,39.81,地下二樓
RPRNMLLLQHJGFDH68CC,坡道平面,2500,31.51,地下一樓
RPPPMLLLQHJGFEH78CC,坡道平面,0,35.90,地下一樓
RPRNMLLLQHJGFFH88CC,坡道平面,2350,22.51,地下二樓
RPTNMLLLQHJGFFH09CC,坡道平面,3000,,地下二樓
RPROMLLLQHJGFFH98CC,坡道平面,2500,40.56,地下二樓
RPSOMLLLQHJGFFH09CC,坡道平面,500,37.11,地下一樓
RPOOMLLLQHJGFFH68CC,坡道平面,3000,,地下二樓
RPVNMLLLQHJGFGH76CC,坡道平面,3000,32.61,地下一樓
RPRNMLLLQHJGFGH98CC,坡道機械,2005,,地下二樓
RPVNMLLLQHJGFHH86CC,坡道平面,3000,27.45,地下三樓
RPWNMLLLQHJGFHH96CC,坡道機械,2000,17.74,地下一樓
RPSOMLMLQHJGFAH68CC,坡道平面,2500,27.25,地下三樓
RPQOMLMLQHJGFAH48CC,坡道平面,1000,,地下二樓
RPWOMLMLQHJGFAH09CC,坡道平面,2000,33.22,地下三樓
RPQPMLMLQHJGFAH58CC,坡道平面,3000,34.46,地下二樓
RPOQMLMLQHJGFAH48CC,坡道平面,1500,33.87,地下三樓
RPVNMLMLQHJGFBH98CC,坡道平面,0,34.19,地下一樓
RPXOMLMLQHJGFBH66CC,坡道平面,0,,地下一樓
RPPOMLMLQHJGFCH58CC,坡道平面,1000,,地下二樓
RPWNMLMLQHJGFEH76CC,坡道平面,1000,44.71,地下一樓
RPPNMLKLQHJGFDH48DC,坡道平面,0,,一樓
RPTNMLMLQHJGFFH56CC,坡道平面,2000,29.85,地下三樓
RPXNMLMLQHJGFFH96CC,坡道平面,2000,40.56,地下二樓
RPPOMLMLQHJGFFH88CC,坡道平面,2500,39.67,地下二樓
RPRNMLMLQHJGFGH09CC,坡道平面,1000,39.71,地下三樓
RPSNMLNLQHJGFAH68CC,坡道平面,0,33.01,地下一樓
RPPOMLNLQHJGFAH48CC,坡道平面,3000,29.06,地下三樓
RPQPMLNLQHJGFAH68CC,坡道平面,2000,,地下一樓
RPXOMLNLQHJGFAH66CC,坡道平面,2000,35.11,地下二樓
RPVPMLNLQHJGFAH56CC,坡道平面,2500,34.27,地下二樓
RPXPMLNLQHJGFAH76CC,坡道平面,3000,33.15,地下三樓
RPQNMLNLQHJGFAH48CC,坡道平面,3000,,地下一樓
RPUNMLNLQHJGFBH98CC,坡道平面,3000,30.74,地下一樓
RPXQMLNLQHJGFAH86CC,坡道平面,3000,29.14,地下一樓
RPVNMLNLQHJGFDH66CC,坡道平面,3000,31.74,地下三樓
RPXNMLNLQHJGFEH96CC,坡道平面,3000,,地下三樓
RPOPMLNLQHJGFEH88CC,坡道平面,2000,39.98,地下二樓
RPSNMLNLQHJGFFH56CC,坡道平面,3000,25.89,地下二樓
RPVNMLNLQHJGFFH86CC,坡道平面,2000,36.13,地下二樓
RPRPMLNLQHJGFEH56CC,坡道平面,3000,25.63,地下三樓
RPOOMLNLQHJGFFH88CC,坡道平面,2500,33.75,地下一樓
RPUOMLNLQHJGFFH86CC,坡道平面,2000,34.92,地下三樓
RPXOMLNLQHJGFFH17CC,坡道平面,2500,29.96,地下一樓
RPRNMLNLQHJGFGH56CC,坡道平面,2500,31.43,地下一樓
RPPNMLNLQHJGFGH98CC,坡道平面,2000,,地下一樓
RPQNMLNLQHJGFGH09CC,坡道平面,3000,31.29,地下二樓
RPPNMLNLQHJGFFH98DC,坡道平面,0,12.50,地下二樓
RPSPMLQLQHJGFAH56CC,坡道平面,3000,28.37,地下四樓
RPRNMLQLQHJGFBH98CC,坡道平面,900,,地下一樓
RPQOMLQLQHJGFDH56CC,坡道平面,1000,39.81,地下二樓
RPVNMLQLQHJGFHH37CC,坡道平面,3000,35.83,地下三樓
RPWPMLRLQHJGFBH17CC,一樓平面,0,16.98,一樓
RPTPMLRLQHJGFBH86CC,坡道平面,0,53.37,地下二樓
RPWNMLRLQHJGFEH27CC,坡道平面,1000,,地下二樓
RPRNMLRLQHJGFHH07CC,坡道平面,2000,,地下一樓
RPPOMLRLQHJGFHH96CC,坡道平面,2500,42.34,地下一樓
RPTPMLSLQHJGFAH86CC,坡道平面,3000,34.23,地下一樓
RPROMLSLQHJGFBH66CC,坡道平面,0,37.01,地下三樓
RPRQMLSLQHJGFBH86CC,坡道平面,2000,30.49,地下四樓
RPTPMLSLQHJGFBH96CC,坡道機械,1000,17.11,地下三樓
RPPOMLSLQHJGFEH76CC,坡道平面,1000,,地下二樓
RPPOMLSLQHJGFHH07CC,坡道平面,2500,33.75,地下三樓
RPRNMLTLQHJGFAH56CC,坡道平面,3000,,地下一樓
RPUNMLTLQHJGFBH96CC,坡道平面,3000,24.48,地下二樓
RPOOMLTLQHJGFBH09CC,坡道平面,3000,31.07,地下五樓含以下
RPSOMLTLQHJGFBH86CC,坡道平面,3000,,地下二樓
RPROMLTLQHJGFBH76CC,坡道平面,3000,,地下二樓
RPPPMLTLQHJGFBH66CC,坡道平面,3000,,地下三樓
RPPQMLTLQHJGFBH76CC,其他,0,,地下一樓
RPQNMLTLQHJGFDH76CC,坡道機械,1000,,地下二樓
RPSNMLTLQHJGFDH96CC,坡道平面,2000,,地下一樓
RPUOMLTLQHJGFEH37CC,坡道平面,0,30.12,地下一樓
RPOOMLTLQHJGFDH66CC,坡道平面,3000,,地下一樓
RPXOMLTLQHJGFEH67CC,坡道平面,1000,,地下一樓
RPTNMLTLQHJGFFH27CC,坡道平面,2000,32.75,地下一樓
RPQOMLTLQHJGFFH07CC,坡道平面,2000,47.95,地下一樓
RPUNMLTLQHJGFHH57CC,一樓平面,0,,一樓
RPRQMLKMQHJGFAH68CC,坡道平面,2000,40.53,地下一樓
RPRNMLKMQHJGFDH68CC,坡道平面,2000,46.01,地下二樓
RPWNMLKMQHJGFHH96CC,坡道平面,0,35.06,地下一樓
RPROMLMJRHJGFAH48CC,坡道平面,2000,43.28,地下四樓
RPQPMLMJRHJGFAH48CC,坡道平面,0,,地下一樓
RPWPMLMJRHJGFAH09CC,坡道平面,2500,,地下一樓
RPTPMLMJRHJGFAH78CC,坡道平面,1000,,地下二樓
RPTNMLMJRHJGFCH78CC,一樓平面,1500,,一樓
RPQOMLMJRHJGFDH68CC,坡道平面,1000,41.27,地下一樓
RPPNMLMJRHJGFEH58CC,坡道平面,2500,43.86,地下二樓
RPRNMLMJRHJGFFH88CC,坡道平面,2500,25.89,地下一樓
RPPNMLMJRHJGFGH88DC,坡道平面,0,,地下二樓
RPQOMLMJRHJGFGH98CC,坡道平面,2250,38.94,地下三樓
RPQOMLMJRHJGFGH98CC,坡道平面,2250,38.94,地下三樓
RPRNMLNJRHJGFDH78CC,坡道平面,500,32.10,地下三樓
RPPNMLNJRHJGFEH68CC,坡道平面,3000,23.23,地下二樓
RPXNMLNJRHJGFFH96CC,坡道機械,0,,地下一樓
RPSNMLNJRHJGFFH09CC,坡道平面,3000,31.15,地下一樓
RPSNMLNJRHJGFHH66CC,坡道平面,1700,35.07,地下五樓含以下
RPSNMLOJRHJGFDH98CC,坡道平面,1000,39.81,地下三樓
RPVRMLOJRHJGFBH86CC,坡道平面,1000,27.08,地下一樓
RPSOMLQJRHJGFBH09CC,升降平面,2000,,地下一樓
RPVNMLQJRHJGFDH86CC,坡道平面,0,34.25,地下二樓
RPWNMLQJRHJGFDH96CC,坡道平面,0,,地下一樓
RPSOMLQJRHJGFGH96CC,坡道平面,0,37.26,地下二樓
RPPNMLRJRHJGFAH68CC,坡道機械,2500,,地下一樓
RPOPMLTJRHJGFBH09CC,坡道平面,2800,30.23,地下二樓
RPUOMLKKRHJGFAH68CC,坡道平面,2600,,地下一樓
RPQQMLLKRHJGFAH58CC,坡道平面,3000,30.59,地下一樓
RPSPMLLKRHJGFBH78CC,坡道平面,0,24.96,地下一樓
RPTNMLLKRHJGFCH78CC,坡道平面,2500,40.02,地下一樓
RPWQMLLKRHJGFAH56CC,坡道平面,0,48.16,地下一樓
RPWNMLLKRHJGFHH96CC,升降平面,0,25.97,地下三樓
RPSOMLMKRHJGFAH68CC,坡道平面,0,17.43,無固定樓層
RPUNMLNKRHJGFAH88CC,坡道平面,2990,29.26,地下三樓
RPPQMLNKRHJGFAH68CC,坡道平面,2000,,地下一樓
RPQNMLNKRHJGFEH88CC,坡道平面,3000,36.20,地下二樓
RPVOMLSKRHJGFBH07CC,坡道平面,1000,,地下一樓
