編號,車位類別,車位價格,車位面積平方公尺,車位所在樓層
RPPNMLMLQHJGFIE78CC,坡道平面,0,,地下一樓
RPUNMLNLQHJGFCE78CC,坡道平面,0,41.03,地下四樓
RPVOMLNLQHJGFEE56CC,坡道平面,0,22.27,地下五樓含以下
RPWOMLNLQHJGFEE66CC,坡道平面,0,37.89,地下三樓
RPUOMLNLQHJGFEE09CC,坡道平面,0,25.01,地下五樓含以下
RPTOMLNLQHJGFEE98CC,坡道平面,0,23.30,地下二樓
RPPPMLNLQHJGFEE68CC,坡道平面,0,12.51,地下二樓
RPPNMLNLQHJGFIE88CC,坡道平面,0,26.91,地下三樓
RPQNMLOLQHJGFBE38CC,坡道平面,1800,12.65,地下五樓含以下
RPWNMLQLQHJGFBE56CC,坡道平面,0,19.72,地下五樓含以下
RPRNMLQLQHJGFCE78CC,坡道平面,0,,地下二樓
RPWNMLRLQHJGFEE96CC,升降平面,2000,8.84,地下一樓
RPPOMLRLQHJGFEE98CC,坡道平面,2000,24.82,地下二樓
RPSOMLSLQHJGFDE66CC,塔式車位,0,13.06,
RPVPMLSLQHJGFEE17CC,坡道機械,0,5.98,地下二樓
RPQQMLSLQHJGFEE76CC,坡道機械,0,10.00,地下一樓
RPTNMLTLQHJGFBE56CC,坡道平面,0,28.53,地下一樓
RPROMLTLQHJGFBE09CC,坡道平面,0,,地下三樓
RPTNMLTLQHJGFDE76CC,坡道機械,0,6.64,地下三樓
RPQNMLTLQHJGFEE56CC,坡道平面,0,20.08,地下二樓
RPUNMLTLQHJGFGE17CC,坡道機械,0,,地下一樓
RPXOMLKMQHJGFDE09CC,坡道機械,0,8.37,地下二樓
RPOOMLKMQHJGFCE08CC,坡道平面,0,24.86,地下二樓
RPPPMLKMQHJGFDE38CC,坡道平面,2500,23.72,地下一樓
RPOOMLKMQHJGFDE18CC,坡道機械,0,10.19,地下一樓
RPROMLKMQHJGFEE58CC,坡道平面,0,,地下一樓
RPPNMLLMQHJGFFE48CC,坡道平面,0,26.02,地下三樓
RPRPMLMJRHJGFEE68CC,坡道平面,0,18.96,地下一樓
RPUNMLOJRHJGFEE98CC,一樓平面,0,,一樓
RPWNMLPJRHJGFAE88CC,升降機械,0,6.56,地下二樓
RPTNMLPJRHJGFFE09CC,坡道平面,0,,地下二樓
RPSNMLTJRHJGFEE66CC,坡道機械,0,13.16,地下二樓
RPRNMLLKRHJGFIE88CC,坡道平面,0,32.39,地下二樓
RPTNMLMKRHJGFCE58CC,坡道平面,0,20.38,地下一樓
