編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
RPPNMLLKRHJGFAA37DA,16,5.39,共有部分,鋼筋混凝土造,97年5月23日,十層,,持分移轉
RPSNMLTJQHJGFBA38DA,14,26.49,一般事務所,鋼骨鋼筋混凝土造,99年10月8日,十四層,六層 陽臺 雨遮,全筆移轉
RPSNMLTJQHJGFBA38DA,14,5.88,本共有部分之項目有走廊、梯廳、緊急昇降機間兼排煙室等３項,鋼骨鋼筋混凝土造,99年10月8日,十四層,,持分移轉
RPSNMLTJQHJGFBA38DA,14,12.27,本共有部分之項目有樓梯、緊急昇降機間兼排煙室、供行動不便者使用、緊急昇降機、停車場進風管道、停車場排風管道、ＣＯ２鋼瓶室、消防泵浦機房、消防水箱、水箱、防空避難室兼停車空間、機車位、發電機室、發電機室排風管道、發電機室進風管道、受電箱室、配電盤室、垃圾儲存空間、台電配電室、電表位置、停車空間、電信室、梯廳、騎樓、電梯間、機械室、廢水池、消防水池、裝卸位等２９項,鋼骨鋼筋混凝土造,99年10月8日,十四層,,持分移轉
RPSNMLKKRHJGFBA67DA,47,3.64,共有部分,鋼筋混凝土造,66年8月29日,十二層,,持分移轉
RPSNMLKKRHJGFBA67DA,47,18.28,住家用,鋼筋混凝土造,66年8月29日,十二層,五層 陽臺,全筆移轉
RPRPMLPKQHJGFCA28DA,16,82.47,住家用,鋼筋混凝土造,98年1月6日,十四層,十一層 陽臺 雨遮,全筆移轉
RPRPMLPKQHJGFCA28DA,16,.02,商業用,鋼筋混凝土造,98年1月6日,十四層,一層,持分移轉
RPRPMLPKQHJGFCA28DA,16,16.40,共有部分,鋼筋混凝土造,98年1月6日,十四層,,持分移轉
RPRPMLPKQHJGFCA28DA,16,37.45,共有部分,鋼筋混凝土造,98年1月6日,十四層,,持分移轉
RPRPMLPKQHJGFCA28DA,16,5.55,共有部分,鋼筋混凝土造,98年1月6日,十四層,,持分移轉
RPRPMLPKQHJGFCA28DA,16,.00,共有部分,鋼筋混凝土造,98年1月6日,十四層,,持分移轉
RPTPMLLLQHJGFCA18DA,41,79.92,工業用,鋼筋混凝土造,72年6月18日,五層,二層 陽臺 電梯樓梯間,全筆移轉
RPRPMLPKQHJGFCA28DA,16,22.62,共有部分,鋼筋混凝土造,98年1月6日,十四層,,持分移轉
RPSNMLKKRHJGFCA77DA,42,45.20,住家用,鋼筋混凝土造,71年5月31日,十二層,十一層 陽臺,全筆移轉
RPSNMLKKRHJGFCA77DA,42,24.14,共有部分,鋼筋混凝土造,71年5月31日,十二層,,持分移轉
RPUNMLKLQHJGFEA18DA,48,96.53,住家用,鋼筋混凝土造,65年6月16日,四層,四層 陽臺,全筆移轉
RPUNMLQLQHJGFEA78DA,1,106.91,集合住宅Ｈ２，第２組,鋼筋混凝土造,112年10月11日,二十四層,十九層 陽臺 雨遮,全筆移轉
RPUNMLQLQHJGFEA78DA,1,32.14,共有部分之項目有：一般升降機（１７人）、緊急升降機甲（１７人）、特別安全梯（甲）、排煙室、梯廳、進風管道、排風管道、排煙管道、管道、緊急升降機乙（１７人）、特別安全梯（乙）兼無障礙樓梯、一般升降機（１７人）供無障礙使用、管委會空間、發電機室進風管道、發電機室排風管道、安全梯（丙）兼無障礙樓梯、防災中心、車道１／８、排煙室兼梯廳、管委會空間Ａ區、管委會空間Ｂ區、管委會空間（供社區居民交誼廳使用）Ａ區、管委會空間（供社區居民健身房使用）Ｂ區、發電機房、垃圾車暫停區、機電設備空間（汙物處理）、停車空間兼防空避難室、廁所、Ｂ１排風機、自來水箱機電設備空間、消防中繼機房、台電配電場所、機電設備空間、進風機、機電設備空間（排風機）、機電設備空間電信機房、消防泵浦室、電梯機房、消防機房、消防水箱、（水錶區）、自來水箱（組合式水箱）、機房、頂蓋式開放空間、高層緩衝空間等４５項。,鋼筋混凝土造,112年10月11日,二十四層,,持分移轉
RPUNMLQLQHJGFEA78DA,1,11.69,共有部分之項目有：排煙室、梯廳等２項。,鋼筋混凝土造,112年10月11日,二十四層,,持分移轉
RPUNMLQLQHJGFEA78DA,1,38.18,共有部分之項目有：車道、停車空間等２項。,鋼筋混凝土造,112年10月11日,二十四層,,持分移轉
RPWNMLKKRHJGFEA38DA,52,12.59,住家用,鋼筋混凝土造,62年1月19日,四層,一層,持分移轉
RPXNMLKKRHJGFEA48DA,43,34.21,商業用,鋼筋混凝土造,70年2月18日,七層,四層 陽臺,全筆移轉
RPXNMLKKRHJGFEA48DA,43,5.51,共有部分,鋼筋混凝土造,70年2月18日,七層,,持分移轉
RPSOMLOJRHJGFEA38DA,24,28.35,商業用,鋼筋混凝土造,89年3月29日,十七層,十一層 陽臺,全筆移轉
RPSOMLOJRHJGFEA38DA,24,4.19,共有部分,鋼筋混凝土造,89年3月29日,十七層,,持分移轉
RPPNMLTJRHJGFFA58DA,51,115.11,住家用,鋼筋混凝土造,62年8月6日,七層,三層,全筆移轉
RPSOMLOJRHJGFEA38DA,24,6.60,共有部分,鋼筋混凝土造,89年3月29日,十七層,,持分移轉
RPSOMLOJRHJGFEA38DA,24,1.01,共有部分,鋼筋混凝土造,89年3月29日,十七層,,持分移轉
RPQOMLKMQHJGFEA97DA,16,31.75,策略性產業（資訊服務業）,鋼筋混凝土造,97年4月3日,十二層,十一層 陽臺,全筆移轉
RPQOMLKMQHJGFEA97DA,16,77.35,策略性產業（資訊服務業）,鋼筋混凝土造,97年4月3日,十二層,十一層 陽臺 雨遮,全筆移轉
RPQOMLKMQHJGFEA97DA,16,2.44,共有部分,鋼筋混凝土造,97年4月3日,十二層,,持分移轉
RPQOMLKMQHJGFEA97DA,16,6.07,共有部分,鋼筋混凝土造,97年4月3日,十二層,,持分移轉
RPQOMLKMQHJGFEA97DA,16,6.33,共有部分,鋼筋混凝土造,97年4月3日,十二層,,持分移轉
RPRNMLKKRHJGFFA97DA,32,101.57,住家用,鋼筋混凝土造,82年1月8日,六層,四層 陽臺 花台,全筆移轉
RPQOMLKMQHJGFEA97DA,16,40.35,共有部分,鋼筋混凝土造,97年4月3日,十二層,,持分移轉
RPRNMLKKRHJGFFA97DA,32,61.04,共有部分,鋼筋混凝土造,82年1月8日,六層,,持分移轉
RPQOMLKMQHJGFEA97DA,16,6.76,共有部分,鋼筋混凝土造,97年4月3日,十二層,,持分移轉
RPQOMLKMQHJGFEA97DA,16,16.78,共有部分,鋼筋混凝土造,97年4月3日,十二層,,持分移轉
RPOPMLMKQHJGFAA47DA,18,22.03,住家用,鋼筋混凝土造,95年11月30日,九層,二層 雨遮,全筆移轉
RPOPMLMKQHJGFAA47DA,18,4.33,共有部分,鋼筋混凝土造,95年11月30日,九層,,持分移轉
RPOPMLMKQHJGFAA47DA,18,.24,共有部分,鋼筋混凝土造,95年11月30日,九層,,持分移轉
RPOPMLMKQHJGFAA47DA,18,5.04,共有部分,鋼筋混凝土造,95年11月30日,九層,,持分移轉
RPOPMLMKQHJGFAA47DA,18,.39,共有部分,鋼筋混凝土造,95年11月30日,九層,,持分移轉
RPXNMLKKRHJGFAA08DA,29,36.26,停車場,鋼筋混凝土造,84年4月11日,二十層,地下一層 地下三層,持分移轉
RPXNMLKKRHJGFAA08DA,29,.32,見使用執照,鋼筋混凝土造,84年4月11日,二十層,,持分移轉
RPQOMLKKRHJGFAA47DA,23,32.92,共有部分,鋼筋混凝土造,90年4月6日,十層,,持分移轉
RPQOMLKKRHJGFAA47DA,23,2.99,共有部分,鋼筋混凝土造,90年4月6日,十層,,持分移轉
RPQOMLKKRHJGFAA47DA,23,20.20,共有部分,鋼筋混凝土造,90年4月6日,十層,,持分移轉
RPQOMLKKRHJGFAA47DA,23,87.40,商業用,鋼筋混凝土造,90年4月6日,十層,七層 陽臺 雨遮,全筆移轉
RPUOMLKKRHJGFAA87DA,26,.17,商業用,鋼筋混凝土造,87年12月31日,十三層,地下一層,持分移轉
RPUOMLKKRHJGFAA87DA,26,3.97,共有部分,鋼筋混凝土造,87年12月31日,十三層,,持分移轉
RPUOMLKKRHJGFAA87DA,26,.79,見使用執照,鋼骨造,87年12月31日,十三層,,持分移轉
RPRNMLKKRHJGFBA57DA,47,22.97,住家用,鋼筋混凝土造,66年9月7日,十二層,九層 陽臺,全筆移轉
RPRNMLKKRHJGFBA57DA,47,6.72,共有部分,鋼筋混凝土造,66年9月7日,十二層,,持分移轉
RPUNMLTJRHJGFBA68DA,55,85.32,住家用,加強磚造,58年3月14日,三層,二層 陽臺,全筆移轉
RPPNMLLKRHJGFBA47DA,36,40.36,住家用,鋼筋混凝土造,77年8月3日,七層,五層 陽臺 雨遮,全筆移轉
RPPNMLLKRHJGFBA47DA,36,7.67,共有部分,鋼筋混凝土造,77年8月3日,七層,,持分移轉
RPVNMLLKRHJGFBA08DA,46,70.86,住商用,鋼筋混凝土造,68年1月17日,五層,一層 平台,持分移轉
RPQPMLTJQHJGFCA48DA,25,136.57,住家用,鋼筋混凝土造,88年7月31日,十四層,十層 十一層 陽臺 雨遮,全筆移轉
RPQPMLTJQHJGFCA48DA,25,37.67,共有部分,鋼筋混凝土造,88年7月31日,十四層,,持分移轉
RPQPMLTJQHJGFCA48DA,25,8.93,共有部分,鋼筋混凝土造,88年7月31日,十四層,,持分移轉
RPQPMLTJQHJGFCA48DA,25,32.79,共有部分,鋼筋混凝土造,88年7月31日,十四層,,持分移轉
RPRNMLQLQHJGFCA28DA,22,42.36,住家用,鋼筋混凝土造,91年11月28日,八層,七層 陽臺 雨遮,全筆移轉
RPRNMLQLQHJGFCA28DA,22,20.28,共有部分,鋼筋混凝土造,91年11月28日,八層,,持分移轉
RPRNMLQLQHJGFCA28DA,22,14.62,共有部分,鋼筋混凝土造,91年11月28日,八層,,持分移轉
RPRNMLLKRHJGFCA77DA,30,47.00,住家用,鋼筋混凝土造,83年11月23日,十六層,九層 陽臺 花台,持分移轉
RPRNMLLKRHJGFCA77DA,30,6.20,共有部分,鋼筋混凝土造,83年11月23日,十六層,,持分移轉
RPSOMLKKRHJGFCA87DA,47,6.03,共有部分,鋼筋混凝土造,67年1月30日,四層,,持分移轉
RPSOMLKKRHJGFCA87DA,47,6.03,共有部分,鋼筋混凝土造,67年1月30日,四層,,持分移轉
RPSOMLKKRHJGFCA87DA,47,69.93,住家用,鋼筋混凝土造,67年1月30日,四層,一層 平台,全筆移轉
RPSOMLKKRHJGFCA87DA,47,84.30,住家用,鋼筋混凝土造,67年1月30日,四層,一層 平台,全筆移轉
RPVPMLLJQHJGFDA28DA,34,127.64,住家用,鋼筋混凝土造,79年6月22日,五層,二層 陽臺,全筆移轉
RPVPMLLJQHJGFDA28DA,34,11.97,共有部分,鋼筋混凝土造,79年6月22日,五層,,持分移轉
RPPOMLKMQHJGFDA77DA,40,94.19,住家用,鋼筋混凝土造,73年11月6日,十六層,十層 陽臺,全筆移轉
RPPOMLKMQHJGFDA77DA,40,42.84,見使用執照,鋼筋混凝土造,73年11月6日,十七層,地下二層,持分移轉
RPPOMLKMQHJGFDA77DA,40,18.13,共有部分,鋼筋混凝土造,73年11月6日,十七層,,持分移轉
RPPNMLOJRHJGFDA87DA,,53.72,住家用,加強磚造,,三層,三層 陽臺,全筆移轉
RPUNMLMJRHJGFDA18DA,26,77.93,集合住宅,鋼筋混凝土造,87年5月21日,十八層,十四層 陽臺,全筆移轉
RPUNMLMJRHJGFDA18DA,26,50.04,共有部分,鋼筋混凝土造,87年5月21日,十九層,,持分移轉
RPPNMLRJRHJGFEA28DA,30,82.41,住家用,鋼筋混凝土造,83年12月9日,六層,三層 陽臺 花台,全筆移轉
RPPNMLRJRHJGFEA28DA,30,13.54,共有部分,鋼筋混凝土造,83年12月9日,六層,,持分移轉
