編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
RPSNMLLKQHJGFEA08CC,43,7.10,共有部分,鋼筋混凝土造,70年11月2日,七層,,
RPVNMLMKQHJGFAA08CC,57,35.11,,加強磚造,56年5月19日,五層,,
RPPOMLMKQHJGFAA57CC,57,47.27,,加強磚造,56年5月19日,五層,,
RPWNMLMKQHJGFAA18CC,35,134.45,住家用,鋼筋混凝土造,78年5月11日,五層,,
RPROMLMKQHJGFAA77CC,35,84.94,住家用,鋼筋混凝土造,78年6月24日,十層,,
RPWNMLMKQHJGFAA18CC,35,9.53,共有部分,鋼筋混凝土造,78年5月11日,五層,,
RPROMLMKQHJGFAA77CC,35,23.10,共有部分,鋼筋混凝土造,78年6月24日,十層,,
RPXNMLMKQHJGFAA28CC,44,103.06,住家用,鋼筋混凝土造,69年8月6日,五層,,
RPXNMLMKQHJGFAA28CC,44,18.45,共有部分,鋼筋混凝土造,69年8月6日,五層,,
RPOOMLMKQHJGFAA47CC,39,68.11,見使用執照,鋼筋混凝土造,74年6月3日,十二層,,
RPOOMLMKQHJGFAA47CC,39,11.67,共有部分,鋼筋混凝土造,74年6月3日,十二層,,
RPSNMLMKQHJGFBA87CC,40,120.06,住家用,鋼筋混凝土造,73年12月6日,五層,,
RPSNMLMKQHJGFBA87CC,40,11.81,共有部分,鋼筋混凝土造,73年12月6日,五層,,
RPQOMLMKQHJGFAA67CC,41,89.00,住家用,鋼筋混凝土造,72年12月31日,五層,,
RPQOMLMKQHJGFAA67CC,41,13.31,共有部分,鋼筋混凝土造,72年12月31日,五層,,
RPQNMLMKQHJGFBA67CC,42,36.50,住家用,鋼筋混凝土造,71年10月27日,十二層,,
RPRNMLMKQHJGFBA77CC,53,114.04,工業用,鋼筋混凝土造,60年5月25日,四層,,
RPQNMLMKQHJGFBA67CC,42,10.38,共有部分,鋼筋混凝土造,71年10月27日,十二層,,
RPUNMLMKQHJGFBA08CC,,13.43,,加強磚造,,三層,,
RPWNMLMKQHJGFBA28CC,58,35.07,,鋼筋混凝土造,55年10月18日,五層,,
RPVNMLMKQHJGFBA18CC,41,50.80,商業用,鋼筋混凝土造,72年12月27日,五層,,
RPXNMLMKQHJGFBA38CC,54,17.76,一層：店舖，二至六層：住宅,鋼筋混凝土造,60年1月23日,六層,,
RPTNMLMKQHJGFBA97CC,58,25.56,,加強磚造,55年7月13日,四層,,
RPOOMLMKQHJGFBA57CC,57,19.07,,鋼筋混凝土造,56年4月7日,四層,,
RPROMLMKQHJGFBA87CC,50,9.20,住家用,鋼筋混凝土造,63年4月23日,四層,,
RPSOMLMKQHJGFBA97CC,50,9.50,住家用,鋼筋混凝土造,63年4月23日,四層,,
RPPOMLMKQHJGFBA67CC,28,31.04,住家用,鋼筋混凝土造,85年7月18日,四層,,
RPPOMLMKQHJGFBA67CC,28,8.97,共有部分,鋼筋混凝土造,85年7月18日,四層,,
RPQOMLMKQHJGFBA77CC,,17.51,,加強磚造,,四層,,
RPTOMLMKQHJGFBA08CC,53,61.25,住家用,鋼筋混凝土造,60年10月1日,四層,,
RPXOMLMKQHJGFBA48CC,,15.23,,磚造,,三層,,
RPUOMLMKQHJGFBA18CC,54,21.37,住家用,鋼筋混凝土造,59年11月6日,四層,,
RPWOMLMKQHJGFBA38CC,39,10.00,住家用,鋼筋混凝土造,74年2月11日,十二層,,
RPRPMLMKQHJGFBA97CC,57,19.07,,鋼筋混凝土造,56年4月7日,四層,,
RPOPMLMKQHJGFBA67CC,49,31.18,住家用,鋼筋混凝土造,64年5月8日,五層,,
RPPPMLMKQHJGFBA77CC,43,33.34,住家用,鋼筋混凝土造,70年4月2日,十層,,
RPPPMLMKQHJGFBA77CC,43,6.93,共有部分,鋼筋混凝土造,70年4月2日,十層,,
RPSPMLMKQHJGFBA08CC,47,15.28,見使用執照,鋼筋混凝土造,66年8月29日,十二層,,
RPSPMLMKQHJGFBA08CC,47,3.82,共有部分,鋼筋混凝土造,66年8月29日,十二層,,
RPTPMLMKQHJGFBA18CC,54,17.76,一層：店舖，二至六層：住宅,鋼筋混凝土造,60年1月23日,六層,,
RPQPMLMKQHJGFBA87CC,49,93.13,住家用,鋼筋混凝土造,64年4月8日,四層,,
RPUPMLMKQHJGFBA28CC,44,81.69,住家用,鋼筋混凝土造,69年2月5日,十二層,,
RPVPMLMKQHJGFBA38CC,57,19.07,,鋼筋混凝土造,56年4月7日,四層,,
RPXPMLMKQHJGFBA58CC,49,37.87,住家用,鋼筋混凝土造,64年5月23日,五層,,
RPWPMLMKQHJGFBA48CC,,19.72,,加強磚造,,五層,,
RPPQMLMKQHJGFBA87CC,45,46.08,住家用,鋼筋混凝土造,68年4月3日,十二層,,
RPOQMLMKQHJGFBA77CC,,22.12,,加強磚造,,四層,,
RPVQMLMKQHJGFBA48CC,57,33.06,住商用,鋼筋混凝土造,56年11月10日,六層,,
RPQQMLMKQHJGFBA97CC,49,93.13,住家用,鋼筋混凝土造,64年4月8日,四層,,
RPUQMLMKQHJGFBA38CC,57,16.53,住商用,鋼筋混凝土造,56年11月10日,六層,,
RPTQMLMKQHJGFBA28CC,49,26.45,,鋼筋混凝土造,64年8月15日,五層,,
RPRQMLMKQHJGFBA08CC,55,30.94,,鋼筋混凝土造,58年6月25日,五層,,
RPXQMLMKQHJGFBA68CC,56,22.25,,加強磚造,57年4月29日,四層,,
RPORMLMKQHJGFBA87CC,57,19.83,,加強磚造,56年7月31日,四層,,
RPWQMLMKQHJGFBA58CC,,21.82,,加強磚造,,四層,,
RPPRMLMKQHJGFBA97CC,51,26.26,住家用,鋼筋混凝土造,62年3月3日,十層,,
RPSNMLMKQHJGFCA97CC,,52.06,,加強磚造,,三層,,
RPUNMLMKQHJGFCA18CC,47,53.12,住家用,鋼筋混凝土造,66年11月16日,六層,,
RPTNMLMKQHJGFCA08CC,46,21.44,住家用,鋼筋混凝土造,67年5月2日,七層,,
RPVNMLMKQHJGFCA28CC,44,42.34,商業用,鋼筋混凝土造,69年8月15日,十二層,,
RPTNMLMKQHJGFCA08CC,46,3.21,共有部分,鋼筋混凝土造,67年5月2日,七層,,
RPVNMLMKQHJGFCA28CC,44,.00,共有部分,鋼筋混凝土造,69年8月15日,十二層,,
RPWNMLMKQHJGFCA38CC,43,19.70,工業用,鋼筋混凝土造,70年7月2日,五層,,
RPVNMLMKQHJGFCA28CC,44,.00,共有部分,鋼筋混凝土造,69年8月15日,十二層,,
RPQNMLMKQHJGFCA77CC,40,94.93,住家用,鋼筋混凝土造,73年3月30日,五層,,
RPRNMLMKQHJGFCA87CC,15,29.68,商業用,鋼筋混凝土造,98年6月22日,十四層,,
RPXNMLMKQHJGFCA48CC,45,17.56,住家用,鋼筋混凝土造,68年12月19日,七層,,
RPRNMLMKQHJGFCA87CC,15,6.11,共有部分,鋼筋混凝土造,98年6月22日,十四層,,
RPPOMLMKQHJGFCA77CC,50,42.16,住家用,鋼筋混凝土造,63年12月5日,四層,,
RPXNMLMKQHJGFCA48CC,45,2.87,共有部分,鋼筋混凝土造,68年12月19日,七層,,
RPRNMLMKQHJGFCA87CC,15,2.90,共有部分,鋼筋混凝土造,98年6月22日,十四層,,
RPRNMLMKQHJGFCA87CC,15,7.47,共有部分,鋼筋混凝土造,98年6月22日,十四層,,
RPRNMLMKQHJGFCA87CC,15,7.07,共有部分,鋼筋混凝土造,98年6月22日,十四層,,
RPSOMLMKQHJGFCA08CC,16,57.83,住家用,鋼筋混凝土造,97年8月6日,九層,,
RPSOMLMKQHJGFCA08CC,16,24.24,共有部分,鋼筋混凝土造,97年8月6日,九層,,
RPSOMLMKQHJGFCA08CC,16,6.67,共有部分,鋼筋混凝土造,97年8月6日,九層,,
RPVOMLMKQHJGFCA38CC,45,13.80,住家用,鋼筋混凝土造,68年3月1日,七層,,
RPVOMLMKQHJGFCA38CC,45,3.20,共有部分,鋼筋混凝土造,68年3月1日,七層,,
RPSPMLMKQHJGFCA18CC,35,30.22,住家用,鋼筋混凝土造,78年9月20日,五層,,
RPQPMLMKQHJGFCA97CC,25,41.09,住家用,鋼筋混凝土造,88年9月28日,十六層,,
RPXOMLMKQHJGFCA58CC,48,39.40,住家用,鋼筋混凝土造,65年9月7日,九層,,
RPQPMLMKQHJGFCA97CC,25,7.61,共有部分,鋼筋混凝土造,88年9月28日,十六層,,
RPXOMLMKQHJGFCA58CC,48,6.66,共有部分,鋼筋混凝土造,65年9月7日,九層,,
RPQPMLMKQHJGFCA97CC,25,4.28,共有部分,鋼筋混凝土造,88年9月28日,十六層,,
RPUOMLMKQHJGFCA28CC,33,173.62,商業用,鋼骨鋼筋混凝土造,80年9月19日,十七層,,
RPPPMLMKQHJGFCA87CC,50,42.16,住家用,鋼筋混凝土造,63年12月5日,四層,,
RPOPMLMKQHJGFCA77CC,42,15.80,住家用,鋼筋混凝土造,71年12月24日,五層,,
RPRPMLMKQHJGFCA08CC,,142.49,,加強磚造,,二層,,
RPPNMLMKQHJGFDA77CC,35,27.60,住家用,鋼筋混凝土造,78年6月29日,二十層,,
RPPNMLMKQHJGFDA77CC,35,7.05,共有部分,鋼筋混凝土造,78年6月29日,二十層,,
RPTPMLMKQHJGFCA28CC,29,40.49,防空避難室兼停車場、停車場,鋼筋混凝土造,84年3月7日,九層,,
RPRNMLMKQHJGFDA97CC,42,126.48,住家用,鋼筋混凝土造,71年7月28日,四層,,
RPQNMLMKQHJGFDA87CC,33,126.48,商業用,鋼骨鋼筋混凝土造,80年12月26日,十四層,,
RPQNMLMKQHJGFDA87CC,33,42.93,共有部分,鋼骨鋼筋混凝土造,80年12月26日,十四層,,
RPSNMLMKQHJGFDA08CC,47,95.02,住家用,鋼筋混凝土造,66年3月9日,四層,,
RPUNMLMKQHJGFDA28CC,45,32.40,住家用,鋼筋混凝土造,68年9月4日,五層,,
RPXNMLMKQHJGFDA58CC,,23.46,,加強磚造,,四層,,
RPTNMLMKQHJGFDA18CC,27,74.19,住家用,鋼筋混凝土造,86年9月26日,十二層,,
RPOOMLMKQHJGFDA77CC,46,229.31,商業用,鋼筋混凝土造,67年3月31日,七層,,
RPTNMLMKQHJGFDA18CC,27,17.53,共有部分,鋼筋混凝土造,86年9月26日,十二層,,
RPWNMLMKQHJGFDA48CC,15,143.15,住家用,鋼筋混凝土造,99年1月22日,十九層,,
RPTNMLMKQHJGFDA18CC,27,18.88,共有部分,鋼筋混凝土造,86年9月26日,十二層,,
RPWNMLMKQHJGFDA48CC,15,31.68,本共有部分之項目有消防機房、泳池調節水箱、樓梯間、水池機房、緊急發電機房、水箱、泳池設備避難梯、機房、機房供電信使用空間、受電配電室、受電箱區、防災中心、梯廳、電梯、機車停車空間、車道、陽台、門廳、雨遮、中繼消防水箱、消防泵浦及廊道等２２項,鋼筋混凝土造,99年1月22日,十九層,,
RPTNMLMKQHJGFDA18CC,27,8.31,住家用,鋼筋混凝土造,86年9月26日,十二層,,
RPWNMLMKQHJGFDA48CC,15,37.08,本共有部分之項目有梯間、梯廳、排煙室、進排氣機房、管道間、腳踏車區、電梯機房、緊急升降梯、水箱、電梯、排煙室兼梯廳、陽台、雨遮、消防水池及電梯機房等１５項,鋼筋混凝土造,99年1月22日,十九層,,
RPTNMLMKQHJGFDA18CC,27,2.74,住家用,鋼筋混凝土造,86年9月26日,十二層,,
RPWNMLMKQHJGFDA48CC,15,78.49,本共有部分之項目有防空避難室兼停車空間、車道及停車空間等３項,鋼筋混凝土造,99年1月22日,十九層,,
RPVNMLMKQHJGFDA38CC,40,23.61,商業用,鋼筋混凝土造,73年8月10日,十二層,,
RPWNMLMKQHJGFDA48CC,15,4.02,本共有部分之項目有腳踏車區、機車停車空間及雨遮等３項,鋼筋混凝土造,99年1月22日,十九層,,
RPVNMLMKQHJGFDA38CC,40,6.42,共有部分,鋼筋混凝土造,73年8月10日,十二層,,
RPVNMLMKQHJGFDA38CC,40,4.95,共有部分,鋼筋混凝土造,73年8月10日,十二層,,
RPQOMLMKQHJGFDA97CC,12,131.05,住家用,鋼筋混凝土造,101年6月14日,十二層,,
RPQOMLMKQHJGFDA97CC,12,7.36,本共有部分之項目有梯廳等１項,鋼筋混凝土造,101年6月14日,十二層,,
RPQOMLMKQHJGFDA97CC,12,37.60,本共有部分之項目有梯廳、電梯、安全梯、陽臺、雨遮、樓梯、樓梯間、電梯機坑、水箱、消防水箱、鋼梯、水箱室、管理委員會使用空間、法定機車、獎勵機車、停車空間、管理員室、機房、車道等１９項,鋼筋混凝土造,101年6月14日,十二層,,
RPQOMLMKQHJGFDA97CC,12,60.32,本共有部分之項目有停車空間、法定機車位、梯廳、安全梯、電梯、車道、電表室、台電配電室、機房（供電信使用）、消防泵浦機房、法定停車位、獎勵停車位、樓梯、消防水池、發電機室、防空避難室兼停車空間、ＡＢ棟水箱、ＣＤ棟水箱等１８項,鋼筋混凝土造,101年6月14日,十二層,,
RPSOMLMKQHJGFDA18CC,17,31.96,住家用,鋼骨造,96年12月25日,十九層,,
RPROMLMKQHJGFDA08CC,37,11.57,住家用,鋼筋混凝土造,76年7月22日,五層,,
RPQNMLMKQHJGFEA97CC,7,16.10,住家用,鋼筋混凝土造,106年4月5日,四層,,
RPSOMLMKQHJGFDA18CC,17,12.24,共有部分,鋼骨造,96年12月25日,十九層,,
RPSOMLMKQHJGFDA18CC,17,3.78,共有部分,鋼骨造,96年12月25日,十九層,,
RPQNMLMKQHJGFEA97CC,7,10.79,本共有部分之項目有走廊、管委會辦公室、管委會使用空間、１０人份無機房電梯、供行動不便者使用電梯１０人份無機房電梯、梯廳、雨遮、瞭望台、屋頂蓄水池、消防水箱、發電機室、台電配電室、蓄水池、消防幫浦室、機械室（通信機房）、地下停車空間、污水鼓風機房等１７項。,鋼筋混凝土造,106年4月5日,四層,,
RPTNMLMKQHJGFEA28CC,27,15.90,住家用,鋼筋混凝土造,86年7月21日,五層,,
RPSNMLMKQHJGFEA18CC,48,63.40,住家用,鋼筋混凝土造,65年9月2日,四層,,
RPUNMLMKQHJGFEA38CC,27,12.30,住家用,鋼筋混凝土造,86年7月21日,五層,,
RPRNMLMKQHJGFEA08CC,38,133.70,住家用,鋼筋混凝土造,75年3月21日,七層,,
RPRNMLMKQHJGFEA08CC,38,9.97,共有部分,鋼筋混凝土造,75年3月21日,七層,,
RPPNMLMKQHJGFEA87CC,46,106.17,住家用,鋼筋混凝土造,67年4月13日,四層,,
RPWNMLMKQHJGFEA58CC,53,54.74,住家用,鋼筋混凝土造,60年11月15日,四層,,
RPVNMLMKQHJGFEA48CC,27,19.00,住家用,鋼筋混凝土造,86年7月21日,五層,,
RPQOMLMKQHJGFEA08CC,49,83.33,住家用,鋼筋混凝土造,64年4月18日,五層,,
RPSOMLMKQHJGFEA28CC,29,203.28,住家用,鋼骨混凝土造,84年11月3日,二十六層,,
RPSOMLMKQHJGFEA28CC,29,39.37,共有部分,鋼骨混凝土造,84年11月3日,二十六層,,
RPSOMLMKQHJGFEA28CC,29,48.50,共有部分,鋼骨混凝土造,84年11月3日,二十六層,,
RPTOMLMKQHJGFEA38CC,56,28.96,住家用,加強磚造,57年4月12日,四層,,
RPXNMLMKQHJGFEA68CC,54,35.60,住家用,鋼筋混凝土造,59年10月8日,五層,,
RPOOMLMKQHJGFEA87CC,9,73.30,一般零售業甲組,鋼筋混凝土造,104年12月4日,九層,,
RPOOMLMKQHJGFEA87CC,9,45.25,本共有部分之項目有梯廳、管委會空間、Ｂ梯（安全梯）、Ａ梯（安全梯）、１２人份無障礙電梯、Ｃ梯（無障礙樓梯）、雨遮、消防水池、電梯機房、蓄水池、機電設備空間（電信用）、機電設備空間、台電配電場所、緊急發電機進風管道間、緊急發電機排風管道間、緊急發電機房、消防泵浦室、機車停車空間、防空避難室兼停車空間、無障礙停車空間、汽機車坡道、車道、汽機車昇降機、機械式停車設備、機械迴車轉盤、停車通風設備排風管道間、受電箱等２７項。,鋼筋混凝土造,104年12月4日,九層,,
RPTNMLMKQHJGFFA38CC,43,16.60,住家用,鋼筋混凝土造,70年11月26日,七層,,
RPRNMLMKQHJGFFA18CC,52,150.65,住家用,鋼筋混凝土造,61年4月17日,六層,,
RPUNMLMKQHJGFFA48CC,43,13.50,住家用,鋼筋混凝土造,70年11月26日,七層,,
RPSNMLMKQHJGFFA28CC,43,21.79,住家用,鋼筋混凝土造,70年9月7日,五層,,
RPPNMLMKQHJGFFA97CC,26,38.83,住家用,鋼筋混凝土造,87年12月1日,十四層,,
RPPNMLMKQHJGFFA97CC,26,13.40,共有部分,鋼筋混凝土造,87年12月1日,十四層,,
RPXNMLMKQHJGFFA78CC,,12.30,,加強磚造,,四層,,
RPVNMLMKQHJGFFA58CC,56,15.30,,加強磚造,57年5月7日,四層,,
RPWNMLMKQHJGFFA68CC,56,12.30,,加強磚造,57年5月7日,四層,,
RPPOMLMKQHJGFFA08CC,43,21.79,住家用,鋼筋混凝土造,70年9月7日,五層,,
RPROMLMKQHJGFFA28CC,50,83.40,住家用,鋼筋混凝土造,63年11月13日,六層,,
RPSOMLMKQHJGFFA38CC,53,145.93,住家用,鋼筋混凝土造,60年4月3日,七層,,
RPQOMLMKQHJGFFA18CC,43,21.79,住家用,鋼筋混凝土造,70年9月7日,五層,,
RPSOMLMKQHJGFFA38CC,53,29.70,住家用,鋼筋混凝土造,60年4月3日,七層,,
RPTOMLMKQHJGFFA48CC,46,115.58,商業用,鋼筋混凝土造,67年11月27日,十二層,,
RPTOMLMKQHJGFFA48CC,46,132.39,,鋼筋混凝土造,67年11月27日,十二層,,
RPVOMLMKQHJGFFA68CC,55,19.83,住家用,加強磚造,58年7月9日,四層,,
RPUOMLMKQHJGFFA58CC,47,116.40,住家用,鋼筋混凝土造,66年9月22日,五層,,
RPOPMLMKQHJGFFA08CC,37,31.40,住家用,鋼筋混凝土造,76年1月26日,十二層,,
RPPNMLNKQHJGFAA57CC,29,22.82,住家用,見使用執照,85年1月4日,二十四層,,
RPPNMLNKQHJGFAA57CC,29,13.52,共有部分,見使用執照,85年1月4日,二十四層,,
RPPNMLNKQHJGFAA57CC,29,6.72,共有部分,見使用執照,85年1月4日,二十四層,,
RPWOMLMKQHJGFFA78CC,55,23.14,住家用,加強磚造,58年7月9日,四層,,
RPQNMLNKQHJGFAA67CC,7,44.08,一般零售業甲組（不含便利商店及日用百貨）,鋼筋混凝土造,106年8月23日,九層,,
RPQNMLNKQHJGFAA67CC,7,15.36,共有部分，本共有部分之項目有梯廳、陽台、雨遮、樓梯間、行動不便電梯、管委會空間、水錶室、消防屋頂水箱、屋頂水箱、電梯機房、電梯間、防空避難室兼停車空間、台電配電場所、發電機房、機電設備空間（電信）、消防機房、蓄水池、機車位區、機房及停車空間等２０項。,鋼筋混凝土造,106年8月23日,九層,,
RPRNMLNKQHJGFAA77CC,50,96.20,住家用,鋼筋混凝土造,64年1月7日,四層,,
RPXOMLMKQHJGFFA88CC,37,33.06,住家用,鋼筋混凝土造,76年1月26日,十二層,,
RPPPMLMKQHJGFFA18CC,37,38.02,住家用,鋼筋混凝土造,76年1月26日,十二層,,
RPTNMLNKQHJGFAA97CC,50,104.49,住家用,鋼筋混凝土造,63年2月28日,五層,,
RPSNMLNKQHJGFAA87CC,48,64.17,住家用,鋼筋混凝土造,65年4月9日,四層,,
RPWNMLNKQHJGFAA28CC,57,27.46,,加強磚造,56年5月19日,五層,,
RPUNMLNKQHJGFAA08CC,27,41.07,商業用,鋼筋混凝土造,86年4月19日,十三層,,
RPPOMLNKQHJGFAA67CC,41,71.79,住家用,鋼筋混凝土造,72年2月3日,五層,,
RPPNMLNKQHJGFBA67CC,50,82.85,工業用,鋼筋混凝土造,63年3月7日,四層,,
RPRNMLNKQHJGFBA87CC,53,70.18,住家用,鋼筋混凝土造,60年6月15日,四層,,
RPQNMLNKQHJGFBA77CC,29,15.55,商業用,鋼筋混凝土造,85年1月6日,十二層,,
RPXNMLNKQHJGFAA38CC,29,66.74,住家用,鋼筋混凝土造,84年11月27日,六層,,
RPQNMLNKQHJGFBA77CC,29,7.12,共有部分,鋼筋混凝土造,85年1月6日,十二層,,
RPXNMLNKQHJGFAA38CC,29,52.09,見使用執照,鋼筋混凝土造,84年11月27日,六層,,
RPOOMLNKQHJGFAA57CC,44,38.75,店鋪、集合住宅,鋼筋混凝土造,69年10月29日,七層,,
RPSNMLNKQHJGFBA97CC,,42.73,住家用,加強磚造,,二層,,
RPTNMLNKQHJGFBA08CC,47,83.66,住家用,鋼筋混凝土造,66年9月5日,五層,,
RPUNMLNKQHJGFBA18CC,54,6.84,一層：店舖，二至六層：住宅,鋼筋混凝土造,60年1月23日,六層,,
RPVNMLNKQHJGFBA28CC,54,6.84,一層：店舖，二至六層：住宅,鋼筋混凝土造,60年1月23日,六層,,
RPOOMLNKQHJGFBA67CC,43,19.08,商業用,鋼筋混凝土造,70年9月9日,十一層,,
RPOOMLNKQHJGFBA67CC,43,4.14,共有部分,鋼筋混凝土造,70年9月9日,十一層,,
RPXNMLNKQHJGFBA48CC,,18.82,,加強磚造,,五層,,
RPTOMLNKQHJGFBA18CC,57,19.07,,鋼筋混凝土造,56年4月7日,四層,,
RPPOMLNKQHJGFBA77CC,58,35.07,,鋼筋混凝土造,55年10月18日,五層,,
RPSOMLNKQHJGFBA08CC,,22.12,,加強磚造,,四層,,
RPQOMLNKQHJGFBA87CC,44,91.50,住家用,鋼筋混凝土造,70年1月8日,五層,,
RPUOMLNKQHJGFBA28CC,22,19.71,,加強磚造,91年12月18日,四層,,
RPUOMLNKQHJGFBA28CC,22,5.64,共有部分,加強磚造,91年12月18日,四層,,
RPWOMLNKQHJGFBA48CC,46,19.66,商業用,鋼筋混凝土造,67年6月21日,十層,,
RPVOMLNKQHJGFBA38CC,,17.51,,加強磚造,,四層,,
RPOPMLNKQHJGFBA77CC,,34.24,住家用,磚造,,二層,,
RPXOMLNKQHJGFBA58CC,62,23.80,,加強磚造,51年8月22日,四層,,
RPTPMLNKQHJGFBA28CC,40,77.05,商業用,鋼筋混凝土造,73年6月21日,十層,,
RPTPMLNKQHJGFBA28CC,40,3.06,共有部分,鋼筋混凝土造,73年6月21日,十層,,
RPRPMLNKQHJGFBA08CC,46,19.66,商業用,鋼筋混凝土造,67年6月21日,十層,,
RPQPMLNKQHJGFBA97CC,,61.29,,加強磚造,,三層,,
RPUPMLNKQHJGFBA38CC,28,40.01,住家用,鋼筋混凝土造,85年7月18日,四層,,
RPSPMLNKQHJGFBA18CC,43,22.44,商業用,鋼筋混凝土造,70年2月12日,十二層,,
RPSPMLNKQHJGFBA18CC,43,6.23,,鋼筋混凝土造,70年2月12日,十二層,,
RPVPMLNKQHJGFBA48CC,46,52.64,,鋼筋混凝土造,68年1月15日,五層,,
RPWPMLNKQHJGFBA58CC,32,48.89,商業用,鋼筋混凝土造,81年4月22日,十層,,
RPWPMLNKQHJGFBA58CC,32,14.78,共有部分,鋼筋混凝土造,81年4月22日,十層,,
RPWPMLNKQHJGFBA58CC,32,49.26,商業用,鋼筋混凝土造,81年4月22日,十層,,
RPQNMLNKQHJGFCA87CC,43,90.69,住家用,鋼筋混凝土造,70年7月21日,五層,,
RPPNMLNKQHJGFCA77CC,32,25.25,住家用,鋼筋混凝土造,81年9月29日,六層,,
RPRNMLNKQHJGFCA97CC,,16.61,,加強磚造,,二層,,
RPPNMLNKQHJGFCA77CC,32,10.46,共有部分,鋼筋混凝土造,81年9月29日,六層,,
RPSNMLNKQHJGFCA08CC,15,29.69,商業用,鋼筋混凝土造,98年6月22日,十四層,,
RPSNMLNKQHJGFCA08CC,15,6.11,共有部分,鋼筋混凝土造,98年6月22日,十四層,,
RPSNMLNKQHJGFCA08CC,15,2.90,共有部分,鋼筋混凝土造,98年6月22日,十四層,,
RPSNMLNKQHJGFCA08CC,15,7.47,共有部分,鋼筋混凝土造,98年6月22日,十四層,,
RPSNMLNKQHJGFCA08CC,15,7.07,共有部分,鋼筋混凝土造,98年6月22日,十四層,,
RPTNMLNKQHJGFCA18CC,57,45.42,住家用,加強磚造,56年9月4日,四層,,
RPPOMLNKQHJGFCA87CC,57,24.50,住家用,加強磚造,56年4月1日,四層,,
RPOOMLNKQHJGFCA77CC,47,19.95,住家用,鋼筋混凝土造,66年12月9日,四層,,
RPVNMLNKQHJGFCA38CC,45,36.92,住家用,鋼筋混凝土造,68年10月22日,十二層,,
RPVNMLNKQHJGFCA38CC,45,2.23,共有部分,鋼筋混凝土造,68年10月22日,十二層,,
RPUNMLNKQHJGFCA28CC,8,48.93,住家用,鋼筋混凝土造,105年2月19日,七層,,
RPWNMLNKQHJGFCA48CC,41,50.14,住家用,鋼筋混凝土造,72年11月3日,五層,,
