編號,車位類別,車位價格,車位面積平方公尺,車位所在樓層
RPOOMLTKQHJGFBF78CC,坡道平面,3000,,地下一樓
RPROMLTKQHJGFBF09CC,坡道平面,3000,30.71,地下三樓
RPTPMLTKQHJGFBF76CC,坡道平面,0,30.22,地下一樓
RPWNMLTKQHJGFEF17CC,坡道平面,0,34.05,地下二樓
RPTOMLTKQHJGFEF96CC,坡道平面,2000,33.18,地下三樓
RPQPMLTKQHJGFEF76CC,坡道平面,0,29.87,地下一樓
RPUNMLTKQHJGFGF17CC,坡道機械,0,,地下三樓
RPOOMLTKQHJGFGF66CC,坡道平面,4000,25.73,地下二樓
RPPNMLKLQHJGFBF97CC,坡道平面,3000,26.49,地下四樓
RPQNMLKLQHJGFBF08CC,坡道平面,3000,15.72,地下三樓
RPSNMLKLQHJGFBF28CC,坡道平面,3000,28.60,地下四樓
RPRNMLKLQHJGFBF18CC,坡道平面,3000,29.64,地下一樓
RPTNMLKLQHJGFBF38CC,坡道平面,3000,27.33,地下二樓
RPUNMLKLQHJGFBF48CC,坡道平面,3000,30.71,地下三樓
RPPPMLKLQHJGFBF18CC,坡道平面,0,14.86,地下三樓
RPSNMLKLQHJGFDF48CC,坡道平面,0,31.51,地下五樓含以下
RPSNMLKLQHJGFDF48CC,坡道平面,0,31.51,地下五樓含以下
RPXNMLKLQHJGFEF09CC,坡道平面,0,27.66,地下二樓
RPTNMLKLQHJGFGF88CC,坡道平面,0,23.39,地下一樓
RPOPMLKLQHJGFHF68CC,坡道平面,0,26.37,地下二樓
RPQOMLKLQHJGFIF88CC,坡道平面,0,38.04,地下三樓
RPQOMLLLQHJGFBF28CC,坡道平面,3000,29.30,地下五樓含以下
RPXNMLLLQHJGFCF98CC,坡道平面,0,31.76,地下一樓
RPPPMLLLQHJGFEF58CC,坡道平面,1200,,地下二樓
RPUOMLLLQHJGFGF56CC,坡道平面,0,26.99,地下二樓
RPRNMLMLQHJGFBF38CC,坡道平面,2000,28.81,地下二樓
RPVPMLMLQHJGFEF66CC,坡道機械,0,10.25,地下二樓
RPVPMLMLQHJGFEF66CC,坡道機械,0,10.25,地下二樓
RPRNMLNLQHJGFHF09CC,坡道平面,0,29.04,地下二樓
RPRNMLNLQHJGFHF09CC,坡道平面,0,29.04,地下二樓
RPWNMLQLQHJGFBF66CC,坡道平面,0,,地下一樓
RPTNMLQLQHJGFBF98CC,坡道平面,0,38.51,地下五樓含以下
RPPOMLQLQHJGFEF98CC,坡道平面,3000,29.74,地下二樓
RPTPMLRLQHJGFEF96CC,坡道平面,0,31.45,地下二樓
RPQNMLRLQHJGFIF96DC,坡道平面,0,,地下一樓
RPXNMLTLQHJGFAF96CC,坡道平面,0,39.65,地下三樓
RPRNMLTLQHJGFCF56CC,坡道平面,2500,25.54,地下一樓
RPROMLTLQHJGFEF86CC,其他,0,15.23,地下五樓含以下
RPQPMLTLQHJGFEF86CC,坡道平面,0,31.91,地下三樓
RPOPMLTLQHJGFGF86CC,坡道平面,0,40.93,地下二樓
RPPOMLKMQHJGFAF08CC,升降平面,0,15.00,地下二樓
RPXNMLKMQHJGFBF88CC,坡道平面,0,27.06,地下二樓
RPQNMLKMQHJGFDF38CC,塔式車位,0,21.48,
RPUOMLKMQHJGFEF98CC,坡道平面,0,40.56,地下二樓
RPTPMLKMQHJGFEF98CC,坡道平面,0,37.22,地下三樓
RPSNMLLJRHJGFEF58CC,坡道平面,0,25.02,地下一樓
RPTNMLLJRHJGFEF68CC,坡道平面,0,29.92,地下三樓
RPSNMLMJRHJGFBF38CC,坡道平面,3500,36.44,地下三樓
RPTNMLNJRHJGFAF48CC,坡道平面,0,23.96,地下三樓
RPPNMLNJRHJGFEF48CC,坡道平面,2500,30.80,地下二樓
RPSNMLNJRHJGFCF58CC,坡道平面,2500,17.64,地下二樓
RPROMLOJRHJGFBF58CC,坡道平面,3000,35.05,地下三樓
RPSPMLQJRHJGFBF98CC,坡道平面,0,36.93,地下三樓
RPRNMLQJRHJGFDF88CC,坡道平面,0,39.55,地下四樓
RPUNMLKKRHJGFGF98CC,坡道機械,2500,13.77,地下一樓
RPPNMLKKRHJGFIF68CC,坡道平面,0,30.05,地下五樓含以下
RPROMLLKRHJGFBF38CC,坡道平面,0,25.11,地下三樓
RPVOMLLKRHJGFEF09CC,坡道平面,0,30.46,地下三樓
RPTNMLMKRHJGFAF48CC,坡道平面,0,33.38,地下三樓
RPXOMLMKRHJGFAF98CC,坡道平面,0,37.46,地下四樓
RPOOMLMKRHJGFIF88CC,坡道機械,0,,地下二樓
