鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
苗栗市,租賃房屋,苗栗縣苗栗市恭敬里８鄰中正路１０９０號十樓之四十一,0.0,,,,1130807,土地0建物1車位0,十層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0960716,33.87,1,0,1,有,有,有,6000,177,,0.0,0,租金總額含管理費；網路費；,RPPNMLOKQHJGFBK78CC,獨立套房,有,1130807~1140806,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
竹南鎮,租賃房屋,苗栗縣竹南鎮南大路２１２巷３１號,0.0,,,,1130808,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0670111,120.1,5,1,2,有,無,有,25000,208,,0.0,0,,RPPNMLOKQHJGFDK98CC,整棟(戶)出租,無,1130630~1160629,無,冷氣、熱水器,
竹南鎮,租賃房屋,苗栗縣竹南鎮大埔街１４１號４樓前段,0.0,,,,1130815,土地0建物0車位0,全,4,透天厝,住商用、停車空間,鋼筋混凝土造,1061229,19.0,5,0,5,有,無,有,7000,368,,0.0,0,租金總額含管理費；水費；網路費；租賃建物部分範圍，且未計入共有部分面積；,RPPNMLPKQHJGFDK09CC,分租套房,無,1130816~1140815,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視,
頭份市,租賃房屋+車位,苗栗縣頭份市上埔里４鄰中正一路１８１巷１６號３樓之２,15.14,住,,,1130719,土地1建物1車位1,三層,7,華廈(10層含以下有電梯),辦公室,鋼筋混凝土造,1060510,52.44,1,1,1,有,有,有,15000,286,升降機械,10.14,0,租金總額含管理費；網路費；,RPPNMLPKQHJGFFK66CC,獨立套房,無,1130801~1140731,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣、有線電視、網路,
頭份市,租賃房屋,苗栗縣頭份市中華路９１６號１０樓之２,0.0,,,,1130725,土地0建物1車位0,十層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821221,103.71,2,1,1,有,有,有,15000,145,,0.0,0,,RPQNMLPKQHJGFFK76CC,整棟(戶)出租,有,1130725~1140724,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租
頭份市,租賃房屋,苗栗縣頭份市日新街４７號,0.0,,,,1130802,土地0建物1車位0,見其他登記事項,5,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0800620,527.43,16,0,16,有,無,無,50000,95,,0.0,0,租金總額含稅；水費；電費；瓦斯費；網路費；含增建或未登記建物；,RPRNMLPKQHJGFFK86CC,,無,1130802~1201101,無,,
頭份市,租賃房屋,苗栗縣頭份市日新街４７號,0.0,,,,1130802,土地0建物1車位0,全,5,透天厝,住商用,鋼筋混凝土造,0800620,350.04,0,2,3,有,無,無,70000,200,,0.0,0,租金總額含稅；水費；電費；瓦斯費；網路費；含增建或未登記建物；,RPSNMLPKQHJGFFK96CC,,無,1130802~1201101,無,瓦斯或天然氣,
造橋鄉,租賃房屋,苗栗縣造橋鄉談文村５鄰育英三街２３號１樓之２５,0.0,,,,1130812,土地0建物1車位0,一層,3,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0930623,20.41,1,0,1,有,有,有,2400,118,,0.0,0,租金總額含管理費；,RPPNMLQKQHJGFDK56CC,獨立套房,有,1130815~1140814,無,冷氣、熱水器、冰箱,社會住宅包租轉租
造橋鄉,租賃房屋,苗栗縣造橋鄉談文村５鄰學府路１２１號３樓之２,0.0,,,,1130813,土地0建物1車位0,三層,3,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0900629,28.29,1,0,1,有,有,有,3700,131,,0.0,0,,RPQNMLQKQHJGFDK66CC,獨立套房,有,1130813~1140812,無,冷氣、熱水器、冰箱,社會住宅代管
竹南鎮,租賃房屋+車位,苗栗縣竹南鎮營盤里１７鄰建國路３１３巷１２號五樓,0.0,,,,1130728,土地0建物1車位1,五層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1020703,72.43,2,1,1,有,有,有,16410,227,一樓平面,0.0,1410,,RPRNMLQKQHJGFDK76CC,整棟(戶)出租,有,1130805~1140804,有,熱水器、瓦斯或天然氣,社會住宅代管
竹南鎮,租賃房屋+車位,苗栗縣竹南鎮大埔里２鄰科專七路４７６號四樓之一,0.0,,,,1130805,土地0建物1車位1,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051012,138.0,3,2,2,有,有,有,19000,138,一樓平面,0.0,0,租金總額含管理費；,RPSNMLQKQHJGFDK86CC,整棟(戶)出租,有,1130805~1140804,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
頭份市,租賃房屋,苗栗縣頭份市蟠桃里１８鄰信一街６之１０號三樓,0.0,,,,1130801,土地0建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,ＲＣ造,0960411,41.0,1,0,1,有,無,有,12000,293,,0.0,0,,RPPNMLQKQHJGFFK76CC,獨立套房,無,1130801~1140731,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
竹南鎮,租賃房屋,苗栗縣竹南鎮新南街３６號１０樓,0.0,,,,1130806,土地0建物1車位0,十層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1021015,158.57999999999998,4,2,2,有,有,有,31858,201,,0.0,0,租金總額含管理費；續租案件；,RPPNMLSKQHJGFDK76CC,整棟(戶)出租,有,1130831~1140830,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
竹南鎮,租賃房屋,苗栗縣竹南鎮大埔五街１２５巷１９號５３房,0.0,,,,1130804,土地0建物0車位0,全,5,透天厝,住商用、停車空間,鋼筋混凝土造,1040410,14.04,16,0,16,有,無,有,8000,570,,0.0,0,租金總額含水費；網路費；,RPPNMLTKQHJGFDK86CC,分租套房,無,1130810~1140809,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般代管
竹南鎮,租賃房屋,苗栗縣竹南鎮大埔五街１２１號２２房,0.0,,,,1130726,土地0建物0車位0,全,5,透天厝,住商用、停車空間,鋼筋混凝土造,1040410,19.83,13,0,13,有,無,有,9500,479,,0.0,0,租金總額含水費；網路費；,RPQNMLTKQHJGFDK96CC,分租套房,無,1130801~1140731,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般代管
竹南鎮,租賃房屋,苗栗縣竹南鎮新南里１２鄰維新路３０７號四樓,0.0,,,,1130814,土地0建物1車位0,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101105,111.52,3,2,2,有,有,有,16000,143,,0.0,0,,RPRNMLTKQHJGFDK07CC,整棟(戶)出租,有,1130823~1140822,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
頭份市,租賃房屋,苗栗縣頭份市興隆里８鄰隆頂街４６號六樓,0.0,,,,1130814,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1080821,144.82,2,2,1,有,有,有,14000,97,,0.0,0,,RPPNMLTKQHJGFFK07CC,整棟(戶)出租,有,1130816~1140815,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租
公館鄉,租賃房屋,苗栗縣公館鄉館東村１鄰榮東街４２號四樓之二,0.0,,,,1130815,土地0建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1120218,81.28,2,2,1,有,有,有,13400,165,,0.0,0,,RPQNMLLLQHJGFBK68CC,整棟(戶)出租,有,1130831~1140830,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
竹南鎮,租賃房屋,苗栗縣竹南鎮港墘里１６鄰光德路８６巷７號,0.0,,,,1130814,土地0建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,1041204,206.88,4,2,3,有,無,有,17600,85,,0.0,0,,RPPNMLLLQHJGFDK78CC,整棟(戶)出租,無,1130828~1140827,無,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
竹南鎮,租賃房屋,苗栗縣竹南鎮中華里１６鄰博愛街３１３巷６號九樓,0.0,,,,1130820,土地0建物1車位0,九層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851214,121.74,3,2,2,有,有,無,12500,103,,0.0,0,,RPQNMLLLQHJGFDK88CC,整棟(戶)出租,有,1130831~1140830,有,熱水器、冰箱、瓦斯或天然氣,社會住宅包租轉租
頭份市,租賃房屋,苗栗縣頭份市後庄里２鄰文林路１２０號四樓之１,0.0,,,,1130815,土地0建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,ＲＣ造,1020703,130.21,2,2,2,有,有,有,14000,108,,0.0,0,,RPPNMLLLQHJGFFK98CC,整棟(戶)出租,有,1130910~1140509,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
苗栗市,土地,建功段633地號,115.13,工,,,1130820,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,無,19000,165,,0.0,0,承租苗栗市中山路62號門牌含增建或未登記建物；,RPPNMLMLQHJGFBK68CC,,,1130905~1160904,,,
苗栗市,租賃房屋,苗栗縣苗栗市水源里２０鄰陽明１３０號五樓之８,0.0,,,,1130816,土地0建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0851030,26.39,1,0,1,有,有,有,4000,152,,0.0,0,,RPQNMLMLQHJGFBK78CC,獨立套房,有,1130820~1140819,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
苗栗市,租賃房屋,苗栗縣苗栗市恭敬里８鄰中正路１０９０號五樓之五十一,0.0,,,,1130820,土地0建物1車位0,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0960716,30.58,1,0,1,有,有,有,5900,193,,0.0,0,租金總額含管理費；,RPQNMLQLQHJGFBK56CC,獨立套房,有,1130820~1140819,有,冷氣、熱水器、洗衣機、冰箱,社會住宅包租轉租
苗栗市,租賃房屋,苗栗縣苗栗市水源里６鄰恭敬路２７７號四樓之九,0.0,,,,1130820,土地0建物1車位0,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870626,31.35,1,0,1,有,有,有,4700,150,,0.0,0,,RPRNMLQLQHJGFBK66CC,獨立套房,有,1130820~1140819,有,冷氣、熱水器、冰箱,社會住宅包租轉租
竹南鎮,租賃房屋+車位,苗栗縣竹南鎮開元里３鄰平等街一段６２號十五號之五,0.0,,,,1130813,土地0建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1030929,121.03,3,2,1,有,有,有,19800,178,坡道平面,22.19,2200,,RPSNMLQLQHJGFDK96CC,整棟(戶)出租,有,1130825~1140824,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
頭份市,租賃房屋,苗栗縣頭份市後庄里８鄰信義路７９５號五樓,0.0,,,,1130819,土地0建物1車位0,五層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1110719,58.74,1,0,1,有,無,有,12000,204,,0.0,0,,RPPNMLQLQHJGFFK86CC,獨立套房,無,1130819~1140818,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
頭份市,租賃房屋,苗栗縣頭份市田寮里２４鄰華夏路９８號三樓之二,0.0,,,,1130813,土地0建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831128,68.16,3,2,1,有,無,有,17000,249,,0.0,0,,RPUNMLQLQHJGFFK37CC,整棟(戶)出租,無,1130815~1140814,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
頭份市,租賃房屋,苗栗縣頭份市蟠桃里１８鄰信一街２巷５號四樓,0.0,,,,1130820,土地0建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,ＲＣ造,0990514,78.86,2,1,1,有,有,有,17000,216,,0.0,0,,RPVNMLQLQHJGFFK47CC,整棟(戶)出租,無,1130820~1140819,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
竹南鎮,土地,鹽館前段大厝小段231地號,1685.95,工,,,1130813,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,無,215000,128,,0.0,0,含未保存登記建物480坪含增建或未登記建物；,RPQNMLRLQHJGFDK86CC,,,1131001~1160930,,,
造橋鄉,租賃房屋,苗栗縣造橋鄉談文村５鄰育英街８號三樓之二,0.0,,,,1130814,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0920716,27.439999999999998,1,0,1,有,有,有,3200,117,,0.0,0,租金總額含管理費；,RPPNMLTLQHJGFDK96CC,獨立套房,有,1130818~1140817,無,冷氣、熱水器、電視機、冰箱,社會住宅包租轉租
頭份市,租賃房屋,苗栗縣頭份市信東路４３號,0.0,,,,1130812,土地0建物0車位0,全,3,透天厝,住家用,磚造ＲＣ補強,0620904,24.0,5,1,5,有,無,有,9000,375,,0.0,0,租金總額含網路費；租賃建物部分範圍，且未計入共有部分面積；,RPPNMLMJRHJGFFK98CC,分租套房,無,1130901~1140831,無,冷氣、熱水器、電視機、冰箱、網路,
頭份市,租賃房屋+車位,苗栗縣頭份市花園東路５６巷８弄３號,0.0,,,,1130820,土地0建物1車位2,全,3,透天厝,住宅、停車空間,ＲＣ造,0950803,231.45,4,2,3,有,有,有,31000,134,其他,0.0,0,租金總額含管理費；網路費；,RPRNMLMJRHJGFFK56CC,整棟(戶)出租,有,1130901~1140831,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、有線電視、網路,
