編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
RPRNMLKKRHJGFBG28EA,3,103.33,集合住宅,鋼筋混凝土造,110年3月30日,十八層,十層 陽台,全筆移轉
RPRNMLKKRHJGFBG28EA,3,57.30,本共有部分之項目有：停車空間、電梯間、安全梯、水箱、機械機房、消防機房、排風機房、防空避難室兼停車空間、電信室、泳池機房、景觀機房、台電配電室、發電機室、防災中心、公共服務空間、垃圾儲藏空間等１６項,鋼筋混凝土造,110年3月30日,十八層,,持分移轉
RPRNMLKKRHJGFBG28EA,3,23.85,本共有部分之項目有：樓梯間、梯廳、消防中繼機械室、水錶區、水箱、機械室等６項,鋼筋混凝土造,110年3月30日,十八層,,持分移轉
RPWNMLPJRHJGFAG09EA,,153.07,住家用,鋼筋混凝土造,113年6月21日,三層,一層 二層 三層 陽台,全筆移轉
RPXNMLKKRHJGFBG78DA,7,49.86,一般事務所,鋼筋混凝土造,106年6月28日,十一層,八層 陽台 雨遮,全筆移轉
RPXNMLKKRHJGFBG78DA,7,42.41,本共有部分項目：防空避難室停車空間、梯廳、電梯、安全梯、門廳、管委會使用空間、電梯間、機房、水箱、外廊、陽台。,鋼筋混凝土造,106年6月28日,十一層,,持分移轉
RPXNMLKKRHJGFBG78DA,7,7.01,本共有部分項目：梯廳。,鋼筋混凝土造,106年6月28日,十一層,,持分移轉
RPXNMLPJRHJGFAG56EA,,155.76,住家用,鋼筋混凝土造,113年6月21日,三層,一層 二層 三層 陽台,全筆移轉
RPOOMLPJRHJGFAG38EA,,158.01,住家用,鋼筋混凝土造,113年6月21日,三層,一層 二層 三層 陽台,全筆移轉
RPSNMLKKRHJGFBG38EA,3,102.99,集合住宅,鋼筋混凝土造,110年3月30日,十八層,九層 陽台,全筆移轉
RPSNMLKKRHJGFBG38EA,3,57.30,本共有部分之項目有：停車空間、電梯間、安全梯、水箱、機械機房、消防機房、排風機房、防空避難室兼停車空間、電信室、泳池機房、景觀機房、台電配電室、發電機室、防災中心、公共服務空間、垃圾儲藏空間等１６項,鋼筋混凝土造,110年3月30日,十八層,,持分移轉
RPSNMLKKRHJGFBG38EA,3,23.77,本共有部分之項目有：樓梯間、梯廳、消防中繼機械室、水錶區、水箱、機械室等６項,鋼筋混凝土造,110年3月30日,十八層,,持分移轉
RPOOMLPJRHJGFAG28DA,46,99.46,住家用,加強磚造,67年4月7日,二層,一層 二層,全筆移轉
RPPNMLKKRHJGFBG97DA,25,294.72,住商用,鋼筋混凝土造,88年11月23日,三層,一層 二層 三層 陽台 騎樓 雨遮 見其他登記事項,全筆移轉
RPSOMLTJRHJGFBG56DA,30,103.72,住家用,鋼筋混凝土造,83年5月24日,七層,六層 陽台,全筆移轉
RPUNMLKKRHJGFBG48DA,44,99.62,住家用,鋼筋混凝土加強磚造,70年1月29日,二層,一層 二層,全筆移轉
RPSOMLTJRHJGFBG56DA,30,17.36,共有部分,鋼筋混凝土造,83年5月24日,七層,,持分移轉
RPSOMLTJRHJGFBG56DA,30,1.15,共有部分,鋼筋混凝土造,83年5月24日,七層,,持分移轉
RPTNMLTJRHJGFBG56DA,7,42.41,一般事務所,鋼筋混凝土造,106年6月28日,十一層,二層 陽台 雨遮,全筆移轉
RPTNMLTJRHJGFBG56DA,7,35.29,本共有部分項目：防空避難室停車空間、梯廳、電梯、安全梯、門廳、管委會使用空間、電梯間、機房、水箱、外廊、陽台。,鋼筋混凝土造,106年6月28日,十一層,,持分移轉
RPTNMLTJRHJGFBG56DA,7,8.47,本共有部分項目：梯廳、陽台,鋼筋混凝土造,106年6月28日,十一層,,持分移轉
RPVNMLKMQHJGFAG58DA,29,107.09,住家用,鋼筋混凝土造,84年5月24日,四層,三層 四層,全筆移轉
RPVNMLKMQHJGFAG58DA,29,37.60,共同使用部份（防空避難室．停車場．門廳．梯間．通道．守衛室）,鋼筋混凝土造,84年5月24日,十二層,,持分移轉
RPVNMLKMQHJGFAG58DA,29,1.16,屋頂突出物．梯間．通道．水箱．共同使用部份,鋼筋混凝土造,84年5月24日,十二層,,持分移轉
RPVNMLKMQHJGFAG58DA,29,1.16,屋頂突出物．梯間．通道．水箱．共同使用部份,鋼筋混凝土造,84年5月24日,十二層,,持分移轉
RPOPMLTLQHJGFBG98DA,28,228.96,住家用,鋼筋混凝土造,85年4月27日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPPOMLLKRHJGFAG08DA,7,295.22,停車空間．集合住宅．梯間,鋼筋混凝土造,106年3月2日,四層,一層 二層 三層 四層 陽台 見其他登記事項,全筆移轉
RPROMLLKRHJGFAG28DA,5,137.92,集合住宅,鋼筋混凝土造,108年10月9日,十五層,三層 陽台,全筆移轉
RPROMLLKRHJGFAG28DA,5,46.40,本共有部分之項目有：防空避難室兼停車空間、管理委員會、樓梯間等３項,鋼筋混凝土造,108年10月9日,十五層,,持分移轉
RPROMLLKRHJGFAG28DA,5,47.08,本共有部分之項目有：樓梯間、水箱、機房、機械室等４項（Ｃ棟公設）,鋼筋混凝土造,108年10月9日,十五層,,持分移轉
RPWNMLLKRHJGFBG78DA,4,211.44,騎樓、住宅、樓梯間,鋼筋混凝土造,110年1月18日,四層,一層 二層 三層 四層 陽台 騎樓 見其他登記事項,全筆移轉
RPSNMLLKRHJGFBG38DA,29,179.32,住家用,鋼筋混凝土造,84年6月7日,三層,一層 二層 三層 陽台 平台,全筆移轉
RPROMLLKRHJGFBG38DA,29,28.63,共有部分,鋼筋混凝土造,84年3月10日,八層,,持分移轉
RPROMLLKRHJGFBG38DA,29,89.83,住家用,鋼筋混凝土造,84年3月10日,八層,六層 陽台,全筆移轉
RPOOMLLKRHJGFBG08DA,29,20.30,共有部分,鋼筋混凝土造,85年1月5日,六層,,持分移轉
RPOOMLLKRHJGFBG08DA,29,5.35,共有部分,鋼筋混凝土造,85年1月5日,六層,,持分移轉
RPOOMLLKRHJGFBG08DA,29,78.70,住家用,鋼筋混凝土造,85年1月5日,六層,四層 陽台,全筆移轉
RPUNMLTJRHJGFAG56DA,10,166.40,住家用,鋼筋混凝土造,103年9月24日,三層,一層 二層 三層 陽台,全筆移轉
RPSOMLLKRHJGFBG48DA,28,.34,住家用,鋼筋混凝土造,85年7月17日,七層,一層 陽台,持分移轉
RPSOMLLKRHJGFBG48DA,28,31.69,住家用,鋼筋混凝土造,85年7月17日,七層,三層 陽台,全筆移轉
RPSOMLLKRHJGFBG48DA,28,.18,共有部分,鋼筋混凝土造,85年7月17日,七層,,持分移轉
RPSOMLLKRHJGFBG48DA,28,17.23,共有部分,鋼筋混凝土造,85年7月17日,七層,,持分移轉
RPSNMLMKRHJGFBG48DA,7,.20,集合住宅,鋼骨鋼筋混凝土造,106年12月21日,二十九層,一層,持分移轉
RPSNMLMKRHJGFBG48DA,7,129.83,集合住宅,鋼骨鋼筋混凝土造,106年12月21日,二十九層,二十層 陽台 雨遮,全筆移轉
RPSNMLMKRHJGFBG48DA,7,55.45,本共用部分之項目有：停車空間、大廳、供管委員會使用空間、中繼機房、機電梯間、機房、水箱等７項,鋼骨鋼筋混凝土造,106年12月21日,二十九層,,持分移轉
RPSNMLMKRHJGFBG48DA,7,103.63,本共用部分之項目有：停車空間、大廳、供管委員會使用空間、中繼機房、機電梯間、機房、水箱等７項,鋼骨鋼筋混凝土造,106年12月21日,二十九層,,持分移轉
RPQPMLKMQHJGFBG38DA,27,21.60,住家用,鋼筋混凝土造,86年12月26日,十三層,十層 陽台,全筆移轉
RPQPMLKMQHJGFBG38DA,27,.03,管理室,鋼筋混凝土造,86年12月26日,十三層,一層,持分移轉
RPQPMLKMQHJGFBG38DA,27,2.64,共有部分,鋼筋混凝土造,86年12月26日,十三層,,持分移轉
RPQPMLKMQHJGFBG38DA,27,.00,共有部分,鋼筋混凝土造,86年12月26日,十三層,,持分移轉
RPQPMLKMQHJGFBG38DA,27,.48,共有部分,鋼筋混凝土造,86年12月26日,十三層,,持分移轉
RPQPMLKMQHJGFBG38DA,27,2.63,共有部分,鋼筋混凝土造,86年12月26日,十三層,,持分移轉
RPQPMLKMQHJGFBG38DA,27,.00,共有部分,鋼筋混凝土造,86年12月26日,十三層,,持分移轉
RPQPMLKMQHJGFBG38DA,27,4.72,共有部分,鋼筋混凝土造,86年12月26日,十三層,,持分移轉
RPQNMLNJRHJGFAG18DA,29,16.00,共同使用（受電室．梯間．防空避難室）,鋼筋混凝土造,84年3月7日,九層,,持分移轉
RPQNMLNJRHJGFAG18DA,29,3.21,共同使用（走道）,鋼筋混凝土造,84年3月7日,九層,,持分移轉
RPQNMLNJRHJGFAG18DA,29,47.32,鄉村住宅,鋼筋混凝土造,84年3月7日,九層,六層 陽台,全筆移轉
RPWNMLQJRHJGFAG09DA,29,87.97,住家用,鋼筋混凝土造,85年2月16日,七層,三層 陽台 雨遮,全筆移轉
RPWNMLQJRHJGFAG09DA,29,11.27,梯間、共同使用部份,鋼筋混凝土造,85年2月16日,七層,,持分移轉
RPWNMLQJRHJGFAG09DA,29,14.75,防空避難室、停車場、共同使用部份,鋼筋混凝土造,85年2月16日,七層,,持分移轉
RPTNMLPJRHJGFAG68DA,14,284.48,農舍,鋼筋混凝土造,99年4月7日,三層,一層 二層 三層 陽台,全筆移轉
RPVNMLLKRHJGFAG58DA,41,29.41,住家用,鋼筋混凝土造,72年7月19日,十一層,十層,全筆移轉
RPQNMLKKRHJGFAG97DA,9,200.33,住宅、樓梯間,鋼筋混凝土造,104年4月16日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPVNMLLKRHJGFAG58DA,41,5.44,電梯及走道,鋼筋混凝土造,72年7月19日,十一層,,持分移轉
RPUNMLLKRHJGFAG48DA,42,111.06,住商用,鋼筋混凝土加強磚造,71年2月26日,二層,一層 二層 騎樓,全筆移轉
RPVNMLLKRHJGFAG58DA,,2.07,電梯．走道及公共設施,鋼筋混凝土造,,十層,,持分移轉
RPSPMLLKRHJGFAG48DA,16,44.39,住家用,鋼筋混凝土造,97年6月2日,十三層,七層 陽台,持分移轉
RPSPMLLKRHJGFAG48DA,16,3.51,共有部分,鋼筋混凝土造,97年6月2日,十三層,,持分移轉
RPSPMLLKRHJGFAG48DA,16,20.69,停車空間．防空避難室,鋼筋混凝土造,97年6月2日,十三層,,持分移轉
RPSPMLLKRHJGFAG48DA,16,7.19,梯間．通道,鋼筋混凝土造,97年6月2日,十三層,,持分移轉
RPQNMLMKRHJGFAG18DA,29,35.44,住家用,鋼筋混凝土造,84年5月24日,十二層,三層 陽台,全筆移轉
RPQNMLMKRHJGFAG18DA,29,11.18,共同使用部份（防空避難室．停車場．門廳．梯間．通道．守衛室）,鋼筋混凝土造,84年5月24日,十二層,,持分移轉
RPQNMLMKRHJGFAG18DA,29,.34,屋頂突出物．梯間．通道．水箱．共同使用部份,鋼筋混凝土造,84年5月24日,十二層,,持分移轉
RPQNMLMKRHJGFAG18DA,29,.34,屋頂突出物．梯間．通道．水箱．共同使用部份,鋼筋混凝土造,84年5月24日,十二層,,持分移轉
RPQNMLMKRHJGFAG18DA,29,7.13,共同使用部份（通道．梯間）,鋼筋混凝土造,84年5月24日,十二層,,持分移轉
RPXNMLMKRHJGFAG88DA,29,35.44,住家用,鋼筋混凝土造,84年5月24日,十二層,二層 陽台,全筆移轉
RPXNMLMKRHJGFAG88DA,29,11.18,共同使用部份（防空避難室．停車場．門廳．梯間．通道．守衛室）,鋼筋混凝土造,84年5月24日,十二層,,持分移轉
RPXNMLMKRHJGFAG88DA,29,.34,屋頂突出物．梯間．通道．水箱．共同使用部份,鋼筋混凝土造,84年5月24日,十二層,,持分移轉
RPXNMLMKRHJGFAG88DA,29,.34,屋頂突出物．梯間．通道．水箱．共同使用部份,鋼筋混凝土造,84年5月24日,十二層,,持分移轉
RPXNMLMKRHJGFAG88DA,29,6.73,共同使用部份（通道．梯間）,鋼筋混凝土造,84年5月24日,十二層,,持分移轉
RPQNMLKKRHJGFBG08DA,6,72.04,集合住宅,鋼筋混凝土造,107年4月17日,五層,二層 陽台,全筆移轉
RPQNMLKKRHJGFBG08DA,6,32.43,本共有部分之項目有騎樓、門廳、停車空間、及樓梯間等４項,鋼筋混凝土造,107年4月17日,五層,,持分移轉
RPRNMLMKRHJGFBG38DA,10,219.04,住宅、樓梯間,鋼筋混凝土造,103年12月18日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPQOMLLKRHJGFBG28DA,6,41.60,集合住宅,鋼筋混凝土造,108年1月3日,十五層,一層 陽台,全筆移轉
RPQOMLLKRHJGFBG28DA,6,33.80,本共有部分之項目有：停車空間、機電設備空間、水箱、梯廳、供管委員會使用空間、樓電梯間、機房等７項,鋼筋混凝土造,108年1月3日,十五層,,持分移轉
RPQOMLLKRHJGFBG28DA,6,4.25,本共有部分之項目有：梯廳等１項。,鋼筋混凝土造,108年1月3日,十五層,,持分移轉
RPQNMLTJQHJGFAG68DA,33,211.60,住家用,鋼筋混凝土造,80年12月16日,三層,一層 二層 三層 屋頂突出物,全筆移轉
RPUNMLNKRHJGFBG78DA,25,46.46,住家用,鋼筋混凝土造,88年8月31日,八層,七層 陽台,全筆移轉
RPUNMLNKRHJGFBG78DA,25,26.08,共有部分,鋼筋混凝土造,88年8月31日,八層,,持分移轉
RPQOMLMKRHJGFAG28DA,50,91.74,住家用,鋼筋混凝土加強磚造,64年1月31日,二層,一層 二層,全筆移轉
RPWNMLNKRHJGFBG98DA,31,88.94,住家用,鋼筋混凝土造,82年5月5日,七層,三層 陽台,全筆移轉
RPWNMLNKRHJGFBG98DA,31,16.18,共有部分,鋼筋混凝土造,82年5月5日,七層,,持分移轉
RPWNMLNKRHJGFBG98DA,31,24.08,共有部分,鋼筋混凝土造,82年5月5日,七層,,持分移轉
RPQOMLNKRHJGFAG38DA,29,118.58,住家用,鋼筋混凝土造,84年5月24日,四層,三層 四層 見其他登記事項,全筆移轉
RPQOMLNKRHJGFAG38DA,29,37.42,共同使用部份（防空避難室．停車場．門廳．梯間．通道．守衛室）,鋼筋混凝土造,84年5月24日,十二層,,持分移轉
RPQOMLNKRHJGFAG38DA,29,1.15,屋頂突出物．梯間．通道．水箱．共同使用部份,鋼筋混凝土造,84年5月24日,十二層,,持分移轉
RPROMLTKQHJGFBG09DA,4,88.70,集合住宅,鋼筋混凝土造,109年12月24日,十四層,十三層 陽台,全筆移轉
RPQOMLNKRHJGFAG38DA,29,1.15,屋頂突出物．梯間．通道．水箱．共同使用部份,鋼筋混凝土造,84年5月24日,十二層,,持分移轉
RPROMLTKQHJGFBG09DA,4,49.95,本共有部分之項目有：防空避難室兼停車空間、管理委員使用空間、樓梯間、陽台等四項,鋼筋混凝土造,109年12月24日,十四層,,持分移轉
RPROMLTKQHJGFBG09DA,4,23.33,本共有部分之項目有：走道、電梯間、樓梯間等３項。,鋼筋混凝土造,109年12月24日,十四層,,持分移轉
RPVNMLQKRHJGFBG56DA,34,91.18,住家用,鋼筋混凝土造,79年9月7日,五層,四層,全筆移轉
RPVNMLQKRHJGFBG56DA,34,11.12,本共有部分之項目有公共樓梯間等１項,鋼筋混凝土造,79年9月7日,五層,,持分移轉
RPQNMLQKRHJGFAG68EA,,47.00,住家用,木造,,一層,一層,全筆移轉
RPSNMLMLQHJGFAG38DA,40,8.25,樓梯間、國民住宅,鋼筋混凝土造,74年2月5日,,,持分移轉
RPSNMLMLQHJGFAG38DA,40,91.01,住家用,鋼筋混凝土造,74年2月5日,五層,二層 陽台,全筆移轉
RPUNMLQKRHJGFBG09DA,4,101.78,集合住宅,鋼筋混凝土造,110年1月8日,十層,八層 陽台 雨遮,全筆移轉
RPOOMLNKRHJGFBG28DA,29,87.21,住家用,鋼筋混凝土造,84年7月29日,七層,三層 陽台,全筆移轉
RPUNMLQKRHJGFBG09DA,4,71.12,本共有部分之項目：防空避難室兼停車空間、電梯間、電信機房、梯廳、安全梯、行動不便使用樓梯、樓梯間、管委會使用空間、管理員室、陽台、雨遮等１１項,鋼筋混凝土造,110年1月8日,十層,,持分移轉
RPOOMLNKRHJGFBG28DA,29,.43,住家用,鋼筋混凝土造,84年7月29日,七層,七層,持分移轉
RPOOMLNKRHJGFBG28DA,29,9.66,共有部分,鋼筋混凝土造,84年7月29日,七層,,持分移轉
RPOOMLNKRHJGFBG28DA,29,17.83,共有部分,鋼筋混凝土造,84年7月29日,七層,,持分移轉
RPOOMLNKRHJGFBG28DA,29,14.80,共有部分,鋼筋混凝土造,84年7月29日,七層,,持分移轉
RPOOMLNKRHJGFBG28DA,29,.09,共有部分,鋼筋混凝土造,84年7月29日,七層,,持分移轉
RPQOMLKKRHJGFAG08DA,41,101.26,住家用,鋼筋混凝土造,73年1月25日,三層,三層 陽台,全筆移轉
RPWNMLQKRHJGFAG56DA,28,59.90,住家用,鋼筋混凝土造,85年2月16日,九層,一層 夾層,全筆移轉
RPWNMLQKRHJGFAG56DA,28,22.01,停車場、機械室、防空避難室、共同使用部份,鋼筋混凝土造,85年2月16日,九層,,持分移轉
RPWNMLQKRHJGFAG56DA,28,21.90,停車場、防空避難室、水箱、共同使用部份,鋼筋混凝土造,85年2月16日,九層,,持分移轉
RPWNMLQKRHJGFAG56DA,28,7.14,通道、梯間、共同使用部份,鋼筋混凝土造,85年2月16日,九層,,持分移轉
RPVOMLKMQHJGFBG78DA,14,181.61,農舍,鋼筋混凝土（ＲＣ）、鋼鐵〈骨〉造有牆,99年2月10日,二層,一層 二層 陽台,全筆移轉
RPRNMLRKRHJGFAG78DA,28,31.68,住家用,鋼筋混凝土造,85年8月30日,十二層,七層 陽台,全筆移轉
RPRNMLRKRHJGFAG78DA,28,2.18,停車場、防空避難室、共同使用部份,鋼筋混凝土造,85年8月30日,十二層,,持分移轉
RPRNMLRKRHJGFAG78DA,28,12.44,梯間、發電機室、配電室、排煙室、儲水槽、消防泵浦、共同使用部份,鋼筋混凝土造,85年8月30日,十二層,,持分移轉
RPQNMLNKRHJGFBG38DA,16,29.33,集合住宅,鋼筋混凝土造,97年7月29日,十層,二層 陽台,全筆移轉
RPQNMLNKRHJGFBG38DA,16,16.98,共有部分,鋼筋混凝土造,97年7月29日,十層,,持分移轉
RPQNMLNKRHJGFBG38DA,16,3.64,共有部分,鋼筋混凝土造,97年7月29日,十層,,持分移轉
RPPNMLMJRHJGFBG08DA,1,88.76,集合住宅,鋼筋混凝土造,112年12月6日,九層,九層 陽台,全筆移轉
RPPNMLMJRHJGFBG08DA,1,72.23,本共有部分之項目有：停車空間兼防空避難室、管委會空間、樓梯間等３項,鋼筋混凝土造,112年12月6日,九層,,持分移轉
RPQOMLNKRHJGFBG48DA,7,54.22,集合住宅,鋼筋混凝土造,107年1月23日,十一層,九層 陽台 雨遮,全筆移轉
RPQOMLNKRHJGFBG48DA,7,55.78,本共有部分項目：防空避難室兼停車空間、蓄水池、緊急發電機室兼消防泵浦室、管委會使用空間、騎樓、停車空間、台電配電室、機房、車道、公共空間、樓梯間、電梯間、水箱、機械室等１４項。,鋼筋混凝土造,107年1月23日,十四層,,持分移轉
RPROMLQKRHJGFBG88DA,7,42.89,一般事務所,鋼筋混凝土造,106年6月28日,十一層,四層 陽台 雨遮,全筆移轉
RPROMLQKRHJGFBG88DA,7,35.75,本共有部分項目：防空避難室停車空間、梯廳、電梯、安全梯、門廳、管委會使用空間、電梯間、機房、水箱、外廊、陽台。,鋼筋混凝土造,106年6月28日,十一層,,持分移轉
RPROMLQKRHJGFBG88DA,7,7.01,本共有部分項目：梯廳。,鋼筋混凝土造,106年6月28日,十一層,,持分移轉
RPQOMLQKRHJGFBG78DA,31,10.20,共有部分,鋼筋混凝土造,82年12月31日,七層,,持分移轉
RPQOMLQKRHJGFBG78DA,31,12.81,共有部分,鋼筋混凝土造,82年12月31日,七層,,持分移轉
RPQOMLQKRHJGFBG78DA,31,92.74,住家用,鋼筋混凝土造,82年12月31日,七層,五層 陽台,全筆移轉
RPPNMLQKRHJGFBG68EA,,5.54,住家用,磚造,,一層,一層 廚房,持分移轉
RPWOMLQKRHJGFBG76DA,8,81.95,集合住宅,鋼筋混凝土造,105年11月8日,十三層,九層 陽台,全筆移轉
RPWOMLQKRHJGFBG76DA,8,61.50,本共有部分之項目有：停車空間、頂蓋型廣場式開放空間、公共服務空間、ＫＴＶ室、棋牌室、樓梯間、水錶區、水箱,鋼筋混凝土造,105年11月8日,十三層,,持分移轉
RPSNMLSKRHJGFAG98DA,2,339.25,農舍,鋼筋混凝土造,111年11月10日,二層,一層 二層 陽台,全筆移轉
RPQOMLLKRHJGFAG18DA,45,105.72,住家用,鋼筋混凝土加強磚造,68年6月15日,二層,一層 二層,全筆移轉
RPRNMLMJRHJGFBG28DA,1,88.73,集合住宅,鋼筋混凝土造,112年12月6日,九層,五層 陽台,全筆移轉
RPRNMLMJRHJGFBG28DA,1,72.23,本共有部分之項目有：停車空間兼防空避難室、管委會空間、樓梯間等３項,鋼筋混凝土造,112年12月6日,九層,,持分移轉
RPQNMLMJRHJGFBG18DA,1,88.73,集合住宅,鋼筋混凝土造,112年12月6日,九層,七層 陽台,全筆移轉
RPQNMLMJRHJGFBG18DA,1,72.23,本共有部分之項目有：停車空間兼防空避難室、管委會空間、樓梯間等３項,鋼筋混凝土造,112年12月6日,九層,,持分移轉
RPPNMLLKRHJGFBG08DA,46,145.00,住家用,鋼筋混凝土加強磚造，鋼造,67年5月24日,二層,一層 二層 騎樓,全筆移轉
RPTOMLNKRHJGFBG78DA,9,270.64,住家用,鋼筋混凝土造,104年8月5日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPOPMLTJRHJGFAG78DA,10,159.17,住家用,鋼筋混凝土造,104年1月15日,三層,一層 二層 三層 陽台,全筆移轉
RPTNMLQLQHJGFAG88DA,31,108.94,住家用,鋼筋混凝土造,83年1月22日,六層,四層,全筆移轉
RPTNMLQLQHJGFAG88DA,31,34.96,共同使用部份、防空避難室、梯間,鋼筋混凝土造,83年1月22日,六層,,持分移轉
RPPNMLQJRHJGFAG38DA,2,24.66,集合住宅,鋼筋混凝土造,111年5月4日,五層,二層,全筆移轉
RPPNMLQJRHJGFAG38DA,2,17.11,本共有部分之項目有停車空間、電信室、梯廳、樓電梯間、水箱等５項。,鋼筋混凝土造,111年5月4日,五層,,持分移轉
RPOPMLTJRHJGFBG88DA,9,52.82,集合住宅,鋼筋混凝土造,104年9月23日,十四層,十層 陽台,全筆移轉
RPOPMLTJRHJGFBG88DA,9,50.50,共有部分,鋼筋混凝土造,104年9月23日,十四層,,持分移轉
RPWNMLKKRHJGFBG68DA,30,76.07,住家用,鋼筋混凝土造,83年2月7日,五層,五層 陽台,全筆移轉
RPWNMLKKRHJGFBG68DA,30,4.72,共有部分,鋼筋混凝土造,83年2月7日,五層,,持分移轉
RPXNMLSLQHJGFAG86DA,29,114.50,集合住宅,鋼筋混凝土造,84年8月1日,五層,二層 見其他登記事項,全筆移轉
RPXNMLSLQHJGFAG86DA,29,14.57,共同使用部份（梯間）,鋼筋混凝土造,84年8月1日,五層,,持分移轉
RPXNMLSLQHJGFAG86DA,29,5.28,水箱受電室．通廊垃圾放置． 共同使用部份,鋼筋混凝土造,84年8月1日,五層,,持分移轉
RPPNMLPJRHJGFAG28DA,,98.55,住家用,鋼筋混凝土加強磚造,,四層,二層,全筆移轉
RPSNMLTJRHJGFBG09DA,30,16.40,共有部分,鋼筋混凝土造,83年6月28日,七層,,持分移轉
RPSNMLTJRHJGFBG09DA,30,62.36,住家用,鋼筋混凝土造,83年6月28日,七層,七層 陽台,全筆移轉
RPWNMLKKRHJGFAG58DA,1,54.65,集合住宅,鋼筋混凝土造,112年5月5日,五層,三層 陽台,全筆移轉
