編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
RPPNMLTKQHJGFAI98CC,16,60.05,共有部份,鋼筋混凝土造,97年3月3日,四層,,
RPQNMLTKQHJGFAI09CC,16,12.51,共有部份,鋼筋混凝土造,97年3月3日,四層,,
RPPNMLTKQHJGFAI98CC,16,10.27,共有部份,鋼筋混凝土造,97年3月3日,四層,,
RPQNMLTKQHJGFAI09CC,16,12.51,共有部份,鋼筋混凝土造,97年3月3日,四層,,
RPQNMLTKQHJGFAI09CC,16,60.05,共有部份,鋼筋混凝土造,97年3月3日,四層,,
RPQNMLTKQHJGFAI09CC,16,10.27,共有部份,鋼筋混凝土造,97年3月3日,四層,,
RPXNMLPKQHJGFAI76CC,9,30.00,店舖、住宅,鋼筋混凝土構造,104年11月10日,五層,,
RPPNMLRKQHJGFAI78CC,57,44.40,商業用,鋼筋混凝土造,56年6月12日,三層,,
RPSNMLQKQHJGFAI98CC,16,8.36,辦公室,鋼筋混凝土造,97年3月3日,四層,,
RPTNMLQKQHJGFAI09CC,16,8.36,辦公室,鋼筋混凝土造,97年3月3日,四層,,
RPSNMLQKQHJGFAI98CC,16,5.66,共有部份,鋼筋混凝土造,97年3月3日,四層,,
RPTNMLQKQHJGFAI09CC,16,5.66,共有部份,鋼筋混凝土造,97年3月3日,四層,,
RPUNMLQKQHJGFAI56CC,6,9.50,集合住宅,鋼筋混凝土構造,107年8月2日,五層,,
RPUNMLQKQHJGFAI56CC,6,3.27,本共有部分之項目有機械室、樓梯間及水箱等３項,鋼筋混凝土構造,107年8月2日,五層,,
RPSNMLTKQHJGFAI66CC,20,128.19,住家用,鋼筋混凝土造,93年10月28日,十四層,,
RPSNMLTKQHJGFAI66CC,20,83.39,共有部份,鋼筋混凝土造,93年10月28日,十四層,,
RPUNMLTKQHJGFAI86CC,69,42.24,住商用,見使用執照,44年3月1日,二層,,
RPVNMLTKQHJGFAI96CC,51,74.39,住家用,鋼筋混凝土加強磚造,62年5月20日,二層,,
RPQNMLKLQHJGFAI28CC,47,91.44,住商用,鋼筋混凝土加強磚造,66年8月18日,二層,,
RPQOMLTKQHJGFAI56CC,28,37.24,住家用,鋼筋混凝土造,85年3月11日,二十層,,
RPPNMLKLQHJGFAI18CC,25,51.49,住家用,鋼筋混凝土造,88年4月21日,十四層,,
RPQOMLTKQHJGFAI56CC,28,9.03,共有部份,鋼筋混凝土造,85年3月11日,二十層,,
RPPNMLKLQHJGFAI18CC,25,21.69,共有部份,鋼筋混凝土造,88年4月21日,十四層,,
RPTNMLTKQHJGFAI76CC,32,39.10,住家用,鋼筋混凝土造,81年12月21日,六層,,
RPTNMLTKQHJGFAI76CC,32,12.82,共有部份,鋼筋混凝土造,81年12月21日,六層,,
RPXNMLTKQHJGFAI17CC,20,108.26,住家用,鋼筋混凝土造,93年11月3日,十四層,,
RPXNMLTKQHJGFAI17CC,20,75.38,共有部份,鋼筋混凝土造,93年11月3日,十四層,,
RPOOMLTKQHJGFAI98CC,41,97.06,住家用,鋼筋混凝土造,73年1月26日,十二層,,
RPOOMLTKQHJGFAI98CC,41,31.31,共有部份,鋼筋混凝土造,73年1月26日,十二層,,
RPPOMLTKQHJGFAI09CC,41,67.99,住家用,鋼筋混凝土造,72年7月8日,五層,,
RPPOMLTKQHJGFAI09CC,41,8.92,共有部份,鋼筋混凝土造,72年7月8日,五層,,
RPPOMLTKQHJGFAI09CC,41,5.30,共有部份,鋼筋混凝土造,72年7月8日,五層,,
RPWNMLTKQHJGFAI07CC,28,57.58,住家用,鋼筋混凝土造,85年6月18日,九層,,
RPWNMLTKQHJGFAI07CC,28,28.43,共有部份,鋼筋混凝土造,85年6月18日,九層,,
RPRNMLKLQHJGFAI38CC,27,40.91,辦公室,鋼筋混凝土造,86年4月18日,十二層,,
RPRNMLKLQHJGFAI38CC,27,17.09,共有部份,鋼筋混凝土造,86年4月18日,十二層,,
RPRNMLKLQHJGFAI38CC,27,16.26,共有部份,鋼筋混凝土造,86年4月18日,十二層,,
RPUNMLKLQHJGFAI68CC,28,77.26,住家用,鋼筋混凝土造,85年3月11日,二十層,,
RPUNMLKLQHJGFAI68CC,28,19.58,共有部份,鋼筋混凝土造,85年3月11日,二十層,,
RPTNMLKLQHJGFAI58CC,29,165.92,住家用,鋼筋混凝土造,84年8月1日,三層,,
RPSNMLKLQHJGFAI48CC,27,47.12,辦公室,鋼筋混凝土造,86年4月18日,十二層,,
RPSNMLKLQHJGFAI48CC,27,19.70,共有部份,鋼筋混凝土造,86年4月18日,十二層,,
RPSNMLKLQHJGFAI48CC,27,16.52,共有部份,鋼筋混凝土造,86年4月18日,十二層,,
