編號,車位類別,車位價格,車位面積平方公尺,車位所在樓層
RPQOMLKMQHJGFHH98DA,坡道平面,1850000,29.88,地下三樓
RPPNMLMKRHJGFCH48EA,坡道平面,0,,地下一樓
RPQNMLTJRHJGFFH86EA,坡道平面,0,,地下一樓
RPQNMLLKRHJGFCH48EA,坡道平面,0,36.44,地下一樓
RPSPMLMJRHJGFAH58DA,坡道平面,0,,地下二樓
RPUSMLMLQHJGFAH56DA,坡道平面,0,,地下一樓
RPROMLTJRHJGFAH09DA,塔式車位,0,,
RPXOMLOJRHJGFAH56DA,坡道平面,0,24.85,地下二樓
RPUNMLOJRHJGFAH78DA,坡道平面,0,24.84,地下二樓
RPUNMLOJRHJGFAH78DA,坡道平面,0,24.84,地下二樓
RPUOMLLKRHJGFAH68DA,坡道平面,0,31.99,地下二樓
RPRPMLMKQHJGFBH58DA,坡道平面,0,18.31,地下四樓
RPTOMLKKRHJGFBH58DA,坡道平面,0,32.45,地下二樓
RPVNMLRLQHJGFCH86DA,坡道平面,1150000,30.82,地下二樓
RPUNMLKKRHJGFCH68DA,坡道平面,0,,地下一樓
RPQOMLTJRHJGFCH56DA,坡道平面,0,29.75,地下一樓
RPVNMLTJRHJGFEH17DA,坡道平面,0,23.97,地下三樓
RPWOMLMKRHJGFEH76DA,坡道平面,0,,地下二樓
RPPNMLLKRHJGFAH18EA,坡道平面,0,,地下二樓
RPSOMLKKRHJGFEH78DA,坡道平面,0,,地下二樓
RPSOMLKKRHJGFEH78DA,坡道平面,0,,地下四樓
RPSNMLTLQHJGFHH27DA,坡道平面,0,33.40,地下一樓
RPRQMLMKRHJGFHH76DA,坡道平面,0,23.75,地下三樓
RPQNMLMKRHJGFEH78EA,坡道平面,0,,地下三樓
RPPNMLMKRHJGFGH88EA,坡道平面,0,27.34,地下一樓
RPWNMLMKRHJGFAH98EA,坡道平面,0,,地下二樓
RPQPMLOKQHJGFAH58DA,坡道平面,0,,地下二樓
RPSTMLTJRHJGFAH07DA,坡道平面,1600000,25.58,地下三樓
RPSTMLTJRHJGFAH07DA,坡道平面,1600000,25.58,地下三樓
RPTPMLLKRHJGFAH68DA,坡道機械,0,,地下一樓
RPROMLNKRHJGFAH58DA,坡道平面,0,,地下一樓
RPROMLNKRHJGFAH58DA,坡道平面,0,,地下一樓
RPOPMLKKRHJGFAH08DA,坡道平面,0,35.60,地下三樓
RPSPMLNKRHJGFAH78DA,坡道平面,0,,地下一樓
RPRSMLOKQHJGFBH09DA,坡道平面,0,15.52,地下二樓
RPUNMLNJRHJGFBH78DA,升降平面,0,,地下一樓
RPUNMLNJRHJGFBH78DA,升降平面,0,,地下一樓
RPOPMLOJRHJGFBH48DA,一樓平面,1200000,13.77,一樓
RPORMLLKRHJGFBH48DA,坡道平面,0,34.42,地下一樓
RPSNMLNKRHJGFEH98DA,坡道平面,0,29.18,地下二樓
RPQNMLQKQHJGFGH56DA,坡道平面,0,43.54,地下二樓
RPQNMLNJRHJGFBH38DA,坡道平面,0,,地下一樓
RPROMLOJRHJGFBH68DA,坡道平面,0,,地下四樓
RPOQMLNKRHJGFBH58DA,坡道平面,0,,地下二樓
RPPNMLSKRHJGFCH98DA,一樓平面,0,,一樓
RPSQMLMKRHJGFBH88DA,坡道平面,1900000,35.04,地下二樓
RPWTMLTJQHJGFEH77DA,坡道平面,0,,地下一樓
RPWOMLNKQHJGFEH76DA,坡道平面,0,30.08,地下一樓
RPQNMLTLQHJGFFH86DA,坡道平面,0,,地下一樓
RPSNMLPJRHJGFFH56DA,坡道平面,2000000,36.36,地下一樓
RPTNMLPJRHJGFFH66DA,坡道平面,2000000,36.36,地下一樓
RPTOMLTJQHJGFBH66DA,坡道平面,0,,地下二樓
RPTTMLTKQHJGFBH27DA,其他,0,,一樓
RPQQNLTJRHJGFBH76DA,坡道平面,0,27.07,地下一樓
RPSPMLLKRHJGFBH68DA,坡道平面,0,,地下一樓
RPPQMLKKRHJGFBH38DA,坡道平面,0,,地下二樓
RPPPMLQKRHJGFBH88DA,坡道平面,0,,地下一樓
RPQRMLNKRHJGFBH88DA,坡道平面,0,,地下一樓
RPTNMLSKRHJGFCH76DA,坡道平面,0,,地下一樓
RPOPMLKKRHJGFEH48DA,坡道機械,0,,地下一樓
RPVNMLQJQHJGFGH96DA,坡道平面,0,31.42,地下二樓
RPRRMLQKRHJGFHH27DA,坡道平面,0,,地下一樓
RPQNMLRLQHJGFGH76DA,坡道平面,0,,地下二樓
RPQNMLMKRHJGFCH58EA,坡道平面,0,,地下一樓
RPUOMLKMPHJGFAH58DA,坡道平面,1680000,,地下三樓
RPUONLQJRHJGFAH56DA,升降機械,0,9.14,地下二樓
RPPNMLTLPHJGFBH88DA,坡道平面,0,,地下一樓
RPVPMLPJRHJGFBH66DA,坡道平面,0,,地下二樓
RPVPMLPJRHJGFBH66DA,坡道平面,0,,地下二樓
RPXPMLTJRHJGFBH27DA,坡道平面,1500000,31.49,地下一樓
RPUNMLPJRHJGFCH09DA,一樓平面,0,,一樓
RPUNMLRLQHJGFDH86DA,坡道平面,0,,地下二樓
RPSOMLQJRHJGFDH56DA,坡道平面,0,36.38,地下三樓
RPPNMLTJRHJGFEH56DA,坡道平面,1700000,20.49,地下一樓
RPTNMLOJRHJGFEH09DA,坡道平面,0,35.50,地下一樓
RPTNMLOJRHJGFEH09DA,坡道平面,0,35.50,地下一樓
RPRNMLTJQHJGFFH76DA,坡道平面,0,29.97,地下一樓
RPOOMLOKQHJGFFH78DA,坡道平面,0,,地下一樓
RPQNMLQKQHJGFFH09DA,坡道平面,0,29.97,地下一樓
RPVPMLQJRHJGFFH17DA,坡道平面,0,40.56,地下三樓
RPTNMLMLPHJGFHH56DA,坡道平面,0,33.03,地下三樓
RPPOMLSJQHJGFHH76DA,坡道平面,0,33.84,地下四樓
RPPPMLQKQHJGFHH76DA,坡道平面,2200000,27.45,地下四樓
RPPNMLPJRHJGFBH58EA,坡道平面,0,40.87,地下一樓
RPXNMLSLQHJGFHH67DA,坡道平面,0,,地下一樓
RPQQMLMKQHJGFAH48DA,坡道平面,900000,33.85,地下一樓
RPQQMLMKQHJGFAH48DA,坡道平面,800000,33.85,地下二樓
RPRQMLMKQHJGFAH58DA,坡道平面,900000,33.85,地下一樓
RPPPMLKLQHJGFAH18DA,坡道平面,0,38.71,地下三樓
RPTSMLKMQHJGFAH98DA,坡道平面,0,33.87,地下二樓
RPSNMLTKQHJGFAH09DA,坡道平面,0,,地下一樓
RPPNMLKKRHJGFAH97DA,坡道平面,0,25.75,地下二樓
RPPNMLRLPHJGFBH68DA,坡道機械,0,,地下二樓
RPUQMLMKQHJGFBH98DA,坡道平面,0,46.98,地下二樓
RPQPMLOKQHJGFBH68DA,坡道平面,0,,地下二樓
RPUPMLTJRHJGFBH96DA,坡道平面,1200000,,地下三樓
RPUPMLTJRHJGFBH96DA,坡道平面,1200000,,地下三樓
RPUPMLQJRHJGFBH66DA,坡道平面,2100000,,地下三樓
RPPQNLTJRHJGFBH66DA,坡道平面,0,35.99,地下一樓
RPWNMLTJQHJGFDH07DA,坡道平面,0,,地下一樓
RPPNMLRJRHJGFDH88DA,坡道平面,0,28.18,地下一樓
RPTPMLRLQHJGFEH07DA,坡道平面,1200000,40.38,地下二樓
RPOOMLMJRHJGFEH48DA,坡道平面,1500000,22.11,地下二樓
RPSPMLNJRHJGFEH09DA,坡道平面,1300000,22.11,地下三樓
RPOTMLMJRHJGFEH98DA,坡道平面,1300000,22.11,地下一樓
RPOTMLMJRHJGFEH98DA,坡道平面,1300000,22.11,地下一樓
RPRPMLQJRHJGFEH66DA,坡道平面,0,,地下三樓
RPRPMLQJRHJGFEH66DA,坡道平面,0,,地下三樓
RPVOMLTJRHJGFEH27DA,坡道平面,0,,地下二樓
RPVOMLTJRHJGFEH27DA,坡道平面,0,,地下二樓
RPTOMLLJQHJGFFH88DA,坡道平面,0,,地下一樓
RPTOMLLJQHJGFFH88DA,坡道平面,0,,地下一樓
RPTNMLQJRHJGFGH86DA,坡道平面,0,11.27,地下一樓
RPVNMLQJRHJGFGH07DA,坡道平面,0,33.69,地下一樓
RPUNMLTJRHJGFHH37DA,坡道平面,2200000,16.36,地下二樓
RPPNMLTJRHJGFBH98EA,坡道平面,0,,地下三樓
RPQNMLTJRHJGFBH09EA,坡道平面,1350000,31.92,地下一樓
RPPNMLNKRHJGFBH48EA,坡道平面,0,,一樓
RPTNMLLKRHJGFAH48DA,坡道平面,0,37.48,地下二樓
RPXOMLRJQHJGFBH86DA,坡道平面,0,43.00,地下三樓
RPSNMLRKQHJGFBH98DA,坡道平面,0,,地下一樓
RPRNNLKLQHJGFBH38DA,坡道平面,0,46.31,二樓含以上
RPVOMLOJRHJGFBH09DA,坡道平面,0,,地下二樓
RPTQMLLKRHJGFBH88DA,坡道平面,0,33.59,地下二樓
RPPNMLTJRHJGFCH98DA,一樓平面,0,,一樓
RPPNMLKKRHJGFCH18DA,坡道平面,0,29.75,地下二樓
RPVNMLKKRHJGFCH78DA,坡道平面,0,,地下一樓
RPRNMLRLQHJGFGH86DA,坡道平面,0,29.35,地下一樓
RPSNMLNJQHJGFFH88DA,坡道平面,0,,地下二樓
RPOOMLRLQHJGFHH76DA,坡道平面,1600000,23.22,地下二樓
RPROMLPJQHJGFHH66DA,坡道平面,0,35.07,地下四樓
RPSNMLMKRHJGFCH78EA,坡道平面,0,27.99,地下一樓
RPWNMLKMQHJGFHH86DA,坡道平面,1900000,29.88,地下三樓
RPVPMLQLPHJGFBH76DA,坡道平面,0,45.17,地下三樓
RPXNMLKMQHJGFHH96DA,坡道平面,1900000,29.88,地下二樓
RPSPMLKKRHJGFAH48DA,坡道平面,0,,地下三樓
RPSPMLKKRHJGFAH48DA,坡道平面,0,,地下三樓
RPQOMLNKQHJGFAH38DA,坡道平面,0,32.44,地下一樓
RPQQMLTLQHJGFAH66DA,坡道機械,1000000,25.17,地下三樓
RPQQMLTLQHJGFAH66DA,坡道機械,1000000,25.17,地下三樓
RPWQMLNKQHJGFBH66DA,坡道平面,0,29.84,地下二樓
RPXTMLTJRHJGFAH57DA,坡道機械,1600000,,地下三樓
RPXTMLTJRHJGFAH57DA,坡道機械,900000,,地下三樓
RPWNMLLJRHJGFBH78DA,坡道平面,1500000,23.43,地下一樓
RPWNMLTJRHJGFCH07DA,坡道平面,0,29.75,地下二樓
RPXNMLTJRHJGFCH17DA,坡道平面,0,29.75,地下二樓
RPWQMLOJRHJGFBH76DA,坡道平面,0,,地下二樓
RPOOMLTJRHJGFCH98DA,坡道平面,0,28.08,地下二樓
RPTNMLLKRHJGFCH68DA,坡道平面,0,29.21,地下二樓
RPRPMLKKRHJGFEH78DA,坡道平面,2000000,37.52,地下一樓
RPORMLKKRHJGFEH68DA,坡道平面,0,26.85,地下二樓
RPQNMLSJQHJGFFH56DA,坡道平面,0,31.19,地下一樓
RPVQMLLKRHJGFFH86DA,坡道平面,0,,地下三樓
RPTRMLQJRHJGFFH17DA,坡道平面,0,,地下一樓
RPPNMLRKQHJGFHH66DA,坡道平面,0,,地下一樓
RPQNMLRLQHJGFHH86DA,坡道平面,2000000,39.72,地下一樓
RPRNMLKLQHJGFHH88DA,坡道平面,0,28.83,地下一樓
RPXNMLLKRHJGFHH96DA,坡道平面,0,28.29,地下四樓
RPQNMLKKRHJGFAH18EA,坡道平面,2275000,27.82,地下一樓
RPQNMLKKRHJGFAH18EA,坡道平面,2275000,27.82,地下四樓
RPQNMLLKRHJGFHH98EA,其他,1300000,5.13,地下一樓
RPRPMLQLQHJGFAH98DA,坡道平面,2150000,35.79,地下二樓
RPPNMLRLQHJGFAH68DA,坡道平面,0,33.78,地下二樓
RPSSMLLLQHJGFAH88DA,坡道平面,0,,地下三樓
RPSSMLLLQHJGFAH88DA,坡道平面,0,,地下三樓
RPQPMLQJRHJGFAH78DA,坡道平面,1850000,52.84,地下三樓
RPTOMLTJRHJGFAH66DA,坡道平面,1200000,19.86,地下一樓
RPQPMLPJPHJGFBH58DA,坡道平面,0,,地下二樓
RPROMLLMPHJGFBH48DA,坡道平面,0,24.94,地下一樓
RPROMLLMPHJGFBH48DA,坡道平面,0,24.94,地下一樓
RPTOMLMKRHJGFBH78DA,坡道平面,1400000,37.92,地下一樓
RPPOMLMKRHJGFBH38DA,坡道平面,0,,地下二樓
RPOQMLKKRHJGFBH28DA,坡道平面,0,,地下二樓
RPQOMLNKQHJGFCH58DA,坡道平面,0,,地下二樓
RPPOMLRKPHJGFDH88DA,坡道平面,0,24.04,地下一樓
RPTOMLNJRHJGFEH09DA,坡道平面,1850000,27.92,地下二樓
RPSPMLSJQHJGFEH86DA,坡道平面,0,,地下三樓
RPTOMLNJRHJGFEH09DA,坡道平面,1850000,27.92,地下二樓
RPSPMLSJQHJGFEH86DA,坡道平面,0,,地下三樓
RPTOMLMKRHJGFEH09DA,一樓平面,0,,一樓
RPTNMLOJRHJGFFH56DA,坡道平面,1500000,29.25,地下二樓
RPTNMLOJRHJGFFH56DA,坡道平面,1500000,29.25,地下二樓
RPOOMLRJQHJGFHH56DA,坡道平面,1800000,29.87,地下四樓
RPSOMLNKRHJGFHH76DA,坡道平面,0,,地下四樓
RPPNMLNKRHJGFFH88EA,坡道平面,0,,地下二樓
RPWOMLNLPHJGFAH98DA,坡道平面,2050000,28.08,地下二樓
RPPPMLPJRHJGFAH58DA,坡道平面,0,,地下一樓
RPOOMLMKRHJGFAH18DA,坡道平面,0,,地下一樓
RPPQMLMKQHJGFAH38DA,坡道平面,0,,地下二樓
RPOPMLNKRHJGFAH38DA,坡道平面,0,,地下二樓
RPTRMLMLQHJGFAH98DA,坡道平面,0,,地下三樓
RPORMLPKPHJGFBH68DA,坡道平面,0,37.69,地下二樓
RPXQMLTJQHJGFBH27DA,坡道平面,0,38.34,地下三樓
RPPNMLPLQHJGFBH58DA,坡道機械,0,16.62,地下一樓
RPSQMLKKRHJGFBH68DA,坡道平面,1300000,,地下一樓
RPSPMLNKRHJGFBH88DA,坡道平面,1300000,31.69,地下一樓
RPSNMLQKRHJGFBH98DA,坡道平面,0,,地下三樓
RPRNMLOLPHJGFCH68DA,其他,0,,地下一樓
RPPNMLOKQHJGFCH48DA,坡道平面,850000,,地下一樓
RPOOMLNKRHJGFDH58DA,坡道平面,1100000,25.18,地下一樓
RPWNMLMKRHJGFDH56DA,坡道平面,0,,地下一樓
RPVNMLSLQHJGFDH07DA,一樓平面,0,,一樓
RPWRMLMJRHJGFEH96DA,坡道平面,1600000,38.00,地下三樓
RPXNMLMJRHJGFHH96DA,坡道平面,0,56.03,地下一樓
RPXNMLMJRHJGFHH96DA,坡道平面,0,56.03,地下一樓
RPROMLOKQHJGFHH66DA,坡道平面,1800000,37.07,地下一樓
RPOPMLQKRHJGFFH56DA,坡道平面,0,23.28,地下三樓
RPSNMLNKRHJGFAH68EA,坡道平面,0,,地下一樓
RPPNMLLKRHJGFBH28EA,坡道平面,1100000,28.03,地下二樓
RPPSMLRJQHJGFAH98DA,坡道機械,580000,,地下三樓
RPVNMLMKRHJGFHH96EA,坡道平面,2000000,31.45,地下三樓
RPTNMLMKRHJGFHH76EA,坡道平面,2050000,31.45,地下四樓
RPRNMLLMQHJGFAH38DA,坡道平面,1850000,24.82,地下三樓
RPQOMLLKRHJGFAH28DA,坡道平面,0,,地下二樓
RPWNMLMKRHJGFAH88DA,坡道平面,0,,地下三樓
RPQNMLQKRHJGFHH86EA,坡道平面,2000000,40.32,地下二樓
RPPQMLNKRHJGFAH58DA,坡道平面,0,,地下一樓
RPSQMLRJQHJGFBH56DA,坡道平面,0,43.65,地下一樓
RPTRMLNKRHJGFBH56DA,坡道平面,0,49.98,地下二樓
RPOPMLQKRHJGFBH78DA,坡道平面,0,32.44,地下一樓
RPXNMLQKRHJGFDH07DA,坡道機械,0,13.17,地下一樓
RPSOMLOKRHJGFEH56DA,坡道平面,1400000,22.11,地下三樓
RPTOMLOKRHJGFEH66DA,坡道平面,1400000,22.11,地下二樓
RPTNMLOKQHJGFFH56DA,坡道平面,0,31.15,地下二樓
RPRVMLQKRHJGFFH47DA,坡道平面,0,,地下一樓
RPRNMLTJPHJGFGH76DA,坡道平面,0,33.51,地下二樓
RPSNMLSKRHJGFHH17DA,一樓平面,0,,一樓
RPSOMLQKRHJGFCH66EA,一樓平面,1400000,16.87,一樓
RPSNMLPJRHJGFCH88DA,一樓平面,0,,一樓
RPTOMLQJRHJGFBH09DA,坡道平面,0,37.07,地下三樓
RPWNMLMLQHJGFDH56DA,坡道平面,1550000,38.94,地下二樓
RPVOMLTJRHJGFBH96DA,坡道平面,0,,地下一樓
RPSNMLQJRHJGFAH88EA,坡道平面,1200000,31.28,地下三樓
RPSNMLQJRHJGFAH88EA,坡道平面,1200000,31.28,地下三樓
RPRNMLQLOHJGFEH98DA,坡道平面,0,,地下一樓
RPRNMLQLOHJGFEH98DA,坡道平面,0,,地下一樓
RPUOMLPJRHJGFFH86DA,坡道平面,0,,地下三樓
RPUOMLPJRHJGFFH86DA,坡道平面,0,,地下三樓
RPUOMLPJRHJGFFH86DA,坡道平面,0,,地下三樓
RPQNMLQJRHJGFAH68EA,坡道平面,2000000,34.23,地下一樓
RPQNMLQJRHJGFAH68EA,坡道平面,2000000,34.23,地下一樓
RPQNMLQJRHJGFAH68EA,坡道平面,2000000,34.23,地下一樓
RPQNMLQJRHJGFAH68EA,坡道平面,2000000,34.23,地下一樓
RPQNMLSLQHJGFGH86DA,坡道平面,0,31.28,地下二樓
RPUPMLLJQHJGFAH58DA,坡道平面,0,,地下二樓
RPOWMLSLQHJGFAH96DA,坡道機械,0,,地下一樓
RPUNMLKKRHJGFAH48DA,坡道平面,0,28.18,地下一樓
RPSPMLTJRHJGFAH66DA,坡道平面,1500000,36.89,地下二樓
RPXNMLRLQHJGFCH07DA,坡道平面,1200000,,地下一樓
RPPNMLMKQHJGFDH38DA,坡道平面,0,43.51,地下二樓
RPPNMLMKQHJGFDH38DA,坡道平面,0,44.93,地下二樓
RPVNMLSLQHJGFHH47DA,坡道平面,0,,地下一樓
RPPOMLTJRHJGFEH66DA,坡道平面,0,,地下一樓
RPXOMLNJRHJGFEH86DA,坡道平面,1300000,22.11,地下三樓
RPPNMLKKRHJGFEH38DA,坡道平面,0,,地下一樓
RPPNMLKKRHJGFEH38DA,坡道平面,0,,地下二樓
RPPNMLKKRHJGFEH38DA,坡道平面,0,,地下二樓
RPQRMLRKOHJGFAH88DA,升降機械,0,,地下一樓
RPPOMLNJRHJGFAH28DA,坡道平面,2050000,41.31,地下一樓
RPWOMLLKRHJGFBH98DA,坡道平面,0,27.07,地下二樓
RPRPMLSLQHJGFBH66DA,升降平面,0,,地下一樓
RPUNMLTJRHJGFCH86DA,坡道平面,0,29.75,地下一樓
RPQOMLKKRHJGFDH48DA,一樓平面,0,,一樓
RPTNMLTJRHJGFCH76DA,坡道平面,0,29.75,地下二樓
RPROMLKKRHJGFDH58DA,一樓平面,0,,一樓
RPUNMLSKPHJGFEH86DA,坡道平面,0,,地下二樓
RPROMLLJPHJGFGH68DA,坡道機械,0,,地下二樓
RPOQMLQJRHJGFFH56DA,坡道平面,1800000,42.25,地下一樓
RPSNMLMKRHJGFDH78DA,坡道平面,1700000,35.37,地下二樓
RPSNMLMKRHJGFDH78DA,坡道平面,1700000,35.37,地下二樓
RPSOMLLJQHJGFAH28DA,坡道平面,2000000,26.86,地下一樓
RPXNMLNJRHJGFAH98DA,坡道平面,1850000,41.31,地下三樓
RPQPMLKKRHJGFEH68DA,坡道平面,2000000,37.52,地下一樓
RPUPMLKKRHJGFEH09DA,坡道平面,2150000,37.52,地下一樓
RPTPMLKKRHJGFEH98DA,坡道平面,2100000,37.52,地下二樓
RPTPMLKKRHJGFEH98DA,坡道平面,2100000,37.52,地下二樓
RPUOMLKKRHJGFGH56DA,坡道平面,0,35.71,地下一樓
RPOQMLKKRHJGFEH58DA,坡道平面,2150000,37.52,地下一樓
RPRNMLPJPHJGFAH38DA,坡道平面,0,34.15,地下一樓
RPVNMLNJRHJGFAH78DA,坡道平面,0,,地下一樓
RPUOMLPJRHJGFAH98DA,坡道平面,1800000,35.79,地下四樓
RPVONLQJRHJGFAH66DA,坡道平面,1800000,36.21,地下四樓
RPQPMLLKRHJGFBH48DA,坡道平面,0,31.95,地下一樓
RPQPMLLKRHJGFBH48DA,坡道平面,0,31.95,地下一樓
RPQNMLMKRHJGFHH09EA,坡道平面,2000000,31.45,地下四樓
RPRNMLLKRHJGFAH28DA,坡道平面,0,,地下一樓
RPOTMLKKPHJGFBH38DA,坡道平面,0,,地下二樓
RPOTMLKKPHJGFBH38DA,坡道平面,0,,地下二樓
RPTQMLNJRHJGFAH88DA,坡道平面,1900000,36.21,地下三樓
RPUOMLNKQHJGFDH09DA,坡道機械,0,,地下一樓
RPSNMLSKRHJGFCH66DA,一樓平面,0,,一樓
RPQOMLKKRHJGFGH78DA,坡道平面,0,26.83,地下三樓
RPPQMLRKQHJGFBH98DA,一樓平面,0,,一樓
RPOQMLOKRHJGFEH98DA,坡道平面,1400000,22.11,地下二樓
RPQQMLOKRHJGFEH56DA,坡道平面,1300000,22.11,地下二樓
RPPQMLOKRHJGFEH09DA,坡道平面,1400000,22.11,地下二樓
RPXNMLMKQHJGFHH96DA,坡道平面,0,27.32,地下三樓
RPRNMLTJRHJGFBH09DA,坡道平面,1300000,31.69,地下一樓
RPWOMLQJRHJGFBH76DA,坡道平面,0,,地下一樓
RPTNMLQJRHJGFCH09DA,一樓平面,0,,一樓
RPQQMLQJPHJGFDH98DA,坡道平面,1450000,32.56,地下二樓
RPVVMLQJPHJGFDH37DA,坡道平面,1450000,32.56,地下二樓
RPRNMLRJPHJGFDH88DA,坡道平面,1450000,32.56,地下一樓
RPSOMLTJRHJGFAH56DA,坡道平面,0,27.09,地下一樓
RPWNMLRJPHJGFDH76DA,坡道平面,1450000,32.56,地下二樓
RPWOMLRJPHJGFDH86DA,坡道平面,1450000,32.56,地下二樓
RPQPMLOJRHJGFDH88DA,坡道平面,0,36.86,地下二樓
RPORMLMJRHJGFEH78DA,坡道平面,1300000,20.51,地下二樓
RPRPMLNJRHJGFEH98DA,坡道平面,1600000,22.11,地下二樓
RPSSMLMJRHJGFEH66DA,坡道平面,1400000,22.11,地下二樓
RPSOMLNJRHJGFFH09DA,坡道平面,0,,地下一樓
RPOOMLNJRHJGFAH18DA,坡道平面,1850000,41.31,地下三樓
RPRNMLOLPHJGFGH09DA,坡道平面,0,,地下二樓
RPOPMLMKQHJGFBH28DA,坡道平面,0,32.45,地下二樓
RPQQMLTJQHJGFAH09DA,坡道平面,1750000,22.85,地下二樓
RPPNMLTJRHJGFFH76EA,升降機械,1700000,27.66,地下一樓
RPORMLRJPHJGFDH98DA,坡道平面,1700000,38.73,一樓
RPWOMLKKRHJGFEH56DA,坡道平面,2000000,37.52,地下三樓
RPVOMLRLOHJGFEH96DA,坡道平面,0,,地下二樓
RPUNMLKKRHJGFFH98DA,坡道平面,0,35.87,地下二樓
RPUNMLKKRHJGFFH98DA,坡道平面,0,35.87,地下二樓
RPSNMLMKRHJGFHH66EA,坡道平面,2050000,31.45,地下三樓
RPPNMLMKRHJGFHH98EA,坡道平面,1900000,31.45,地下四樓
RPRNMLMKRHJGFHH56EA,坡道平面,2050000,31.45,地下三樓
RPQNMLSKRHJGFCH09DA,一樓平面,0,,一樓
RPSNMLMJRHJGFBH48DA,坡道平面,1900000,54.49,地下二樓
RPXQMLNJRHJGFEH07DA,坡道平面,1650000,38.00,地下三樓
RPTNMLQKRHJGFCH56DA,坡道平面,0,,地下一樓
RPVPMLNJRHJGFEH76DA,坡道平面,1600000,22.11,地下一樓
RPUNMLLLQHJGFAH58DA,坡道平面,2000000,24.93,地下一樓
