編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
RPRNMLQJRHJGFAP86DA,38,144.40,住商用,鋼筋混凝土造,75年7月17日,三層,一層 二層 三層 騎樓 電梯樓梯間,全筆移轉
RPUNMLQLQHJGFAP27DA,17,211.45,住家用,鋼筋混凝土造,96年8月16日,三層,一層 二層 三層 電梯樓梯間,全筆移轉
RPQNMLQLQHJGFBP96DA,16,175.48,住家用,鋼筋混凝土造,97年10月15日,三層,一層 二層 三層 陽台,全筆移轉
RPSNMLOJRHJGFCP96DA,,218.36,店舖、住宅、停車空間、樓梯間,鋼筋混凝土造,113年5月15日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPUNMLKKRHJGFEP07DA,38,453.22,住家用,加強磚造,75年8月26日,三層,一層 二層 三層 陽台 電梯樓梯間,全筆移轉
RPQNMLTLQHJGFCP37DA,1,179.33,停車空間、住宅、樓梯間,ＲＣ造,112年6月5日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPVNMLKKRHJGFDP07DA,1,74.80,集合住宅,鋼筋混凝土造,112年3月27日,十層,九層 陽台,全筆移轉
RPVNMLKKRHJGFDP07DA,1,26.69,本共有部分之項目有防空避難室兼停車空間、台電配電室、電樓梯間、門廊、梯廳、樓梯間、機房、水錶室、機械室、水箱及管委會空間等１１項,鋼筋混凝土造,112年3月27日,十層,,持分移轉
RPUNMLQKRHJGFDP57DA,2,25.33,本共有部分之項目有防空避難室兼停車空間、停車空間管理委員會空間、走廊梯廳樓梯間昇降機間、梯廳樓梯間昇降機間、樓梯間機房水箱等５項。,鋼筋混凝土造,111年9月8日,十一層,,持分移轉
RPUNMLQKRHJGFDP57DA,2,52.42,集合住宅,鋼筋混凝土造,111年9月8日,十一層,十層 陽台,全筆移轉
RPQNMLPJRHJGFCP86DA,,174.90,住宅,鋼筋混凝土造,113年6月4日,三層,一層 二層 三層 陽台,全筆移轉
RPQNMLLKRHJGFAP98DA,1,127.37,住宅,鋼筋混凝土造,112年9月11日,三層,一層 二層 三層 陽台,全筆移轉
RPOOMLNJRHJGFCP56DA,,239.71,住宅、停車空間,鋼筋混凝土造,113年1月12日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPPNMLOJRHJGFCP66DA,,216.69,店舖、住宅、停車空間、樓梯間,鋼筋混凝土造,113年5月15日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPRNMLOJRHJGFCP86DA,,218.08,店舖、住宅、停車空間、樓梯間,鋼筋混凝土造,113年5月15日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPQNMLOJRHJGFCP76DA,,218.08,店舖、住宅、停車空間、樓梯間,鋼筋混凝土造,113年5月15日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPSNMLQKRHJGFEP47DA,,141.15,住家用,鋼筋混凝土造,113年2月1日,三層,一層 二層 三層 陽台,全筆移轉
RPQNMLQJRHJGFCP07EA,83,215.10,住家用,磚造,30年1月10日,二層,一層 二層 見其他登記事項,全筆移轉
RPUNMLTJRHJGFDP77DA,3,93.85,住家用,鋼筋混凝土造,110年11月4日,三層,一層 二層 三層 陽台,持分移轉
RPQNMLRKRHJGFDP27DA,,61.73,集合住宅,鋼筋混凝土造,112年12月11日,十層,八層 陽台,全筆移轉
RPQNMLRKRHJGFDP27DA,,49.30,本共有部分之項目有防空避難室兼汽車停車空間、機電、梯廳、通廊、車道、電梯及梯間等７項,鋼筋混凝土造,112年12月11日,十層,,持分移轉
RPQNMLOLQHJGFAP66DA,,60.61,集合住宅,鋼筋混凝土造,113年6月7日,十二層,十一層 陽台,全筆移轉
RPQNMLOLQHJGFAP66DA,,55.64,防空避難室兼停車空間、發電機室、電信室、水箱、台電配電場所、停車空間、消防機房、雨水機房、無障礙廁所、走廊、無障礙昇降機、管理委員會使用空間、戶外安全梯、梯廳、梯間、電梯機房。,鋼筋混凝土造,113年6月7日,十二層,,持分移轉
RPUNMLKMQHJGFAP76DA,29,363.86,老人養護中心,鋼架有壁造、鋼骨造,84年6月20日,一層,一層,全筆移轉
RPUNMLKMQHJGFAP76DA,17,199.49,老人養護中心,鋼骨造,96年3月10日,一層,一層,全筆移轉
RPSNMLQJRHJGFCP17DA,,139.11,住宅,鋼筋混凝土造,113年5月21日,三層,一層 二層 三層 見其他登記事項,全筆移轉
RPTNMLRJRHJGFAP17DA,,75.60,集合住宅,鋼筋混凝土造,113年6月7日,十二層,八層 陽台,全筆移轉
RPTNMLRJRHJGFAP17DA,,62.13,防空避難室兼停車空間、發電機室、電信室、水箱、台電配電場所、停車空間、消防機房、雨水機房、無障礙廁所、走廊、無障礙昇降機、管理委員會使用空間、戶外安全梯、梯廳、梯間、電梯機房。,鋼筋混凝土造,113年6月7日,十二層,,持分移轉
RPPNMLQJRHJGFCP86DA,,160.45,住宅,鋼筋混凝土造,113年5月21日,三層,一層 二層 三層 見其他登記事項,全筆移轉
RPPNMLRJRHJGFAP76DA,,72.83,店舖,鋼筋混凝土造,113年6月7日,十二層,一層,全筆移轉
RPPNMLRJRHJGFAP76DA,,49.21,防空避難室兼停車空間、發電機室、電信室、水箱、台電配電場所、停車空間、消防機房、雨水機房、無障礙廁所、走廊、無障礙昇降機、管理委員會使用空間、戶外安全梯、梯廳、梯間、電梯機房。,鋼筋混凝土造,113年6月7日,十二層,,持分移轉
RPUNMLRJRHJGFAP27DA,,85.67,集合住宅,鋼筋混凝土造,113年6月7日,十二層,八層 陽台,全筆移轉
RPUNMLRJRHJGFAP27DA,,68.35,防空避難室兼停車空間、發電機室、電信室、水箱、台電配電場所、停車空間、消防機房、雨水機房、無障礙廁所、走廊、無障礙昇降機、管理委員會使用空間、戶外安全梯、梯廳、梯間、電梯機房。,鋼筋混凝土造,113年6月7日,十二層,,持分移轉
RPUNMLSKQHJGFDP67DA,,87.99,集合住宅,鋼筋混凝土造,113年5月7日,五層,三層 陽台,全筆移轉
RPXNMLLMQHJGFAP17DA,,154.29,住宅,鋼筋混凝土造,113年4月26日,二層,一層 二層 陽台,全筆移轉
RPUNMLSKQHJGFDP67DA,,25.20,本共有部分之項目有公共空間、室內停車空間、走廊、樓梯間、機電設備空間（電梯）及梯廳等６項。,鋼筋混凝土造,113年5月7日,五層,,持分移轉
RPSNMLRKRHJGFDP47DA,,172.86,住家用,鋼筋混凝土造,113年5月15日,三層,一層 二層 三層 陽台,全筆移轉
RPQNMLKKRHJGFCP09DA,,104.34,住宅,鋼筋混凝土造,113年4月26日,三層,一層 二層 三層 陽台,全筆移轉
RPSNMLRJRHJGFAP07DA,,75.60,集合住宅,鋼筋混凝土造,113年6月7日,十二層,四層 陽台,全筆移轉
RPSNMLRJRHJGFAP07DA,,63.20,防空避難室兼停車空間、發電機室、電信室、水箱、台電配電場所、停車空間、消防機房、雨水機房、無障礙廁所、走廊、無障礙昇降機、管理委員會使用空間、戶外安全梯、梯廳、梯間、電梯機房。,鋼筋混凝土造,113年6月7日,十二層,,持分移轉
RPQNMLNJRHJGFCP66DA,,188.09,住宅、停車空間、樓梯間　　　　　　　　　　　　　　　　,鋼筋混凝土造,112年9月13日,三層,陽台 見其他登記事項,全筆移轉
RPQNMLQKRHJGFCP07DA,,203.88,住宅、停車空間、樓梯間　　　　　　　　　　　　　　　　,鋼筋混凝土造,112年9月13日,三層,陽台 見其他登記事項,全筆移轉
RPPNMLNJRHJGFCP56DA,,212.93,住宅、樓梯間　　　　　　　　　　　　　　　　,鋼筋混凝土造,112年9月13日,三層,陽台 見其他登記事項,全筆移轉
RPTNMLMKRHJGFBP86DA,,188.41,住宅,鋼筋混凝土造,113年3月21日,三層,一層 二層 三層 陽台,全筆移轉
RPTNMLNJRHJGFCP96DA,,204.29,住宅、停車空間、樓梯間　　　　　　　　　　　　　　　　,鋼筋混凝土造,112年9月13日,三層,陽台 見其他登記事項,全筆移轉
RPXNMLRLQHJGFDP97DA,,40.75,集合住宅,鋼筋混凝土造,113年5月7日,五層,三層 陽台,全筆移轉
RPXNMLRLQHJGFDP97DA,,23.02,本共有部分之項目有公共空間、室內停車空間、走廊、樓梯間、機電設備空間（電梯）及梯廳等６項。,鋼筋混凝土造,113年5月7日,五層,,持分移轉
RPRNMLNJRHJGFCP76DA,,188.09,住宅、停車空間、樓梯間　　　　　　　　　　　　　　　　,鋼筋混凝土造,112年9月13日,三層,陽台 見其他登記事項,全筆移轉
RPQNMLTJRHJGFCP27DA,,204.29,住宅、停車空間、樓梯間　　　　　　　　　　　　　　　　,鋼筋混凝土造,112年9月13日,三層,陽台 見其他登記事項,全筆移轉
RPTNMLSKQHJGFDP57DA,,63.12,集合住宅,鋼筋混凝土造,113年5月7日,五層,五層 陽台,全筆移轉
RPTNMLSKQHJGFDP57DA,,29.43,本共有部分之項目有公共空間、室內停車空間、走廊、樓梯間、機電設備空間（電梯）及梯廳等６項。,鋼筋混凝土造,113年5月7日,五層,,持分移轉
RPWNMLSKQHJGFDP87DA,,65.10,集合住宅,鋼筋混凝土造,113年5月7日,五層,三層 陽台,全筆移轉
RPWNMLSKQHJGFDP87DA,,29.98,本共有部分之項目有公共空間、室內停車空間、走廊、樓梯間、機電設備空間（電梯）及梯廳等６項。,鋼筋混凝土造,113年5月7日,五層,,持分移轉
RPTNMLMJRHJGFCP86DA,,99.90,集合住宅,鋼筋混凝土造,113年1月12日,五層,三層 陽台,全筆移轉
RPXNMLMKRHJGFBP27DA,,173.17,住宅、樓梯間,鋼筋混凝土造,113年3月21日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPTNMLMJRHJGFCP86DA,,46.00,本共有部分之項目有機械室、共同梯廳、台電配電室、停車空間、電信機房、戶外安全梯、昇降機道、梯間、樓梯間、水箱間等１０項,鋼筋混凝土造,113年1月12日,五層,,持分移轉
RPUNMLMKRHJGFBP96DA,,161.39,住宅,鋼筋混凝土造,113年3月21日,三層,一層 二層 三層 陽台,全筆移轉
RPUNMLTKQHJGFDP77DA,,181.18,住宅、樓梯間,鋼筋混凝土造,113年5月8日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPWNMLMKRHJGFBP17DA,,173.17,住宅、樓梯間,鋼筋混凝土造,113年3月21日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPSNMLMKRHJGFBP76DA,,189.76,住宅、樓梯間,鋼筋混凝土造,113年3月21日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPXNMLSKQHJGFDP97DA,,61.06,集合住宅,鋼筋混凝土造,113年5月7日,五層,三層 陽台,全筆移轉
RPXNMLSKQHJGFDP97DA,,10.99,本共有部分之項目有公共空間、室內停車空間、走廊、樓梯間、機電設備空間（電梯）及梯廳等６項。,鋼筋混凝土造,113年5月7日,五層,,持分移轉
RPXNMLSKQHJGFDP97DA,,28.79,本共有部分之項目有公共空間、室內停車空間、走廊、樓梯間、機電設備空間（電梯）及梯廳等６項。,鋼筋混凝土造,113年5月7日,五層,,持分移轉
RPQNMLKMQHJGFCP56DA,,75.52,集合住宅,鋼筋混凝土造,113年1月12日,五層,二層 陽台,全筆移轉
RPQNMLKMQHJGFCP56DA,,22.32,本共有部分之項目有機械室、共同梯廳、台電配電室、停車空間、電信機房、戶外安全梯、昇降機道、梯間、樓梯間、水箱間等１０項,鋼筋混凝土造,113年1月12日,五層,,持分移轉
RPVNMLMKRHJGFBP07DA,,173.17,住宅、樓梯間,鋼筋混凝土造,113年3月21日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPPNMLLJRHJGFAP78DA,,154.29,住宅,鋼筋混凝土造,113年4月26日,二層,一層 二層 陽台,全筆移轉
RPOOMLLMQHJGFAP98DA,,166.41,住宅,鋼筋混凝土造,113年4月26日,二層,一層 二層 陽台,全筆移轉
RPUNMLPJRHJGFCP27DA,,75.59,集合住宅,鋼筋混凝土造,113年1月12日,五層,四層 陽台,全筆移轉
RPUNMLPJRHJGFCP27DA,,22.33,本共有部分之項目有機械室、共同梯廳、台電配電室、停車空間、電信機房、戶外安全梯、昇降機道、梯間、樓梯間、水箱間等１０項,鋼筋混凝土造,113年1月12日,五層,,持分移轉
RPVNMLSKQHJGFDP77DA,,91.44,集合住宅,鋼筋混凝土造,113年5月7日,五層,四層 陽台,全筆移轉
RPVNMLSKQHJGFDP77DA,,39.77,本共有部分之項目有公共空間、室內停車空間、走廊、樓梯間、機電設備空間（電梯）及梯廳等６項。,鋼筋混凝土造,113年5月7日,五層,,持分移轉
RPQNMLLJRHJGFAP88DA,,154.29,住宅,鋼筋混凝土造,113年4月26日,二層,一層 二層 陽台,全筆移轉
RPSNMLMJRHJGFAP56DA,,166.41,住宅,鋼筋混凝土造,113年4月26日,二層,一層 二層 陽台,全筆移轉
RPWNMLLMQHJGFAP07DA,,154.28,住宅,鋼筋混凝土造,113年4月26日,二層,一層 二層 陽台,全筆移轉
RPXNMLLJRHJGFAP96DA,,166.41,住宅,鋼筋混凝土造,113年4月26日,二層,一層 二層 陽台,全筆移轉
RPVNMLLJRHJGFAP76DA,,154.28,住宅,鋼筋混凝土造,113年4月26日,二層,一層 二層 陽台,全筆移轉
RPRNMLLJRHJGFAP98DA,,154.29,住宅,鋼筋混凝土造,113年4月26日,二層,一層 二層 陽台,全筆移轉
RPOOMLLJRHJGFAP78DA,,154.29,住宅,鋼筋混凝土造,113年4月26日,二層,一層 二層 陽台,全筆移轉
RPWNMLPJRHJGFCP47DA,,89.47,集合住宅,鋼筋混凝土造,113年1月12日,五層,四層 陽台,全筆移轉
RPWNMLPJRHJGFCP47DA,,42.94,本共有部分之項目有機械室、共同梯廳、台電配電室、停車空間、電信機房、戶外安全梯、昇降機道、梯間、樓梯間、水箱間等１０項,鋼筋混凝土造,113年1月12日,五層,,持分移轉
RPPNMLMJRHJGFCP09DA,,77.21,集合住宅,鋼筋混凝土造,113年1月12日,五層,三層 陽台,全筆移轉
RPPNMLMJRHJGFCP09DA,,37.66,本共有部分之項目有機械室、共同梯廳、台電配電室、停車空間、電信機房、戶外安全梯、昇降機道、梯間、樓梯間、水箱間等１０項,鋼筋混凝土造,113年1月12日,五層,,持分移轉
RPVNMLPJRHJGFCP37DA,,72.49,集合住宅,鋼筋混凝土造,113年1月12日,五層,四層 陽台,全筆移轉
RPVNMLPJRHJGFCP37DA,,37.91,本共有部分之項目有機械室、共同梯廳、台電配電室、停車空間、電信機房、戶外安全梯、昇降機道、梯間、樓梯間、水箱間等１０項,鋼筋混凝土造,113年1月12日,五層,,持分移轉
RPQNMLMJRHJGFCP56DA,,75.52,集合住宅,鋼筋混凝土造,113年1月12日,五層,四層 陽台,全筆移轉
RPRNMLMJRHJGFCP66DA,,77.21,集合住宅,鋼筋混凝土造,113年1月12日,五層,四層 陽台,全筆移轉
RPQNMLMJRHJGFCP56DA,,38.81,本共有部分之項目有機械室、共同梯廳、台電配電室、停車空間、電信機房、戶外安全梯、昇降機道、梯間、樓梯間、水箱間等１０項,鋼筋混凝土造,113年1月12日,五層,,持分移轉
RPRNMLMJRHJGFCP66DA,,39.31,本共有部分之項目有機械室、共同梯廳、台電配電室、停車空間、電信機房、戶外安全梯、昇降機道、梯間、樓梯間、水箱間等１０項,鋼筋混凝土造,113年1月12日,五層,,持分移轉
RPTNMLLKRHJGFCP86DA,,73.55,集合住宅,鋼筋混凝土造,113年6月3日,十一層,二層 陽台,全筆移轉
RPTNMLLKRHJGFCP86DA,,26.38,本共有部分之項目有台電配電室、管道間、水箱、樓電梯間、消防機械室、機械室、防空避難室兼地下停車空間、管委會空間、機電設備管道間、排煙室、樓梯間電梯間、門廊、停車空間、梯廳、升降梯、電梯間等十六項,鋼筋混凝土造,113年6月3日,十一層,,持分移轉
RPQNMLSKPHJGFAP86DA,,53.94,集合住宅,鋼筋混凝土造,112年6月9日,九層,八層 陽台,全筆移轉
RPQNMLSKPHJGFAP86DA,,14.27,樓梯間、管委會空間、昇降機、梯廳,鋼筋混凝土造,112年6月9日,九層,,持分移轉
RPQNMLSKPHJGFAP86DA,,18.19,機電設備空間、停車空間兼防空避難室,鋼筋混凝土造,112年6月9日,九層,,持分移轉
RPPNMLMKRHJGFCP66EA,,56.17,集合住宅,鋼筋混凝土造,113年6月3日,十一層,二層 陽台,全筆移轉
RPPNMLMKRHJGFCP66EA,,46.80,本共有部分之項目有台電配電室、管道間、水箱、樓電梯間、消防機械室、機械室、防空避難室兼地下停車空間、管委會空間、機電設備管道間、排煙室、樓梯間電梯間、門廊、停車空間、梯廳、升降梯、電梯間等十六項,鋼筋混凝土造,113年6月3日,十一層,,持分移轉
