編號,車位類別,車位價格,車位面積平方公尺,車位所在樓層
RPWNMLSLQHJGFBF76CB,坡道平面,2850000,20.72,地下一樓
RPVNMLSLQHJGFBF66CB,坡道平面,2800000,20.72,地下一樓
RPPNMLTLQHJGFBF78CB,坡道平面,2250000,27.05,地下二樓
RPQNMLTLQHJGFAF78CB,坡道平面,2600000,18.40,地下二樓
RPSNMLTLQHJGFAF98CB,坡道平面,2500000,33.09,地下三樓
RPRNMLTLQHJGFGF86CB,坡道平面,2300000,27.06,地下二樓
RPPNMLTLQHJGFGF66CB,坡道平面,2100000,27.06,地下二樓
RPRNMLTLQHJGFGF86CB,坡道平面,2300000,27.06,地下二樓
RPPNMLTLQHJGFGF66CB,坡道平面,2200000,27.06,地下二樓
RPTNMLTLQHJGFGF07CB,坡道平面,2300000,27.06,地下二樓
RPTNMLTLQHJGFGF07CB,坡道平面,2300000,27.06,地下二樓
RPSNMLTLQHJGFGF96CB,坡道平面,2300000,27.06,地下二樓
RPSNMLTLQHJGFGF96CB,坡道平面,2300000,27.06,地下二樓
RPQNMLTLQHJGFGF76CB,坡道平面,2200000,27.06,地下二樓
RPQNMLTLQHJGFGF76CB,坡道平面,2200000,27.06,地下二樓
RPVNMLTLQHJGFGF27CB,坡道平面,2150000,27.06,地下二樓
RPVNMLTLQHJGFGF27CB,坡道平面,2150000,27.06,地下二樓
RPQNMLTLQHJGFBF88CB,坡道平面,2200000,27.05,地下二樓
RPRNMLTLQHJGFIF07CB,坡道平面,2050000,24.82,地下二樓
RPWNMLTLQHJGFGF37CB,坡道平面,2300000,27.06,地下二樓
RPWNMLTLQHJGFGF37CB,坡道平面,2300000,27.06,地下二樓
RPPNMLTLQHJGFAF78DB,其他,1800000,8.86,無固定樓層
RPQNMLTLQHJGFBF98DB,坡道平面,2500000,26.01,地下二樓
RPPNMLTLQHJGFBF88DB,坡道平面,2200000,26.01,地下四樓
RPRNMLKMQHJGFAF08CB,坡道平面,2750000,18.40,地下一樓
RPRNMLTLQHJGFBF09DB,坡道平面,2700000,31.21,地下一樓
RPSNMLTLQHJGFBF56DB,坡道平面,2450000,23.93,地下一樓
RPVNMLTLQHJGFBF86DB,坡道平面,2650000,26.01,地下一樓
RPTNMLTLQHJGFBF66DB,坡道平面,2500000,26.01,地下二樓
RPRNMLKMQHJGFBF18CB,坡道平面,2650000,26.80,地下二樓
RPQNMLKMQHJGFBF08CB,坡道平面,2600000,24.63,地下二樓
RPSNMLKMQHJGFBF28CB,坡道平面,2600000,24.63,地下二樓
RPSOMLKMQHJGFBF38CB,坡道平面,2050000,25.40,地下三樓
RPTNMLKMQHJGFBF38CB,坡道平面,2650000,26.80,地下二樓
RPWOMLKMQHJGFBF78CB,坡道平面,2050000,25.40,地下三樓
RPTOMLKMQHJGFBF48CB,坡道平面,2050000,25.40,地下三樓
RPXOMLKMQHJGFBF88CB,坡道平面,2150000,25.40,地下二樓
RPQQMLKMQHJGFBF38CB,坡道平面,1990000,33.55,地下三樓
RPRQMLKMQHJGFBF48CB,坡道平面,1820000,32.43,地下三樓
RPUQMLKMQHJGFBF78CB,坡道平面,1920000,32.43,地下二樓
RPWQMLKMQHJGFBF98CB,坡道平面,1920000,32.43,地下二樓
RPTQMLKMQHJGFBF68CB,坡道平面,2120000,33.55,地下一樓
RPXQMLKMQHJGFBF09CB,坡道平面,1920000,33.55,地下二樓
RPRRMLKMQHJGFBF58CB,坡道平面,2120000,33.55,地下一樓
RPQRMLKMQHJGFBF48CB,坡道平面,1990000,33.55,地下三樓
RPPRMLKMQHJGFBF38CB,坡道平面,2020000,34.82,地下三樓
RPVQMLKMQHJGFBF88CB,坡道平面,2120000,33.55,地下一樓
RPSRMLKMQHJGFBF68CB,坡道平面,1820000,33.55,地下三樓
RPORMLKMQHJGFBF28CB,坡道平面,1920000,32.43,地下二樓
RPPNMLLMQHJGFAF97CB,坡道平面,2350000,16.49,地下三樓
RPPNMLLMQHJGFBF08CB,坡道平面,2120000,33.55,地下一樓
RPWOMLLJRHJGFBF68CB,坡道平面,1900000,24.95,地下二樓
RPQNMLLMQHJGFBF18CB,坡道平面,2020000,33.55,地下二樓
RPOPMLLJRHJGFBF97CB,坡道平面,1850000,24.95,地下三樓
RPQPMLLJRHJGFBF18CB,坡道平面,1850000,24.95,地下三樓
RPRNMLLJRHJGFIF78CB,坡道平面,2000000,27.91,地下二樓
RPPPMLLJRHJGFBF08CB,坡道平面,2050000,24.95,地下一樓
RPQNMLLJRHJGFIF68CB,坡道平面,2100000,27.91,地下一樓
RPPNMLLJRHJGFIF58CB,坡道平面,1800000,27.91,地下四樓
RPSNMLMJRHJGFAF18CB,坡道平面,1750000,32.10,地下五樓含以下
RPSNMLLJRHJGFIF88CB,坡道平面,1800000,27.91,地下四樓
RPSNMLLJRHJGFIF88CB,坡道平面,1700000,27.91,地下四樓
RPTNMLLJRHJGFIF98CB,坡道平面,2100000,27.91,地下一樓
RPUNMLMJRHJGFAF38CB,坡道平面,1700000,32.10,地下五樓含以下
RPTNMLMJRHJGFAF28CB,坡道平面,1700000,32.10,地下五樓含以下
RPOOMLMJRHJGFAF87CB,坡道平面,2300000,32.10,地下二樓
RPXNMLMJRHJGFAF68CB,坡道平面,2100000,32.10,地下三樓
RPSOMLMJRHJGFAF28CB,坡道平面,1700000,32.10,地下五樓含以下
RPTOMLMJRHJGFAF38CB,坡道平面,1700000,32.10,地下五樓含以下
RPUOMLMJRHJGFAF48CB,坡道平面,1700000,32.10,地下五樓含以下
RPPNMLMJRHJGFEF28CB,坡道平面,1700000,34.72,地下三樓
RPPNMLMJRHJGFBF97CB,坡道平面,2400000,20.63,地下三樓
RPUOMLMJRHJGFGF09CB,坡道平面,2250000,30.07,地下三樓
RPPNMLMJRHJGFHF58CB,坡道平面,2350000,31.27,地下四樓
RPTNMLMJRHJGFHF98CB,坡道平面,2350000,31.27,地下四樓
RPQNMLMJRHJGFHF68CB,坡道平面,2600000,31.27,地下二樓
RPRNMLMJRHJGFHF78CB,坡道平面,2500000,31.27,地下三樓
RPSNMLMJRHJGFHF88CB,坡道平面,2500000,31.27,地下三樓
RPUNMLMJRHJGFHF09CB,坡道平面,2600000,31.27,地下二樓
RPVNMLMJRHJGFHF56CB,坡道平面,2600000,31.27,地下二樓
RPWNMLMJRHJGFHF66CB,坡道平面,2500000,31.27,地下二樓
RPOOMLMJRHJGFHF58CB,坡道平面,2600000,31.27,地下二樓
RPPOMLMJRHJGFHF68CB,坡道平面,2500000,31.27,地下二樓
RPXNMLMJRHJGFHF76CB,坡道平面,2300000,31.27,地下四樓
RPTOMLMJRHJGFHF09CB,坡道平面,2500000,31.27,地下三樓
RPROMLNJRHJGFGF88CB,坡道平面,2750000,21.63,地下四樓
RPUOMLNJRHJGFGF56CB,坡道平面,2650000,21.63,地下五樓含以下
RPQOMLNJRHJGFGF78CB,坡道平面,2600000,21.63,地下二樓
RPTOMLNJRHJGFGF09CB,坡道平面,2400000,21.63,地下四樓
RPSOMLNJRHJGFGF98CB,坡道平面,2950000,21.63,地下三樓
RPOPMLNJRHJGFGF68CB,坡道平面,2750000,21.63,地下四樓
RPVOMLNJRHJGFGF66CB,坡道平面,2650000,21.63,地下四樓
RPWOMLNJRHJGFGF76CB,坡道平面,2250000,21.63,地下五樓含以下
RPXOMLNJRHJGFGF86CB,坡道平面,2950000,21.63,地下三樓
RPPPMLNJRHJGFGF78CB,坡道平面,2650000,21.63,地下五樓含以下
RPTPMLNJRHJGFGF56CB,坡道平面,2650000,25.99,地下二樓
RPRPMLNJRHJGFGF98CB,坡道平面,2250000,22.87,地下五樓含以下
RPXPMLNJRHJGFGF96CB,坡道平面,2250000,21.63,地下五樓含以下
RPSPMLNJRHJGFGF09CB,坡道平面,2350000,25.99,地下三樓
RPWPMLNJRHJGFGF86CB,坡道平面,2500000,25.99,地下五樓含以下
RPQNMLNJRHJGFHF88DB,其他,1800000,18.72,地下三樓
RPUNMLOJRHJGFGF56CB,升降平面,2300000,47.66,地下二樓
RPVNMLOJRHJGFGF66CB,坡道平面,2300000,47.66,地下二樓
RPQOMLPJRHJGFAF38CB,坡道平面,2700000,34.91,地下三樓
RPSOMLPJRHJGFAF58CB,坡道平面,2500000,34.91,地下四樓
RPROMLPJRHJGFAF48CB,坡道平面,2500000,34.91,地下三樓
RPSNMLPJRHJGFBF58CB,坡道平面,2000000,27.86,地下三樓
RPUNMLPJRHJGFAF68CB,坡道平面,2300000,32.48,地下五樓含以下
RPQNMLPJRHJGFIF09CB,坡道平面,2150000,27.91,地下一樓
RPRNMLPJRHJGFIF56CB,坡道平面,1800000,27.91,地下四樓
RPQNMLQJRHJGFGF98CB,坡道平面,2750000,33.96,地下三樓
RPRNMLQJRHJGFBF58CB,坡道平面,2050000,24.82,地下五樓含以下
RPPNMLQJRHJGFGF88CB,坡道平面,2400000,33.96,地下四樓
RPQOMLRJRHJGFBF68CB,坡道平面,2580000,28.65,地下二樓
RPPOMLRJRHJGFBF58CB,坡道平面,2580000,28.65,地下二樓
RPROMLRJRHJGFBF78CB,坡道平面,2420000,27.55,地下二樓
RPSOMLRJRHJGFBF88CB,坡道平面,2510000,28.65,地下二樓
RPUOMLRJRHJGFBF09CB,坡道平面,2420000,27.55,地下二樓
RPOOMLRJRHJGFBF48CB,坡道平面,2270000,28.65,地下四樓
RPWOMLRJRHJGFBF66CB,坡道平面,2210000,28.65,地下五樓含以下
RPVOMLRJRHJGFBF56CB,坡道平面,2580000,28.65,地下一樓
RPXOMLRJRHJGFBF76CB,坡道平面,2160000,28.65,地下五樓含以下
RPTOMLRJRHJGFBF98CB,坡道平面,2430000,27.55,地下一樓
RPRPMLRJRHJGFBF88CB,坡道平面,2380000,28.65,地下三樓
RPOPMLRJRHJGFBF58CB,坡道平面,2410000,28.65,地下三樓
RPPPMLRJRHJGFBF68CB,坡道平面,2600000,28.65,地下二樓
RPTPMLRJRHJGFBF09CB,坡道平面,2310000,28.65,地下四樓
RPSPMLRJRHJGFBF98CB,坡道平面,2510000,28.65,地下二樓
RPVPMLRJRHJGFBF66CB,坡道平面,2070000,27.55,地下五樓含以下
RPUPMLRJRHJGFBF56CB,坡道平面,2140000,28.65,地下五樓含以下
RPXPMLRJRHJGFBF86CB,坡道平面,2310000,28.65,地下四樓
RPWPMLRJRHJGFBF76CB,坡道平面,2070000,27.55,地下五樓含以下
RPOQMLRJRHJGFBF68CB,坡道平面,2160000,27.55,地下四樓
RPPQMLRJRHJGFBF78CB,坡道平面,2070000,27.55,地下五樓含以下
RPQQMLRJRHJGFBF88CB,坡道平面,2220000,28.65,地下四樓
RPRQMLRJRHJGFBF98CB,坡道平面,2380000,28.65,地下三樓
RPSQMLRJRHJGFBF09CB,坡道平面,2380000,28.65,地下三樓
RPTQMLRJRHJGFBF56CB,坡道平面,2540000,28.65,地下一樓
RPUQMLRJRHJGFBF66CB,坡道平面,2340000,28.65,地下三樓
RPVQMLRJRHJGFBF76CB,坡道平面,2420000,27.55,地下二樓
RPWQMLRJRHJGFBF86CB,坡道平面,2270000,28.65,地下四樓
RPUNMLRJRHJGFEF66CB,坡道平面,1500000,28.17,地下二樓
RPSNMLRJRHJGFEF09CB,坡道平面,1400000,28.17,地下三樓
RPTNMLRJRHJGFEF56CB,坡道平面,1500000,28.17,地下二樓
RPTNMLRJRHJGFEF56CB,坡道平面,1500000,28.17,地下二樓
RPVNMLRJRHJGFEF76CB,坡道平面,1500000,28.17,地下二樓
RPWNMLRJRHJGFEF86CB,坡道平面,1400000,28.17,地下三樓
RPPNMLSJRHJGFBF58CB,坡道平面,2500000,26.64,地下一樓
RPTNMLSJRHJGFBF98CB,坡道平面,2410000,28.65,地下三樓
RPQNMLSJRHJGFBF68CB,坡道平面,2500000,26.64,地下一樓
RPVNMLSJRHJGFBF56CB,坡道平面,2490000,31.33,地下三樓
RPWNMLSJRHJGFBF66CB,坡道平面,2540000,28.65,地下二樓
RPUNMLSJRHJGFBF09CB,坡道平面,2420000,27.55,地下二樓
RPOOMLSJRHJGFBF58CB,坡道平面,2540000,28.65,地下二樓
RPXNMLSJRHJGFBF76CB,坡道平面,2310000,28.65,地下四樓
RPPOMLSJRHJGFBF68CB,坡道平面,2540000,28.65,地下二樓
RPQOMLSJRHJGFBF78CB,坡道平面,2240000,28.65,地下五樓含以下
RPROMLSJRHJGFBF88CB,坡道平面,2210000,28.65,地下五樓含以下
RPSOMLSJRHJGFBF98CB,坡道平面,2160000,27.55,地下四樓
RPTOMLSJRHJGFBF09CB,坡道平面,2160000,27.55,地下四樓
RPVOMLSJRHJGFBF66CB,坡道平面,2380000,28.65,地下三樓
RPUOMLSJRHJGFBF56CB,坡道平面,2210000,28.65,地下五樓含以下
RPQPMLSJRHJGFBF88CB,坡道平面,2350000,28.65,地下四樓
RPWOMLSJRHJGFBF76CB,坡道平面,2410000,28.65,地下三樓
RPPNMLTJRHJGFAF58CB,坡道平面,2700000,30.89,地下二樓
RPQNMLTJRHJGFBF78CB,坡道平面,2700000,21.19,地下二樓
RPTNMLTJRHJGFBF09CB,坡道平面,2270000,27.55,地下三樓
RPPOMLTJRHJGFBF78CB,坡道平面,2350000,34.57,地下三樓
RPUNMLTJRHJGFBF56CB,坡道平面,2250000,31.65,地下二樓
RPXNMLTJRHJGFBF86CB,坡道平面,2550000,34.57,地下一樓
RPRNMLTJRHJGFEF56CB,坡道平面,2400000,37.12,地下四樓
RPSNMLTJRHJGFEF66CB,坡道平面,2400000,37.12,地下四樓
RPPNMLTJRHJGFCF78CB,坡道平面,1500000,26.93,地下一樓
RPRNMLKKRHJGFIF78CB,坡道平面,1650000,34.74,地下二樓
RPSNMLKKRHJGFIF88CB,坡道平面,1800000,34.74,地下一樓
RPQNMLKKRHJGFEF28CB,坡道平面,1500000,29.97,地下五樓含以下
RPQNMLKKRHJGFEF28CB,坡道平面,1500000,29.97,地下五樓含以下
RPUOMLKKRHJGFGF98CB,坡道平面,2800000,24.20,地下二樓
RPQNMLLKRHJGFBF08CB,坡道平面,2450000,22.80,地下三樓
RPPNMLLKRHJGFBF97CB,坡道平面,2500000,24.75,地下三樓
