編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
RPTNMLQJRHJGFDF98DA,28,22.06,地下二層停車空間及地下三層防空避難室兼停車空間,鋼骨鋼筋混凝土造,86年1月11日,二十八層,,持分移轉
RPTNMLQJRHJGFDF98DA,28,.02,台電配電室、緊急昇降機、樓梯間、電信機房、蓄水池、泵浦機房、頂蓋型開放空間、屋頂突出物、水箱、機房,鋼骨鋼筋混凝土造,86年1月11日,二十八層,,持分移轉
RPOOMLNJRHJGFDF28DA,28,.07,住家用,鋼骨鋼筋混凝土造,86年1月11日,二十八層,一層,持分移轉
RPOOMLNJRHJGFDF28DA,28,22.06,地下二層停車空間及地下三層防空避難室兼停車空間,鋼骨鋼筋混凝土造,86年1月11日,二十八層,,持分移轉
RPOOMLNJRHJGFDF28DA,28,.02,台電配電室、緊急昇降機、樓梯間、電信機房、蓄水池、泵浦機房、頂蓋型開放空間、屋頂突出物、水箱、機房,鋼骨鋼筋混凝土造,86年1月11日,二十八層,,持分移轉
RPWPMLNJRHJGFHF96DA,7,76.65,集合住宅,鋼筋混凝土構造,107年2月5日,十九層,八層 陽台 雨遮,全筆移轉
RPWPMLNJRHJGFHF96DA,7,35.87,本共有部分項目有：公共服務空間、特安梯（Ａ）、特安梯（Ｂ）、信箱室、門廳、樓電梯間（排煙室）、管委會空間（１）、管委會空間（２）、管委會空間（３）、梯廳、進風排煙機房、樓梯間、走廊、排煙機房、機械室、機房、消防中繼水箱、防空避難室兼停車空間、機車專用坡道、垃圾車暫停車位、垃圾暫存空間、安全梯、停車空間排風機房、消防中繼機房、電梯間（Ａ）、電梯間（Ｂ）、電表區、發電機房、台電配電室、受電箱、電信室、停車空間進風機房、污水機房、污水池（１）、污水池（２）、消防機房、消防水池（Ａ）、汽車坡道、防災中心、陽台等４０項。,鋼筋混凝土構造,107年2月5日,十九層,,持分移轉
RPWPMLNJRHJGFHF96DA,7,43.49,本共有部分項目有：汽車坡道、停車空間等２項。,鋼筋混凝土構造,107年2月5日,十九層,,持分移轉
RPWRMLNKRHJGFEF96DA,28,.31,共有部分,鋼筋混凝土造,85年5月28日,七層,,持分移轉
RPWRMLNKRHJGFEF96DA,28,55.05,住家用,鋼筋混凝土造,85年6月5日,八層,七層 陽台 花台,全筆移轉
RPWRMLNKRHJGFEF96DA,28,.65,共有部分,鋼筋混凝土造,85年6月5日,九層,,持分移轉
RPWRMLNKRHJGFEF96DA,28,29.15,共有部分,鋼筋混凝土造,85年6月5日,九層,,持分移轉
RPWRMLNKRHJGFEF96DA,28,5.38,共有部分,鋼筋混凝土造,85年6月5日,八層,,持分移轉
RPXNMLMKRHJGFIF96DA,29,105.72,住家用,鋼筋混凝土造,84年9月8日,十二層,四層 陽台,全筆移轉
RPXNMLMKRHJGFIF96DA,29,29.17,防空避難室、昇降機、屋頂突出物、停車間,鋼筋混凝土造,84年9月8日,十二層,,持分移轉
RPSNMLQKRHJGFEF56EA,28,.20,共有部分,鋼筋混凝土造,85年5月28日,七層,,持分移轉
RPSNMLQKRHJGFEF56EA,28,36.13,住家用,鋼筋混凝土造,85年5月29日,十六層,五層 陽台 花台,全筆移轉
RPSNMLQKRHJGFEF56EA,28,5.55,共有部分,鋼筋混凝土造,85年5月29日,十六層,,持分移轉
RPQOMLMKRHJGFGF78DA,1,17.01,本共有部分項目有：停車空間、機械室、汽車昇降機、供行動不便者昇降機、梯廳兼排煙室、緊急昇降機、等候空間、安全梯、管委會空間、梯廳、排煙室、大廳、無障礙樓梯、樓梯間、水箱、陽臺、雨遮等１７項,鋼筋混凝土造,112年3月23日,十三層,,持分移轉
RPWNMLNKRHJGFBF88DA,16,229.94,住家用,鋼筋混凝土造,97年3月26日,三層,一層 二層 三層 陽台 屋頂突出物 雨遮,全筆移轉
RPQNMLTJRHJGFDF98DA,18,125.12,住家用,鋼筋混凝土造,95年8月11日,十八層,九層 陽台,全筆移轉
RPQNMLTJRHJGFDF98DA,18,34.76,共有部分,鋼筋混凝土造,95年8月11日,十八層,,持分移轉
RPQNMLTJRHJGFDF98DA,18,30.74,共有部分,鋼筋混凝土造,95年8月11日,十八層,,持分移轉
RPQNMLTJRHJGFDF98DA,18,43.44,共有部分,鋼筋混凝土造,95年8月11日,十八層,,持分移轉
RPQNMLNKRHJGFIF98DA,25,18.17,共有部分,鋼筋混凝土造,88年10月19日,十四層,,持分移轉
RPXNMLNKRHJGFDF56DA,3,67.85,集合住宅,鋼筋混凝土構造,110年6月11日,八層,二層 陽台 雨遮,全筆移轉
RPXNMLNKRHJGFDF56DA,3,41.85,共有部分，本共有部分項目有：管委會（一）、管委會（二）、梯廳、雨遮、安全梯、走廊、一般昇降機、消防水箱、屋頂水箱、電梯機械室、無障礙樓梯、水箱、車道、消防機房、台電配電場所、汽車停車空間、用戶配電室、電信機房、發電機機房等１９項。,鋼筋混凝土構造,110年6月11日,八層,,持分移轉
RPXRMLNKRHJGFEF07DA,7,74.27,住家用,鋼筋混凝土造,106年12月29日,二十七層,二十七層 陽台 雨遮,全筆移轉
RPXRMLNKRHJGFEF07DA,7,65.31,本共有部分項目：騎樓、接待大廳、梯廳、管委會使用空間、排煙室、陽台、緩衝空間６＊１２、人行通廊、走道、防災中心、商業管委會使用空間、女廁、男廁、男按摩池、女按摩池、男更衣室、女更衣室、樓梯間、機房、機械室、水箱、中繼消防水箱、泵浦區、中繼消防機房、Ｂ梯廳排煙室、Ｂ棟電錶室、昇降機坑、排風機房、電信室（Ａ）、台電配電室（Ｄ）、受電箱通道、Ｈ梯廳排煙室、Ｈ棟電錶室、停車空間、Ｉ棟電錶室、Ｉ梯廳排煙室、電信室（Ｂ）、儲油室、緊急發電機室（Ｂ）（兼大公變電室）、台電配電室（Ｃ）、Ｆ棟電錶室、Ｆ梯廳排煙室、消防中繼水箱、消防中繼機房（兼揚水泵浦機房）、游泳池專用水箱－１、游泳池專用水箱－２、Ｅ梯廳排煙室、Ｅ棟電錶室、Ａ梯廳排煙室、Ａ棟電錶室、緊急發電機室（Ａ）（兼大公變電室）、垃圾儲藏室、游泳池機房、車道、防空避難室兼停車空間、排風管道、進風管道、Ｃ梯廳排煙室、Ｃ棟電錶室、台電配電室（Ｂ）、Ｄ梯廳排煙室、Ｄ棟電錶室、Ａ棟小公變電室、Ｈ棟小公變電室、Ｉ棟小公變電室、Ｅ棟水箱－１、Ｅ棟小公變電室、Ｄ棟水箱－１、Ｃ棟小公變電室、Ｄ棟小公變電室、Ｂ棟小公變電室、Ｅ棟水箱－２、Ｄ棟水箱－２、Ｆ棟小公變電室、Ａ棟水箱、Ｂ棟水箱、共同泵浦區、Ｈ棟水箱、Ｉ棟水箱、消防泵浦室、雨水過濾機房、Ｆ棟水箱、Ｃ棟水箱、住宅臨停車位１～５４、商業臨停車位１～２０、裝卸車位１～３、＃３、＃６、＃９、＃１２、＃１５、＃１８、＃２１、＃２４緊急昇降機（行動不便者電梯）、安全梯（Ｃ）、安全梯（Ｂ）、垃圾車位、機車停車空間、安全梯（Ａ）、特別安全梯（Ａ）、特別安全梯（Ｂ）、ａ梯、ｂ梯、ｃ梯、台電配電室（Ａ）、＃２５昇降機、＃２６昇降機等１０７項。,鋼筋混凝土造,106年12月29日,二十七層,,持分移轉
RPXPMLTJRHJGFCF17DA,7,.13,住宅,鋼筋混凝土造,107年2月21日,一層,一層,持分移轉
RPXPMLTJRHJGFCF17DA,6,321.66,住宅、停車空間、梯間、水箱,鋼筋混凝土造,107年3月31日,三層,一層 二層 三層 陽台 屋頂突出物 雨遮,全筆移轉
RPXPMLTJRHJGFCF17DA,6,.46,住宅,鋼筋混凝土造,107年8月31日,一層,一層,持分移轉
RPXPMLTJRHJGFCF17DA,6,6.63,住宅、梯間、機房、水箱,鋼筋混凝土造,107年8月22日,三層,一層 二層 三層 陽台 屋頂突出物,持分移轉
RPSPMLQKRHJGFGF86DA,1,101.57,集合住宅,鋼筋混凝土造,112年12月12日,十四層,三層 陽台 雨遮,全筆移轉
RPSPMLQKRHJGFGF86DA,1,85.90,本共有部分之項目有門廳、梯廳、戶外安全梯、緊急昇降梯、排煙室、行動不便電梯、安全梯兼行動不便梯、無障礙廁所、公共服務空間、汽機車坡道、排風管道、管委會使用空間、樓梯間、水錶區、消防水箱、水箱、電梯機房、防空避難室兼停車空間、台電配電場所、裝卸車位、垃圾車位、垃圾儲藏室、排風機房、發電機室、停車空間、汽車坡道、安全梯、電信室、消防泵浦室、雨水機房等３０項,鋼筋混凝土造,112年12月12日,十四層,,持分移轉
RPVNMLNKRHJGFHF76DA,24,101.03,住家用,鋼筋混凝土造,89年4月15日,九層,七層 陽台 雨遮,全筆移轉
RPVNMLNKRHJGFHF76DA,24,7.10,共有部分,鋼筋混凝土造,89年4月15日,九層,,持分移轉
RPVNMLNKRHJGFHF76DA,24,11.39,共有部分,鋼筋混凝土造,89年4月15日,九層,,持分移轉
RPXOMLNKRHJGFHF07DA,22,36.59,住家用,鋼筋混凝土造,91年8月16日,二十五層,八層 陽台 雨遮,全筆移轉
RPXOMLNKRHJGFHF07DA,22,12.97,共有部分,鋼筋混凝土造,91年8月16日,二十五層,,持分移轉
RPXOMLNKRHJGFHF07DA,22,22.13,共有部分,鋼筋混凝土造,91年8月16日,二十五層,,持分移轉
RPVNMLSKRHJGFHF37EA,22,22.13,共有部分,鋼筋混凝土造,91年8月16日,二十五層,,持分移轉
RPWNMLQJRHJGFAF98DA,33,43.26,住家用,鋼筋混凝土造,80年6月7日,五層,三層 陽台,全筆移轉
RPWNMLQJRHJGFAF98DA,33,9.70,共有部分,鋼筋混凝土造,80年6月7日,五層,,持分移轉
RPSOMLTJRHJGFAF98DA,,16.54,住家用,鋼筋混凝土造,,四層,四層,持分移轉
RPWPMLPJRHJGFAF09DA,52,48.50,住家用,加強磚造,61年6月21日,三層,二層,全筆移轉
RPSNMLSLQHJGFBF98DA,9,.04,辦公室,鋼筋混凝土造,104年6月1日,二十一層,一層,持分移轉
RPSNMLSLQHJGFBF98DA,9,86.44,集合住宅,鋼筋混凝土造,104年6月1日,二十一層,七層 陽台 雨遮,全筆移轉
RPSNMLSLQHJGFBF98DA,9,34.18,本共有部分之項目有停車位、停車空間等２項。,鋼筋混凝土造,104年6月1日,二十一層,,持分移轉
RPWPMLSLQHJGFAF86DA,16,31.28,住家用,鋼筋混凝土造,97年11月19日,二十四層,十四層 陽台,全筆移轉
RPSNMLSLQHJGFBF98DA,9,.00,本共有部分之項目有排煙室、Ａ１特別安全梯、Ａ２特別安全梯、Ａ３安全梯、自行車停放區、門廳兼梯廳、公設（信箱區）、Ｂ１特別安全梯、Ｂ２特別安全梯、Ｂ３安全梯、公設（宅配室）、機車車道、梯廳兼走廊、防空避難室兼停車空間、機車停車位、垃圾車暫停車位、垃圾暫存室、機房（設備室）、發電機室進風、發電機室排風、防災中心、機房、電信室、１Ｆ及公共電錶區、台電配電場所、泳池（水池）機房、發電機室、Ａ棟變電室、Ｂ棟變電室、Ａ棟水箱、Ｂ棟水箱、雨水回收池機房、消防水池、消防泵浦室、機械室、中繼層機房、自來水水箱、消防水箱、機械房等３９項。,鋼筋混凝土造,104年6月1日,二十一層,,持分移轉
RPWPMLSLQHJGFAF86DA,16,5.96,共有部分,鋼筋混凝土造,97年11月19日,二十四層,,持分移轉
RPSNMLSLQHJGFBF98DA,9,43.91,本共有部分之項目有排煙室、Ａ１特別安全梯、Ａ２特別安全梯、Ａ３安全梯、自行車停放區、門廳兼梯廳、公設（信箱區）、Ｂ１特別安全梯、Ｂ２特別安全梯、Ｂ３安全梯、公設（宅配室）、機車車道、梯廳兼走廊、防空避難室兼停車空間、機車停車位、垃圾車暫停車位、垃圾暫存室、機房（設備室）、發電機室進風、發電機室排風、防災中心、機房、電信室、１Ｆ及公共電錶區、台電配電場所、泳池（水池）機房、發電機室、Ａ棟變電室、Ｂ棟變電室、Ａ棟水箱、Ｂ棟水箱、雨水回收池機房、消防水池、消防泵浦室、機械室、中繼層機房、自來水水箱、消防水箱、機械房等３９項。,鋼筋混凝土造,104年6月1日,二十一層,,持分移轉
RPWPMLSLQHJGFAF86DA,16,2.32,共有部分,鋼筋混凝土造,97年11月19日,二十四層,,持分移轉
RPWOMLQJRHJGFAF09DA,4,47.71,集合住宅,鋼筋混凝土造,109年10月13日,二十層,十二層 陽台,全筆移轉
RPWOMLQJRHJGFAF09DA,4,38.68,本共有部分之項目有迎賓大廳、開放空間、進風、電氣、弱電、排水、排煙、Ａ２特別安全梯、特別安全梯（無障礙）Ａ３、無障礙電梯、緊急升降梯、梯廳兼排煙室、消防管道間、公共服務空間兼管委會空間、汽車昇降機、公共陽台、公共走廊、消防泵浦、消防不鏽鋼水箱、水錶間、自來水箱、消防水箱、水箱間、水箱、台電配電室、受電箱、緊急發電機室、梯廳、停車空間、電氣室、資源回收室、汽車昇降管道間、汽車昇降機管道間、機械停車出入緩衝空間、特別安全梯Ａ２、甲．汽車昇降管道間、Ａ１特別安全梯（無障礙）、特別安全梯、（無障礙）特別安全梯、安全梯（無障礙）、揚水泵機房、電信室、消防機房、汽車昇降路、防空避難室兼停車空間、防災中心、昇降管道間、電梯機房、Ａ１安全梯（無障礙）及垃圾車暫置間等５０項。,鋼筋混凝土造,109年10月13日,二十層,,持分移轉
RPWPMLSLQHJGFAF86DA,16,10.65,共有部分,鋼筋混凝土造,97年11月19日,二十四層,,持分移轉
RPXPMLSLQHJGFBF07DA,49,80.50,住家用,加強磚造,64年7月31日,四層,二層 陽台,全筆移轉
RPQNMLMJQHJGFBF97DA,46,357.63,工業用,鋼筋混凝土造,67年6月3日,三層,一層 二層 三層 陽台 平台 騎樓,全筆移轉
RPSNMLTJRHJGFAF88DA,40,108.59,住家用,鋼筋混凝土造,74年2月4日,五層,二層 陽台,全筆移轉
RPUPMLNJRHJGFBF78DA,3,56.42,集合住宅,鋼筋混凝土造,111年1月28日,十層,八層 陽台,全筆移轉
RPUPMLNJRHJGFBF78DA,3,44.37,本共有部分之項目有門廳（梯廳）、門廳Ｃ（梯廳）、管委會使用空間、Ｂ梯間（梯廳）、門廊、Ａ梯間（梯廳）、門廳Ｅ（梯廳）、機車道、停車空間、發電機房、Ｅ梯間、Ｄ梯間、Ｃ梯間、垃圾車專用停車位、垃圾儲存空間、台電配電場所、Ｂ梯間、Ａ梯間、電信機房、水箱Ａ、水箱Ｂ、景觀機房、消防機房、雨水機房、水箱Ｃ、水箱Ｄ、水箱Ｅ等２７項。,鋼筋混凝土造,111年1月28日,十三層,,持分移轉
RPUPMLNJRHJGFBF78DA,3,12.44,本共有部分之項目有Ｅ梯間（梯廳）、Ｅ梯廳、Ｅ梯間、機械室、水箱Ｅ等５項,鋼筋混凝土造,111年1月28日,十層,,持分移轉
RPXPMLPJRHJGFBF66DA,39,104.02,住家用,鋼筋混凝土造,74年5月27日,五層,四層 陽台,全筆移轉
RPRNMLTJRHJGFBF88DA,23,73.85,住家用,鋼筋混凝土造,90年10月2日,七層,七層 陽台,全筆移轉
RPRNMLTJRHJGFBF88DA,23,10.51,共有部分,鋼筋混凝土造,90年10月2日,七層,,持分移轉
RPRNMLTJRHJGFBF88DA,23,10.13,共有部分,鋼筋混凝土造,90年10月2日,七層,,持分移轉
RPSUMLKLQHJGFCF98DA,43,87.75,住家用,鋼筋混凝土造,70年9月5日,四層,一層 平台,全筆移轉
RPXNMLKKRHJGFBF68DA,43,102.00,住商用,鋼筋混凝土造,70年11月25日,五層,一層 騎樓 停車場,全筆移轉
RPOPMLTJRHJGFBF78DA,11,115.47,集合住宅,鋼筋混凝土造,102年8月28日,十五層,十四層 陽台 雨遮,全筆移轉
RPOPMLTJRHJGFBF78DA,11,26.52,本共有部分之項目有門廳、梯廳、管委會使用空間、自行車停車空間、台電配電室、電錶室、供行動不便者使用車位、進風機房、排風機房、機車坡道、裝卸位、垃圾集中分類暫存室、生活水箱、電信機房、雨水機房、消防泵浦室、防災中心、發電機房、公設空間等１９項,鋼筋混凝土造,102年8月28日,十五層,,持分移轉
RPPNMLLMQHJGFCF18DA,5,53.70,集合住宅,鋼骨鋼筋混凝土構造,108年11月12日,三十層,六層 陽台,全筆移轉
RPOPMLTJRHJGFBF78DA,11,28.78,本共有部分之項目有梯廳、機房、水箱等３項,鋼筋混凝土造,102年8月28日,十五層,,持分移轉
RPPNMLLMQHJGFCF18DA,5,14.07,共有部分,鋼骨鋼筋混凝土構造,108年11月12日,三十層,,持分移轉
RPSNMLNJRHJGFCF48DA,13,158.82,住家用,鋼筋混凝土造,100年9月8日,二十三層,十二層 陽台 雨遮,全筆移轉
RPOPMLTJRHJGFBF78DA,11,80.64,本共有部分之項目有停車空間、停車空間兼防空避難室、停獎專用梯等３項,鋼筋混凝土造,102年8月28日,十五層,,持分移轉
RPPNMLLMQHJGFCF18DA,5,12.40,本共有部分之項目有：排煙室、安全梯、特別安全梯、供行動不便電梯緊急昇降機、梯廳、中繼機房、水箱、機械室、陽台等９項。,鋼骨鋼筋混凝土構造,108年11月12日,三十層,,持分移轉
RPSNMLNJRHJGFCF48DA,13,53.15,本共有部分之項目有台電配電場所（室）、電表箱（室）、垃圾儲存空間、資源回收空間、電樓梯間、排煙室、電信機房、發電機室、消防泵浦、水箱、污水機房、門廳、管委會空間（一）、管委會空間（二）、管委會空間（三）、管委會空間（四）、緩衝空間、管理員室、儲藏室、門廊、騎樓、陽台、車道、防災中心、雨遮、梯廳、消防中繼機房、中繼水箱、管委會空間、消防水箱、水表室、機械室等３２項,鋼筋混凝土造,100年9月8日,二十三層,,持分移轉
RPSNMLNJRHJGFCF48DA,13,46.08,本共有部分之項目有防空避難室、停車空間、進風機房等３項,鋼筋混凝土造,100年9月8日,二十三層,,持分移轉
RPPNMLQJRHJGFCF48DA,15,113.59,住家用,鋼骨鋼筋混凝土造,98年6月12日,二十六層,九層 陽台 雨遮,全筆移轉
RPPNMLQJRHJGFCF48DA,15,73.25,共有部分,鋼骨鋼筋混凝土造,98年6月12日,二十六層,,持分移轉
RPRRMLNJRHJGFCF78DA,34,113.56,住家用,鋼筋混凝土造,79年6月19日,四層,三層 四層 陽台 屋頂突出物,全筆移轉
RPRRMLNJRHJGFCF78DA,34,30.19,見使用執照,鋼筋混凝土造,79年6月19日,四層,防空避難室 通道,持分移轉
RPQNMLPLQHJGFDF68DA,27,28.05,住家用,鋼筋混凝土造,86年6月26日,十五層,九層 陽台,全筆移轉
RPQNMLPLQHJGFDF68DA,27,8.47,緊急升降機、排煙室、水箱、特別安全梯、電梯間、機械室、電機機械室,鋼筋混凝土造,86年6月26日,十五層,,持分移轉
RPQNMLPLQHJGFDF68DA,27,3.32,自用儲藏室、台電配電室、交誼廳、消防泵浦室、發電機室、台電管道間、管道間、管理中心、管理員室、台電配電室,鋼筋混凝土造,86年6月26日,十五層,,持分移轉
RPXNMLOJRHJGFDF56DA,1,11.85,共有部分，本共有部分之項目：蓄水池、給水機房、服務用樓梯、倉儲式停車機械設備維修空間、雨水貯集滯洪設施、消防水池、倉儲式機械停車空間、汙水機房、電梯機坑、無障礙樓梯、機電空間（消防幫泵室）、台電配電場所、防空避難室暨停車空間、緩衝機坑、梯廳、機電空間（電信室）、發電機室、客貨梯、管委會使用空間、廁所、戶外安全梯、排煙室、緊急昇降機、機房、倉儲式機械停車升降機、排煙室（梯廳）、特別安全梯、屋頂水箱、電梯機房等２９項。,鋼筋混凝土構造,112年12月8日,十五層,,持分移轉
RPSNMLOJRHJGFDF68DA,28,.05,商業用,鋼筋混凝土造,85年4月23日,四層,地下一層,持分移轉
RPSNMLOJRHJGFDF68DA,28,.03,停車空間、樓梯間、蓄水池、電氣室、空調機房、男女廁、屋頂突出物、門廳,鋼筋混凝土造,85年4月23日,四層,,持分移轉
RPSNMLOJRHJGFDF68DA,28,2.56,防空避難室、停車場、室內遊憩設施、行政及文教設施、衛生及福利設施、鄉村教育設施、污水處理廠,鋼筋混凝土造,85年11月30日,二層,一層 二層 陽台 屋頂突出物 露台 地下一層,持分移轉
RPSNMLOJRHJGFDF68DA,29,227.97,住商用,鋼筋混凝土造,85年1月4日,二層,一層 二層 陽台 屋頂突出物 地下一層 地下二層,全筆移轉
RPSNMLOJRHJGFDF68DA,29,.45,見使用執照,鋼筋混凝土造,84年11月24日,四層,一層 二層 三層 四層 陽台 平台 屋頂突出物 露台 花台 地下一層,持分移轉
RPPOMLQJRHJGFDF68DA,24,35.79,住家用,鋼筋混凝土造,89年9月13日,十二層,五層 陽台,全筆移轉
RPPOMLQJRHJGFDF68DA,24,7.21,共有部分,鋼筋混凝土造,89年9月13日,十二層,,持分移轉
RPPOMLQJRHJGFDF68DA,24,3.47,共有部分,鋼筋混凝土造,89年9月13日,十四層,,持分移轉
RPQOMLOJRHJGFDF58DA,6,93.75,集合住宅,鋼筋混凝土造,107年12月17日,二十五層,二十一層 陽台 雨遮,全筆移轉
RPQOMLOJRHJGFDF58DA,6,88.41,本共有部分之項目有：公服空間（一）、（二）、陽台、汽車專用車道、乙梯特別安全梯、緊急昇降機、排煙室、供行動不便者使用、梯廳、自行車停車空間、宅配室、１‧８Ｍ機車車道、排風管道、進風管道、汽機車出入口、管委會使用空間、防災中心、甲梯特安全梯、排煙管道、機房空間、雨水水箱、消防中繼機房、機房、消防水箱、機械室、自來水水箱、地下室排風管道、台電配電室、防空避難室兼停車空間、垃圾暫存空間、機車停車區、停車空間、機房空間（供電信使用）、地下進風管道、消防機房、消防中繼水箱、消防水箱等３８項,鋼筋混凝土造,107年12月17日,二十五層,,持分移轉
RPROMLQLQHJGFEF09DA,32,111.93,住家用,鋼筋混凝土造,81年5月8日,十四層,九層 陽台 花台,全筆移轉
RPROMLQLQHJGFEF09DA,32,35.86,防空避難室、停車場,鋼筋混凝土造,81年5月8日,十六層,地下二層 地下三層,持分移轉
