編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
RPPNMLLKQHJGFGF48CC,28,90.87,住家用,鋼筋混凝土造,85年5月1日,八層,,
RPPNMLLKQHJGFGF48CC,28,28.72,共有部分,鋼筋混凝土造,85年5月1日,八層,,
RPRNMLLKQHJGFAF08CC,43,76.58,住家用,鋼筋混凝土造,70年4月18日,五層,,
RPRNMLLKQHJGFEF48CC,6,81.14,住家用,鋼筋混凝土造,107年5月25日,二十四層,,
RPRNMLLKQHJGFEF48CC,6,71.33,本共有部分之項目有：梯廳、排煙室、樓電梯間、騎樓、管委會使用空間、人行通廊、頂蓋式通廊、走道、防災中心、游泳池機房、陽台、男女更衣室、ＳＰＡ池區、機械室、消防中繼機械房、樓梯間、水箱、中繼消防水箱、泵浦區、台電配電室、受電箱通道、電錶區、昇降機坑、緊急發電機室、垃圾儲藏室、儲油室、停車空間、台電通道、汙排水轉、消防中繼機房、電錶室、變電室、電信室、機房、泳池專用水箱、游泳池揚水泵浦機房、排風機房、消防中繼水箱、防空避難室兼停車空間、雨水過濾機房、消防幫浦室等４１項,鋼筋混凝土造,107年5月25日,二十九層,,
RPQNMLMKQHJGFAF08CC,,72.01,住家用,加強磚造,,三層,,
RPPNMLMKQHJGFAF97CC,27,24.24,一般事務所,鋼筋混凝土造,86年11月21日,十一層,,
RPPNMLMKQHJGFAF97CC,27,4.23,共有部分,鋼筋混凝土造,86年11月21日,十一層,,
RPPNMLMKQHJGFAF97CC,27,.37,共有部分,鋼筋混凝土造,86年11月21日,十一層,,
RPPNMLMKQHJGFAF97CC,27,8.22,共有部分,鋼筋混凝土造,86年11月21日,十一層,,
RPRNMLMKQHJGFAF18CC,45,106.49,住家用,鋼筋混凝土造,68年7月25日,五層,,
RPSNMLMKQHJGFAF28CC,41,81.02,住商用,鋼筋混凝土造,72年7月4日,四層,,
RPXNMLMKQHJGFAF78CC,29,96.26,住家用,鋼筋混凝土造,85年1月20日,二十六層,,
RPXNMLMKQHJGFAF78CC,29,12.22,共有部分,鋼筋混凝土造,85年1月20日,二十六層,,
RPVNMLMKQHJGFAF58CC,30,110.67,住家用,鋼筋混凝土造,83年6月6日,十六層,,
RPTNMLMKQHJGFAF38CC,39,77.76,住家用,鋼筋混凝土造,74年6月14日,五層,,
RPVNMLMKQHJGFAF58CC,30,12.34,共有部分,鋼筋混凝土造,83年6月6日,十六層,,
RPUNMLMKQHJGFAF48CC,41,96.95,見使用執照,鋼筋混凝土造,72年3月25日,五層,,
RPPOMLMKQHJGFAF08CC,,83.66,住家用,鋼筋混凝土造,,五層,,
RPWNMLMKQHJGFAF68CC,38,20.40,住家用,鋼筋混凝土造,75年4月7日,四層,,
RPQOMLMKQHJGFAF18CC,28,24.19,住家用,鋼筋混凝土造,85年3月1日,十二層,,
RPQOMLMKQHJGFAF18CC,28,2.66,共有部分,鋼筋混凝土造,85年3月1日,十二層,,
RPROMLMKQHJGFAF28CC,,88.41,住家用,鋼筋混凝土造,,五層,,
RPOOMLMKQHJGFAF97CC,43,83.85,住家用,鋼筋混凝土造,70年7月9日,五層,,
RPVOMLMKQHJGFAF68CC,56,19.75,住家用,加強磚造,57年7月1日,三層,,
RPWOMLMKQHJGFAF78CC,,82.00,住家用,鋼筋混凝土造,,五層,,
RPXOMLMKQHJGFAF88CC,,19.00,住家用,加強磚造,,二層,,
RPUOMLMKQHJGFAF58CC,,23.85,住家用,鋼筋混凝土造,,九層,,
RPUOMLMKQHJGFAF58CC,,5.04,共有部分,鋼筋混凝土造,,九層,,
RPSOMLMKQHJGFAF38CC,11,74.16,住家用,鋼筋混凝土造,102年12月24日,十二層,,
RPSOMLMKQHJGFAF38CC,11,14.03,本共有部分項目有：（【管委會空間（一）‧（二）‧（三）‧（四）‧（五）】、【（Ａ）‧（Ｂ）‧（Ｃ）梯廳】、【（Ａ）‧（Ｂ）‧（Ｃ）梯間】、機房、自行車停車區、停車空間～機車、【（Ａ）‧（Ｃ）區電表室、台電配電場所、垃圾貯留空間、垃圾車停車空間、電信機房、管道間、發電機房】、【（Ａ）‧（Ｂ）‧（Ｃ）梯水箱】、消防機房、Ｂ梯間１、Ｂ梯間２、儲藏室）、陽台等３０項,鋼筋混凝土造,102年12月24日,十二層,,
RPSOMLMKQHJGFAF38CC,11,17.33,本共有部分項目有：（二～十二層Ａ梯廳、Ｂ梯廳、Ｃ梯廳、機械室、水箱室、消防水箱、梯間、水表室、梯廳）等９項。,鋼筋混凝土造,102年12月24日,十二層,,
RPSOMLMKQHJGFAF38CC,11,3.75,本共有部分項目有：（機房）等１項。,鋼筋混凝土造,102年12月24日,十二層,,
RPOPMLMKQHJGFAF08CC,27,29.03,住家用,鋼筋混凝土造,86年8月15日,二十四層,,
RPOPMLMKQHJGFAF08CC,27,8.39,共有部分,鋼筋混凝土造,86年8月15日,二十四層,,
RPOPMLMKQHJGFAF08CC,27,.23,住家用,鋼筋混凝土造,86年8月15日,二十四層,,
RPOPMLMKQHJGFAF08CC,27,1.32,共有部分,鋼筋混凝土造,86年8月15日,二十四層,,
RPPPMLMKQHJGFAF18CC,20,31.06,住家用,鋼筋混凝土造,93年6月24日,七層,,
RPPPMLMKQHJGFAF18CC,20,9.58,共有部分,鋼筋混凝土造,93年6月24日,七層,,
RPQPMLMKQHJGFAF28CC,47,64.80,住家用,鋼筋混凝土造,66年4月20日,四層,,
RPUPMLMKQHJGFAF68CC,23,25.69,辦公室,鋼骨鋼筋混凝土造,90年2月16日,二十三層,,
RPUPMLMKQHJGFAF68CC,23,9.51,門廳，電樓梯間，屋頂突出物，走道，台電室，機械室，水箱等,鋼骨鋼筋混凝土造,90年2月16日,二十三層,,
RPTOMLMKQHJGFAF48CC,17,79.06,住家用,鋼筋混凝土造,96年5月23日,十五層,,
RPTOMLMKQHJGFAF48CC,17,30.04,共有部分,鋼筋混凝土造,96年5月23日,十五層,,
RPTOMLMKQHJGFAF48CC,17,17.29,共有部分,鋼筋混凝土造,96年5月23日,十五層,,
RPRPMLMKQHJGFAF38CC,,54.82,住家用,加強磚造,,四層,,
RPWPMLMKQHJGFAF88CC,56,42.98,住商用,加強磚造,58年1月15日,四層,,
RPVPMLMKQHJGFAF78CC,22,101.46,住家用,鋼筋混凝土造,92年1月17日,十三層,,
RPVPMLMKQHJGFAF78CC,22,39.54,共有部分,鋼筋混凝土造,92年1月17日,十三層,,
RPTNMLMKQHJGFBF48CC,26,58.25,住家用,鋼筋混凝土造,87年7月1日,十六層,,
RPTNMLMKQHJGFBF48CC,26,7.60,共有部分,鋼筋混凝土造,87年7月1日,十六層,,
RPTNMLMKQHJGFBF48CC,26,11.61,共有部分,鋼筋混凝土造,87年7月1日,十六層,,
RPOOMLMKQHJGFBF08CC,10,87.12,集合住宅,鋼筋混凝土造,104年1月8日,十層,,
RPOOMLMKQHJGFBF08CC,10,41.63,本共有部分之項目有梯廳、管委會使用空間、樓梯間、機房、水箱、停車空間、台電配電場所、蓄水池等８項,鋼筋混凝土造,104年1月8日,十層,,
RPWNMLMKQHJGFBF78CC,7,22.36,集合住宅,鋼筋混凝土造,107年1月12日,十一層,,
RPWNMLMKQHJGFBF78CC,7,17.59,本共有部分項目有安全梯、緊急發電機室、消防泵浦室、組合式水箱、客貨兩用昇降機、昇降機機房、門廳、垃圾暫存室、電信機房、梯廳、防空避難室兼停車空間、發電機室進氣、發電機室排氣、台電配電場所、昇降機房、電錶箱空間（機電空間）、陽台、騎樓等１８項。,鋼筋混凝土造,107年1月12日,十一層,,
RPUNMLMKQHJGFBF58CC,3,68.24,集合住宅,鋼筋混凝土造,110年12月27日,十三層,,
RPXNMLMKQHJGFBF88CC,33,119.39,住家用,鋼筋混凝土造,80年7月27日,五層,,
RPUNMLMKQHJGFBF58CC,3,39.37,本共有部分之項目有機車停車空間、陽臺、梯廳、安全梯Ａ、無障礙安全梯Ｂ、無障礙使用昇降機、防空避難室、電信機房、消防機房、樓梯間、機房、消防水箱、水箱、台電配電場所、緊急發電機房、無障礙安全梯、雨遮等１７項。,鋼筋混凝土造,110年12月27日,十三層,,
RPXNMLMKQHJGFBF88CC,33,34.88,共有部份,鋼筋混凝土造,80年7月27日,五層,,
RPPNMLMKQHJGFBF08CC,12,121.88,日用品零售或服務業、一般事務所,鋼筋混凝土造,102年1月29日,十五層,,
RPVNMLMKQHJGFBF68CC,27,69.86,住家用,鋼筋混凝土造,86年3月6日,十層,,
RPPNMLMKQHJGFBF08CC,12,73.36,本共有部分之項目有停車空間、蓄水池、消防機房、發電機房、供公眾停車空間、電信機房、垃圾儲藏空間、台電配電場所、車道、公共服務空間、停獎專用梯、樓梯間、排煙室、梯廳、機械室、水箱、陽台、雨遮、管委會空間、裝卸車位等２０項,鋼筋混凝土造,102年1月29日,十五層,,
RPVNMLMKQHJGFBF68CC,27,2.26,共有部分,鋼筋混凝土造,86年3月6日,十層,,
RPVNMLMKQHJGFBF68CC,27,18.06,共有部分,鋼筋混凝土造,86年3月6日,十一層,,
RPRNMLMKQHJGFBF28CC,10,43.49,集合住宅,鋼筋混凝土造,104年1月29日,十六層,,
RPRNMLMKQHJGFBF28CC,10,2.37,本共有部分之項目有樓梯間、車道、通道、排煙室、電信機房、電氣室、公共發電機室、雨水回收機房、消防泵浦機房等９項。,鋼筋混凝土造,104年1月29日,十六層,,
RPRNMLMKQHJGFBF28CC,10,23.54,本共有部分之項目有住宅入口大廳、會客區、儲藏室、郵件室、排煙室、梯廳、樓梯間、走道、防災中心、管道間、管委會使用空間、台電配電場所、中繼水箱室、停車空間、住宅機車停車空間、排風機房、送風機房、水箱、游泳池機房、機房、污水機房、住宅垃圾處理室、電梯機房、住戶水表室、住宅水箱室、泵浦等２６項。,鋼筋混凝土造,104年1月29日,十六層,,
RPTOMLMKQHJGFBF58CC,48,63.42,住家用,鋼筋混凝土造,66年2月9日,四層,,
RPPOMLMKQHJGFBF18CC,19,115.95,住家用,鋼筋混凝土造,94年10月19日,十四層,,
RPPOMLMKQHJGFBF18CC,19,64.39,共有部分,鋼筋混凝土造,94年10月19日,十四層,,
RPUOMLMKQHJGFBF68CC,7,63.76,一般事務所,鋼筋混凝土造,106年4月19日,十五層,,
RPUOMLMKQHJGFBF68CC,7,16.76,本共有部分之項目有：自行車空間、梯廳、梯間、陽台、雨遮、管委會空間、防空避難室兼停車空間、排煙室、台電配電場所、垃圾儲藏空間、垃圾車暫停車位、機坑、電信機房、停車空間、蓄水池、發電機房、機房、消防機房等１８項。,鋼筋混凝土造,106年4月19日,十五層,,
RPUOMLMKQHJGFBF68CC,7,1.33,本共有部分之項目有：廁所１項。,鋼筋混凝土造,106年4月19日,十五層,,
RPUOMLMKQHJGFBF68CC,7,13.96,本共有部分之項目有：排煙室、梯廳、梯間、機械室、水箱等５項。,鋼筋混凝土造,106年4月19日,十五層,,
RPQOMLMKQHJGFBF28CC,3,40.72,集合住宅,鋼筋混凝土造,110年10月25日,九層,,
RPQOMLMKQHJGFBF28CC,3,10.19,本共有部分之項目有門廳，社區中心，男公廁，女公廁，停車空間，台電配電場所，梯間，安全梯，發電機房，油槽，消防機房，蓄水池等１２項。,鋼筋混凝土造,110年10月25日,九層,,
RPQOMLMKQHJGFBF28CC,3,9.41,本共有部分之項目有梯廳，梯間，機械室，水箱等４項。,鋼筋混凝土造,110年10月25日,九層,,
RPPPMLMKQHJGFBF28CC,18,79.28,住家用,鋼筋混凝土造,95年3月14日,十四層,,
RPPPMLMKQHJGFBF28CC,18,29.34,共有部分,鋼筋混凝土造,95年3月14日,十四層,,
RPXOMLMKQHJGFBF98CC,49,89.25,住家用,加強磚造,65年1月22日,四層,,
RPVOMLMKQHJGFBF78CC,6,90.13,集合住宅,鋼筋混凝土造,107年4月10日,十四層,,
RPVOMLMKQHJGFBF78CC,6,27.54,本共有部分之項目有梯廳、公共服務空間、管委會使用空間、安全梯、戶外安全梯、排煙室兼梯廳、樓梯間、排煙室、機房、水箱、陽台等１１項,鋼筋混凝土造,107年4月10日,十四層,,
RPVOMLMKQHJGFBF78CC,6,49.49,本共有部分之項目有停車空間、排煙室、電信機房、垃圾存放室、台電配電場所、垃圾暫停車位、發電機室、消防幫浦室、消防水池、水箱等１０項,鋼筋混凝土造,107年4月10日,十四層,,
RPQPMLMKQHJGFBF38CC,46,80.50,住家用,鋼筋混凝土造,67年9月2日,五層,,
RPWOMLMKQHJGFBF88CC,9,54.44,集合住宅,鋼筋混凝土造,104年3月5日,十五層,,
RPWOMLMKQHJGFBF88CC,9,38.80,本共有部分之項目有：公共服務空間、自行車空間、停車空間、樓梯間、台電配電場所、電信機房、蓄水池、機房、消防機房、垃圾儲藏空間、垃圾暫停車位、發電機房、地下室排風管道及管道間、發電機進排風等１４項。,鋼筋混凝土造,104年3月5日,十五層,,
RPRPMLMKQHJGFBF48CC,31,93.41,住家用,鋼筋混凝土造,82年4月3日,六層,,
RPWOMLMKQHJGFBF88CC,9,11.60,本共有部分之項目有：樓梯間、機械室、水箱等３項。,鋼筋混凝土造,104年3月5日,十五層,,
RPRPMLMKQHJGFBF48CC,31,58.29,共有部分,鋼筋混凝土造,82年4月3日,六層,,
RPOPMLMKQHJGFBF18CC,21,63.28,住家用,鋼筋混凝土造,92年3月4日,十二層,,
RPOPMLMKQHJGFBF18CC,21,25.03,共有部分,鋼筋混凝土造,92年3月4日,十四層,,
RPSPMLMKQHJGFBF58CC,46,100.38,住家用,鋼筋混凝土造,67年8月3日,四層,,
RPUPMLMKQHJGFBF78CC,3,60.74,集合住宅,鋼筋混凝土造,110年10月19日,十八層,,
RPUPMLMKQHJGFBF78CC,3,34.20,本共有部分之項目有入口門廳、排煙室、公共服務空間、緊急昇降機間（排煙室）、宅配室、信箱室、廁所、高層建築緩衝空間、等候空間、Ａ特別安全梯、Ｂ特別安全梯、Ｃ特別安全梯、Ｄ特別安全梯、梯廳、Ａ梯特別安全梯、Ｂ梯特別安全梯、昇降機間、樓梯間、消防中繼機房、消防水箱、Ｂ梯安全梯、機房、電梯機房、水箱、機械室、Ｄ梯安全梯、Ｄ梯特別安全梯、防空避難室兼停車空間、防災中心、停車場進風機房、停車場排風機房、升降機間、Ｂ安全梯、垃圾資源回收室、冷藏室、冷凍室、電信室、Ｃ安全梯、消防幫浦中繼機房、台電配電室、緊急發電機房、排氣管道間、停車空間、消防機房、水箱機房、Ａ棟自來水箱、Ｂ棟自來水箱、陽台等４８項。,鋼筋混凝土造,110年10月19日,十八層,,
RPRNMLMKQHJGFCF38CC,47,94.73,住家用,鋼筋混凝土造,66年12月3日,四層,,
RPVPMLMKQHJGFBF88CC,16,93.70,住家用,鋼筋混凝土造,97年12月29日,十一層,,
RPPNMLMKQHJGFCF18CC,29,48.10,住家用,鋼筋混凝土造,84年5月13日,二十一層,,
RPVPMLMKQHJGFBF88CC,16,74.56,共有部分,鋼筋混凝土造,97年12月29日,十一層,,
RPPNMLMKQHJGFCF18CC,29,10.40,共有部分,鋼筋混凝土造,84年5月13日,二十一層,,
RPPNMLMKQHJGFCF18CC,29,2.24,見使用執照,鋼筋混凝土造,84年5月13日,二十一層,,
RPWPMLMKQHJGFBF98CC,20,57.72,住家用,鋼筋混凝土造,93年8月10日,十一層,,
RPWPMLMKQHJGFBF98CC,20,9.09,共有部分,鋼筋混凝土造,93年8月10日,十二層,,
RPWPMLMKQHJGFBF98CC,20,10.68,共有部分,鋼筋混凝土造,93年8月10日,十二層,,
RPTNMLMKQHJGFCF58CC,44,117.52,住家用,鋼筋混凝土造,69年11月1日,五層,,
RPPNMLMKQHJGFDF28CC,28,27.91,住家用,鋼骨鋼筋混凝土造,85年7月10日,二十四層,,
RPSNMLMKQHJGFCF48CC,8,92.90,集合住宅,鋼筋混凝土構造,106年1月10日,十二層,,
RPPNMLMKQHJGFDF28CC,28,9.60,配電室、停車空間、停車空間兼防空避難室、開放空間、門廳、電樓梯間、中繼水箱、消防水池、水錶室、屋頂突出物,鋼骨鋼筋混凝土造,85年7月10日,二十四層,,
RPSNMLMKQHJGFCF48CC,8,38.64,本共有部分項目有：廊道、梯廳、無障礙電梯、安全梯、陽台、管委會空間、水錶區、水箱、消防水箱、電梯機房、台電配電室、機車升降機、防空避難室兼停車空間、發電機室、電信室、消防機室、消防水池、台電管道間、蓄水池、機房、停車空間、機車停車空間等計２２項。,鋼筋混凝土構造,106年1月10日,十二層,,
RPQNMLMKQHJGFCF28CC,28,26.90,住家用,鋼筋混凝土造,85年11月16日,二十四層,,
RPQNMLMKQHJGFCF28CC,28,3.13,共有部分,鋼筋混凝土造,85年11月16日,二十四層,,
RPQNMLMKQHJGFDF38CC,28,47.96,住家用,鋼骨鋼筋混凝土造,85年12月30日,三十六層,,
RPQNMLMKQHJGFDF38CC,28,3.93,騎樓、門廳、緊急升降機、管道間、樓梯間、排煙室、儲藏室、發電機室、電錶間、電信機房專用室、蓄水池、台電配電室、幫浦室、機械房、台電專用管道間、走道、通道、台電受電室,鋼骨鋼筋混凝土造,85年12月30日,三十六層,,
RPQNMLMKQHJGFDF38CC,28,11.08,樓梯間、緊急昇降機、排煙室、特別安全梯、中繼水箱、瞭望室、水箱、台電配電室、泵浦室,鋼骨鋼筋混凝土造,85年12月30日,三十六層,,
RPSNMLMKQHJGFDF58CC,6,90.86,集合住宅,鋼筋混凝土構造,107年2月23日,六層,,
RPSNMLMKQHJGFDF58CC,6,37.77,本共有部份項目有：發電機室、台電配電室、消防機房、梯廳、水箱、機房電信、停車空間等７項。,鋼筋混凝土構造,107年2月23日,六層,,
RPWNMLMKQHJGFDF98CC,28,84.28,住家用,鋼筋混凝土造,85年12月7日,七層,,
RPWNMLMKQHJGFDF98CC,28,38.54,防空避難室兼停車空間、電樓梯間、屋頂突出物、陽台,鋼筋混凝土造,85年12月7日,七層,,
RPRNMLMKQHJGFDF48CC,18,35.32,住家用,鋼筋混凝土造,96年1月30日,十二層,,
RPRNMLMKQHJGFDF48CC,18,6.98,共有部分,鋼筋混凝土造,96年1月30日,十二層,,
RPRNMLMKQHJGFDF48CC,18,3.11,共有部分,鋼筋混凝土造,96年1月30日,十二層,,
RPRNMLMKQHJGFDF48CC,18,4.58,共有部分,鋼筋混凝土造,96年1月30日,十二層,,
RPUNMLMKQHJGFDF78CC,24,27.39,住家用,鋼筋混凝土造,89年7月11日,九層,,
RPUNMLMKQHJGFDF78CC,24,7.29,共有部分,鋼筋混凝土造,89年7月11日,九層,,
RPTNMLMKQHJGFDF68CC,31,98.08,住家用,鋼筋混凝土造,82年7月29日,二十一層,,
RPRNMLMKQHJGFDF48CC,18,3.69,共有部分,鋼筋混凝土造,96年1月30日,十二層,,
RPTNMLMKQHJGFDF68CC,31,26.89,共有部分,鋼筋混凝土造,82年7月29日,二十一層,,
RPOOMLMKQHJGFDF28CC,25,49.66,住家用,鋼筋混凝土造,88年5月21日,五層,,
RPOOMLMKQHJGFDF28CC,25,5.45,共有部分,鋼筋混凝土造,88年5月21日,三層,,
RPOOMLMKQHJGFDF28CC,25,15.87,共有部分,鋼筋混凝土造,88年5月21日,五層,,
RPXNMLMKQHJGFDF09CC,24,104.94,商業用,鋼筋混凝土造,89年7月29日,十二層,,
RPXNMLMKQHJGFDF09CC,24,22.34,共有部份,鋼筋混凝土造,89年7月29日,十二層,,
RPVNMLMKQHJGFDF88CC,29,59.01,住家用,鋼筋混凝土造,85年1月16日,十六層,,
RPXNMLMKQHJGFDF09CC,24,25.87,共有部份,鋼筋混凝土造,89年7月29日,十二層,,
RPPOMLMKQHJGFDF38CC,29,50.19,住家用,鋼筋混凝土造,84年11月10日,十五層,,
RPVNMLMKQHJGFDF88CC,29,8.69,樓梯間、屋頂突出物,鋼筋混凝土造,85年1月16日,十六層,,
RPPOMLMKQHJGFDF38CC,29,11.00,共有部分,鋼筋混凝土造,84年11月10日,十五層,,
RPVNMLMKQHJGFDF88CC,29,7.51,防空避難室兼停車空間及停車空間、機械室、管理員室、台電配電室、垃圾放置、電信機房、排煙管道、緊急升降機、樓電梯間,鋼筋混凝土造,85年1月16日,十六層,,
RPPOMLMKQHJGFDF38CC,29,9.62,共有部分,鋼筋混凝土造,84年11月10日,十五層,,
RPPOMLMKQHJGFDF38CC,29,2.82,見使用執照,鋼筋混凝土造,84年11月10日,十五層,,
RPQOMLMKQHJGFDF48CC,4,38.90,集合住宅,鋼筋混凝土構造,110年1月8日,十一層,,
RPQOMLMKQHJGFDF48CC,4,21.12,共有部分，本共有部分項目有：發電機室進風管道、機車車道、客貨梯昇降機、機車昇降機、無障礙昇降機、管委會、梯廳、水箱、台電配電場所、發電機室、電錶室、機車昇降機機房、防空避難室兼機車停車空間、消防機房、樓梯間、機房、汽車昇降機、昇降機設備、防空避難室、台電維修通道、騎樓、汽車昇降機機房等２２項。,鋼筋混凝土構造,110年1月8日,十一層,,
RPROMLMKQHJGFDF58CC,30,98.02,住家用,鋼筋混凝土造,84年1月26日,二十四層,,
RPSOMLMKQHJGFDF68CC,29,69.20,住家用,鋼筋混凝土造,84年2月16日,十六層,,
RPROMLMKQHJGFDF58CC,30,4.36,共有部分,鋼筋混凝土造,84年1月26日,二十五層,,
RPROMLMKQHJGFDF58CC,30,3.06,共有部分,鋼筋混凝土造,84年1月26日,二十五層,,
RPSOMLMKQHJGFDF68CC,29,8.60,共有部分,鋼筋混凝土造,84年2月16日,十六層,,
RPSOMLMKQHJGFDF68CC,29,7.74,共有部分,鋼筋混凝土造,84年2月16日,十六層,,
RPSOMLMKQHJGFDF68CC,29,7.03,共有部分,鋼筋混凝土造,84年2月16日,十六層,,
RPSNMLMKQHJGFEF68CC,27,48.53,住家用,鋼筋混凝土造,86年5月29日,八層,,
RPSNMLMKQHJGFEF68CC,27,21.33,共有部份,鋼筋混凝土造,86年5月29日,八層,,
RPSNMLMKQHJGFEF68CC,27,16.70,共有部份,鋼筋混凝土造,86年5月29日,八層,,
RPPNMLMKQHJGFEF38CC,35,86.86,住家用,鋼筋混凝土造,78年4月24日,五層,,
RPUNMLMKQHJGFEF88CC,28,25.36,住家用,鋼筋混凝土造,85年4月30日,十二層,,
RPVNMLMKQHJGFEF98CC,28,80.24,住家用,鋼筋混凝土造,85年12月28日,十八層,,
RPTOMLMKQHJGFDF78CC,17,30.99,住家用,鋼筋混凝土造,96年1月30日,十二層,,
RPUNMLMKQHJGFEF88CC,28,5.79,共有部份,鋼筋混凝土造,85年4月30日,十二層,,
RPQNMLMKQHJGFEF48CC,7,82.16,住家用,鋼筋混凝土造,106年9月6日,十五層,,
RPVNMLMKQHJGFEF98CC,28,26.48,共有部分,鋼筋混凝土造,85年12月28日,二十二層,,
RPQNMLMKQHJGFEF48CC,7,67.57,本共有部分之項目有梯廳、管委會使用空間、機房、水箱、防空避難室兼停車空間、機車停放區、無障礙機車位、台電配電室、行動不便者樓梯、垃圾儲藏室、電表、垃圾車位、訪客車位、行動不便者車位、停車空間、發電機室、電信室、消防機房等１８項,鋼筋混凝土造,106年9月6日,十五層,,
RPTOMLMKQHJGFDF78CC,17,6.14,共有部份,鋼筋混凝土造,96年1月30日,十二層,,
RPUNMLMKQHJGFEF88CC,28,.89,共有部份,鋼筋混凝土造,85年4月30日,十二層,,
