編號,車位類別,車位價格,車位面積平方公尺,車位所在樓層
RPPPMLQKQHJGFCB38CC,坡道平面,0,33.64,地下三樓
RPRNMLQKQHJGFFB68CC,坡道平面,3000,24.94,地下一樓
RPPNMLQKQHJGFIB78CC,坡道平面,2500,24.76,地下三樓
RPQPMLQKQHJGFIB09CC,坡道平面,3000,39.32,地下二樓
RPXOMLQKQHJGFIB07CC,坡道平面,0,39.32,地下二樓
RPUPMLQKQHJGFIB86CC,坡道平面,0,27.06,地下二樓
RPPPMLQKQHJGFIB98CC,坡道平面,1500,,地下一樓
RPRPMLQKQHJGFIB56CC,坡道平面,2000,22.95,地下三樓
RPPNMLRKQHJGFBB18CC,坡道平面,0,56.00,地下二樓
RPPNMLRKQHJGFCB28CC,坡道平面,0,37.41,地下二樓
RPQNMLRKQHJGFCB38CC,坡道機械,0,11.57,地下三樓
RPQNMLRKQHJGFCB38CC,坡道機械,0,11.57,地下三樓
RPPNMLSKQHJGFAB18CC,坡道平面,0,27.63,地下二樓
RPTNMLSKQHJGFBB68CC,坡道平面,0,24.59,地下二樓
RPRNMLSKQHJGFCB58CC,坡道平面,0,13.22,地下四樓
RPRNMLSKQHJGFCB58CC,坡道平面,0,13.22,地下四樓
RPUNMLSKQHJGFCB88CC,坡道平面,0,,地下二樓
RPSNMLTKQHJGFBB68CC,坡道平面,0,28.36,地下三樓
RPWNMLTKQHJGFBB09CC,坡道平面,3000,31.79,地下五樓含以下
RPXNMLTKQHJGFBB56CC,坡道平面,0,24.08,地下二樓
RPOOMLTKQHJGFBB38CC,坡道平面,3000,25.81,地下二樓
RPOPMLTKQHJGFBB48CC,坡道平面,2000,22.47,地下三樓
RPSPMLTKQHJGFBB88CC,坡道平面,3000,23.97,地下二樓
RPTPMLTKQHJGFBB98CC,坡道平面,3350,,地下一樓
RPPNMLTKQHJGFCB48CC,坡道機械,0,14.60,地下三樓
RPSNMLTKQHJGFCB78CC,坡道平面,0,26.82,地下三樓
RPTNMLTKQHJGFCB88CC,其他,0,,無固定樓層
RPUNMLTKQHJGFCB98CC,坡道平面,0,28.89,地下二樓
RPOOMLTKQHJGFCB48CC,坡道平面,0,,地下二樓
RPQOMLTKQHJGFCB68CC,坡道平面,0,18.24,地下二樓
RPPNMLTKQHJGFFB78CC,坡道平面,3000,26.16,地下二樓
RPPNMLTKQHJGFIB09CC,坡道平面,2500,27.22,地下二樓
RPSNMLTKQHJGFFB09CC,坡道平面,3000,31.69,地下二樓
RPTOMLTKQHJGFIB96CC,坡道平面,1500,18.06,地下二樓
RPPPMLTKQHJGFIB66CC,坡道平面,0,47.63,地下一樓
RPUPMLTKQHJGFIB17CC,坡道平面,0,47.63,地下二樓
RPRNMLTKQHJGFJB76CC,升降機械,1500,,地下一樓
RPPNMLKLQHJGFAB47CC,坡道平面,2000,,地下二樓
RPQNMLKLQHJGFBB67CC,坡道平面,3500,27.90,地下二樓
RPUNMLKLQHJGFBB08CC,坡道平面,3500,25.30,地下二樓
RPWOMLKLQHJGFBB38CC,坡道平面,0,23.97,地下三樓
RPOPMLKLQHJGFBB67CC,坡道平面,0,30.21,地下二樓
RPPPMLKLQHJGFBB77CC,坡道平面,0,31.79,地下二樓
RPTNMLKLQHJGFCB08CC,坡道機械,1554,9.65,地下五樓含以下
RPOOMLKLQHJGFCB67CC,坡道平面,0,,地下五樓含以下
RPROMLKLQHJGFCB97CC,一樓平面,500,1.31,一樓
RPQPMLKLQHJGFCB97CC,升降機械,1500,19.83,地下一樓
RPSNMLKLQHJGFFB28CC,坡道機械,2500,17.75,地下一樓
RPPOMLLLQHJGFBB77CC,坡道平面,0,,一樓
RPUNMLMLQHJGFBB28CC,坡道平面,3200,37.61,地下一樓
RPWOMLMLQHJGFCB68CC,坡道平面,1300,18.99,地下五樓含以下
RPQOMLMLQHJGFCB08CC,坡道平面,0,31.86,地下三樓
RPVNMLMLQHJGFIB09CC,坡道平面,0,29.78,地下一樓
RPWNMLMLQHJGFJB66CC,坡道平面,0,,地下一樓
RPPOMLNLQHJGFBB97CC,坡道平面,2000,35.45,地下三樓
RPSOMLNLQHJGFBB28CC,坡道平面,350,26.83,地下一樓
RPUOMLNLQHJGFCB58CC,坡道平面,0,,地下一樓
RPROMLNLQHJGFCB28CC,坡道機械,2000,,地下二樓
RPVPMLNLQHJGFIB76CC,坡道平面,2300,34.76,地下二樓
RPROMLQLQHJGFBB48CC,坡道平面,3000,28.36,地下二樓
RPQOMLQLQHJGFCB48CC,坡道機械,2500,8.36,地下五樓含以下
RPROMLQLQHJGFCB58CC,坡道平面,0,30.58,地下五樓含以下
RPSOMLQLQHJGFCB68CC,坡道機械,2000,15.07,地下二樓
RPVNMLQLQHJGFHB76CC,坡道機械,3000,9.79,地下三樓
RPVPMLRLQHJGFBB09CC,坡道平面,2500,27.23,地下二樓
RPSNMLRLQHJGFCB68CC,坡道平面,0,30.58,地下五樓含以下
RPSNMLRLQHJGFCB68CC,坡道機械,0,17.50,地下五樓含以下
RPQNMLRLQHJGFHB98CC,一樓平面,0,,一樓
RPSOMLRLQHJGFIB76CC,坡道機械,2500,9.66,地下三樓
RPVNMLSLQHJGFBB98CC,坡道平面,0,31.79,地下三樓
RPWNMLSLQHJGFBB09CC,坡道平面,0,24.83,地下三樓
RPXNMLSLQHJGFBB56CC,坡道平面,0,32.62,地下一樓
RPTOMLSLQHJGFBB88CC,升降機械,2950,,地下二樓
RPXOMLSLQHJGFCB76CC,坡道平面,0,26.50,地下二樓
RPUOMLSLQHJGFCB09CC,坡道平面,0,,地下一樓
RPVNMLSLQHJGFHB96CC,坡道機械,0,19.37,地下二樓
RPRPMLSLQHJGFCB88CC,坡道平面,1700,13.89,地下一樓
RPPNMLSLQHJGFEB68CC,坡道平面,0,41.91,地下二樓
RPRNMLSLQHJGFIB66CC,坡道平面,0,20.76,地下二樓
RPPNMLTLQHJGFBB48CC,坡道平面,2000,23.97,地下三樓
RPRPMLTLQHJGFBB88CC,坡道平面,1000,13.99,地下一樓
RPPNMLTLQHJGFHB09CC,坡道平面,3000,35.97,地下一樓
RPPOMLKMQHJGFCB87CC,坡道平面,2000,16.63,地下一樓
RPPNMLKMQHJGFCB77CC,坡道平面,0,,地下三樓
RPPNMLLJRHJGFCB67CC,坡道機械,0,,地下一樓
RPVOMLMJRHJGFCB48CC,坡道平面,3000,,地下一樓
RPTNMLOJRHJGFCB38CC,坡道機械,0,9.65,地下五樓含以下
RPPNMLQJRHJGFBB08CC,坡道平面,3500,31.88,地下二樓
RPQPMLQJRHJGFCB48CC,坡道平面,0,21.51,地下二樓
RPRNMLTJRHJGFBB58CC,坡道平面,0,27.55,地下三樓
RPUNMLKKRHJGFIB78CC,坡道平面,2000,33.07,地下一樓
RPOOMLLKRHJGFBB67CC,坡道平面,0,,地下一樓
RPQPMLLKRHJGFCB08CC,坡道平面,3500,17.27,地下五樓含以下
RPQPMLNKRHJGFBB18CC,坡道機械,0,8.26,地下一樓
RPROMLNKRHJGFCB28CC,坡道平面,3000,15.23,地下二樓
