鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
暖暖區,房地(土地+建物),基隆市暖暖區國安路,6.97,住,,,1130818,土地2建物1車位0,五層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,77.42,2,1,1,有,無,11590000,149703,,0.0,0,交易總價含下列非屬預售屋價格之費用:裝潢費；,RPRPMLKMQHJGFDC28CB,美麗上城,D棟11號,
暖暖區,房地(土地+建物),基隆市暖暖區國安路,6.97,住,,,1130811,土地2建物1車位0,二層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,77.42,2,1,1,有,無,10950000,141436,,0.0,0,交易總價含下列非屬預售屋價格之費用:裝潢費；,RPSPMLKMQHJGFDC38CB,美麗上城,A棟11號,
暖暖區,房地(土地+建物),基隆市暖暖區國安路,7.33,住,,,1130818,土地2建物1車位0,十三層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,81.45,2,2,1,有,無,11730000,144015,,0.0,0,交易總價含下列非屬預售屋價格之費用:裝潢費；,RPTPMLKMQHJGFDC48CB,美麗上城,C棟09號,
暖暖區,房地(土地+建物)+車位,基隆市暖暖區國安路,6.97,住,,,1130811,土地2建物1車位1,九層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,91.61,2,1,1,有,無,14890000,154870,坡道平面,14.19,2900000,交易總價含下列非屬預售屋價格之費用:裝潢費；,RPVPMLKMQHJGFDC68CB,美麗上城,B棟11號,
暖暖區,房地(土地+建物),基隆市暖暖區國安路,6.97,住,,,1130817,土地2建物1車位0,二層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,77.42,2,1,1,有,無,11650000,150478,,0.0,0,交易總價含下列非屬預售屋價格之費用:裝潢費；,RPXPMLKMQHJGFDC88CB,美麗上城,D棟11號,
暖暖區,房地(土地+建物),基隆市暖暖區國安路,6.97,住,,,1130817,土地2建物1車位0,十六層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,77.42,2,1,1,有,無,11600000,149832,,0.0,0,交易總價含下列非屬預售屋價格之費用:裝潢費；,RPOQMLKMQHJGFDC08CB,美麗上城,D棟06號,
暖暖區,房地(土地+建物),基隆市暖暖區國安路,7.72,住,,,1130818,土地2建物1車位0,三層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,85.66,2,2,2,有,無,12120000,141490,,0.0,0,交易總價含下列非屬預售屋價格之費用:裝潢費；,RPPQMLKMQHJGFDC18CB,美麗上城,C棟10號,
暖暖區,房地(土地+建物)+車位,基隆市暖暖區國安路,8.75,住,,,1130812,土地2建物1車位1,十四層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,112.91,3,2,2,有,無,17410000,149840,坡道平面,15.74,2850000,交易總價含下列非屬預售屋價格之費用:裝潢費；,RPRQMLKMQHJGFDC38CB,美麗上城,D棟07號,
暖暖區,房地(土地+建物)+車位,基隆市暖暖區國安路,6.97,住,,,1130811,土地2建物1車位1,八層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,93.16,2,1,1,有,無,14580000,154095,坡道平面,15.74,2650000,交易總價含下列非屬預售屋價格之費用:裝潢費；,RPSQMLKMQHJGFDC48CB,美麗上城,B棟11號,
信義區,房地(土地+建物)+車位,基隆市信義區月眉路346號附近,39.15,住,,,1130819,土地1建物1車位1,七層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,191.76,4,2,3,有,無,18000000,106250,坡道平面,40.23,1900000,,RPPNMLMJRHJGFDC87CB,悅美,A棟7F號,
信義區,房地(土地+建物)+車位,基隆市信義區深澳坑路168巷52弄旁,58.17,住,,,1130814,土地5建物1車位1,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,173.96,3,2,2,有,無,12230000,71939,一樓平面,19.94,1150000,,RPRNMLMJRHJGFDC08CB,盛森秀美,A棟2號,
暖暖區,房地(土地+建物)+車位,基隆市暖暖區國安路,8.75,住,,,1130820,土地2建物1車位1,十四層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,112.91,3,2,2,有,無,18050000,157971,坡道平面,15.74,2700000,交易總價含下列非屬預售屋價格之費用:裝潢費；,RPTPMLNKRHJGFDC68CB,美麗上城,B棟10號,
