鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
宜蘭市,租賃房屋,宜蘭縣宜蘭市女中路三段３２７號五樓之二十一,0.0,,,,1130723,土地0建物1車位0,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0940914,30.439999999999998,1,0,1,有,有,有,5500,181,,0.0,0,租金總額含管理費；續租案件；,RPSNMLNKQHJGFBG58CC,獨立套房,有,1130805~1140804,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
宜蘭市,租賃房屋,宜蘭縣宜蘭市女中路三段３２７號五樓之二十二,0.0,,,,1130723,土地0建物1車位0,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0940914,30.119999999999997,1,0,1,有,有,有,5500,183,,0.0,0,機車車位1個租金總額含管理費；續租案件；,RPTNMLNKQHJGFBG68CC,獨立套房,有,1130816~1140815,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
宜蘭市,租賃房屋,宜蘭縣宜蘭市力行路２６巷５號,0.0,,,,1130724,土地0建物1車位0,全,2,透天厝,住家用,鋼筋混凝土造,0680611,93.16,5,2,2,有,無,有,18000,193,,0.0,0,,RPUNMLNKQHJGFBG78CC,整棟(戶)出租,無,1130809~1140808,無,熱水器,社會住宅代管
宜蘭市,租賃房屋,宜蘭縣宜蘭市校舍一路１０３巷９號六樓,0.0,,,,1130726,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830524,108.71000000000001,3,1,2,有,有,有,13500,124,,0.0,0,租金總額含管理費；,RPVNMLNKQHJGFBG88CC,整棟(戶)出租,有,1130726~1140725,有,冷氣、熱水器,社會住宅代管
礁溪鄉,租賃房屋,宜蘭縣礁溪鄉礁溪路一段１３１號,0.0,,,,1130726,土地0建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,0930803,168.72,4,2,3,有,無,有,10000,59,,0.0,0,,RPWNMLNKQHJGFBG98CC,整棟(戶)出租,無,1130726~1140725,無,冷氣、熱水器、電視機、冰箱、瓦斯或天然氣,社會住宅代管
宜蘭市,租賃房屋,宜蘭縣宜蘭市林森路３３６巷６號五樓,0.0,,,,1130726,土地0建物1車位0,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840918,96.0,3,2,2,有,有,有,14000,146,,0.0,0,租金總額含管理費；,RPXNMLNKQHJGFBG09CC,整棟(戶)出租,有,1130801~1140731,有,冷氣、熱水器,社會住宅代管
蘇澳鎮,租賃房屋,宜蘭縣蘇澳鎮冷泉路５３巷１４號,0.0,,,,1130813,土地0建物1車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0680125,97.56,0,0,0,無,無,無,5000,51,,0.0,0,,RPPNMLOKQHJGFAG28CC,整棟(戶)出租,無,1130821~1160821,無,,一般包租
宜蘭市,租賃房屋,宜蘭縣宜蘭市中興路３１６巷４２號４樓,0.0,,,,1130809,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),國民住宅﹒住宅,鋼筋混凝土造,0830319,107.95,3,2,2,有,無,無,15000,139,,0.0,0,多人共同承租3；,RPPNMLOKQHJGFBG38CC,整棟(戶)出租,無,1130815~1140814,無,,
羅東鎮,租賃房屋,宜蘭縣羅東鎮新群南路３４７巷６號,0.0,,,,1130717,土地0建物1車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0701231,109.52,3,2,2,有,無,有,13000,119,,0.0,0,,RPRNMLPKQHJGFAG58CC,整棟(戶)出租,無,1130717~1140716,無,冷氣、熱水器,社會住宅代管
羅東鎮,租賃房屋,宜蘭縣羅東鎮忠孝路９０巷２０號二樓,0.0,,,,1130731,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0841018,81.30000000000001,1,1,1,有,無,有,11000,135,,0.0,0,,RPSNMLPKQHJGFAG68CC,獨立套房,無,1130731~1140730,無,冷氣、熱水器、洗衣機,社會住宅代管
宜蘭市,租賃房屋,宜蘭縣宜蘭市中山路五段９２號,0.0,,,,1130814,土地0建物1車位0,見其他登記事項,1,店面(店鋪),商業用,磚造,,18.92,0,1,1,有,無,無,20000,1057,,0.0,0,,RPPNMLPKQHJGFBG48CC,,無,1130814~1180930,無,,
宜蘭市,租賃房屋,宜蘭縣宜蘭市自強路１２６號三樓之１５,0.0,,,,1130816,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0801121,28.790000000000003,1,0,1,有,有,有,5230,182,,0.0,0,管理費270元,RPPNMLTKQHJGFBG88CC,獨立套房,無,1130816~1140815,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
宜蘭市,租賃房屋,宜蘭縣宜蘭市崇聖街６３之５號五樓之一,0.0,,,,1130729,土地0建物1車位0,五層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841212,50.53,1,0,1,有,有,有,10000,198,,0.0,0,租金總額含管理費；,RPRNMLTKQHJGFBG09CC,獨立套房,無,1130729~1140728,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
礁溪鄉,租賃房屋,宜蘭縣礁溪鄉德陽路２４４號５樓,0.0,,,,1130818,土地0建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0721007,83.39999999999999,2,2,1,有,無,有,16000,192,,0.0,0,,RPSNMLTKQHJGFBG56CC,整棟(戶)出租,無,1130901~1150831,有,冷氣、洗衣機、冰箱,一般代管
礁溪鄉,租賃房屋,宜蘭縣礁溪鄉中山路二段５５號,0.0,,,,1130809,土地0建物0車位0,全,4,透天厝,住家用,鋼筋混凝土造,0770112,16.0,7,0,7,有,無,有,10000,625,,0.0,0,租金總額含水費；網路費；租賃建物部分範圍，且未計入共有部分面積；,RPUNMLTKQHJGFBG76CC,分租套房,無,1130809~1140808,無,冷氣、洗衣機、電視機、冰箱、網路,一般代管
宜蘭市,租賃房屋,宜蘭縣宜蘭市文昌路２９號,0.0,,,,1130818,土地0建物1車位0,一層,4,店面(店鋪),住家用,鋼筋混凝土造,0800711,42.07,0,0,0,無,無,無,11000,261,,0.0,0,,RPPNMLKLQHJGFBG08CC,,無,1130901~1140831,無,,
礁溪鄉,租賃房屋,宜蘭縣礁溪鄉龍泉路１２３號,0.0,,,,1130729,土地0建物1車位0,見其他登記事項,2,工廠,一般零售業、餐飲場所,鋼骨鋼筋混凝土造,1091130,1470.45,0,0,0,無,無,無,100000,,,0.0,0,若有房屋稅增加的部分，由乙方補貼甲方。附屬設備：發電機乙台。其他稅外加；,RPQNMLKLQHJGFBG18CC,,無,1131001~1230930,無,,
宜蘭市,租賃房屋,宜蘭縣宜蘭市中山路五段３４０號,1071.89,農,,,1130808,土地1建物1車位0,見其他登記事項,1,農舍,農舍,鋼筋混凝土加強磚造,0660301,197.83,0,0,0,無,無,無,40000,,,0.0,0,,RPRNMLKLQHJGFBG28CC,,無,1130815~1150814,無,,
宜蘭市,租賃房屋,宜蘭縣宜蘭市女中路三段９１號,0.0,,,,1130812,土地0建物1車位0,一層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830509,103.41,3,2,2,有,有,有,13700,132,,0.0,0,,RPSNMLKLQHJGFBG38CC,整棟(戶)出租,有,1130815~1140814,有,冷氣、熱水器、電視機、瓦斯或天然氣,社會住宅包租轉租
羅東鎮,租賃房屋,宜蘭縣羅東鎮天祥路１０１號４樓,0.0,,,,1130820,土地0建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840527,92.71,3,1,2,有,無,無,14000,151,,0.0,0,租金總額含管理費；,RPPNMLLLQHJGFAG08CC,整棟(戶)出租,無,1130825~1140824,有,冷氣、熱水器,一般代管
宜蘭市,租賃房屋,宜蘭縣宜蘭市舊城南路４０號,0.0,,,,1130815,土地0建物0車位0,全,4,透天厝,住商用,鋼筋混凝土造,0941007,13.0,2,0,2,有,無,有,6500,500,,0.0,0,,RPPNMLLLQHJGFBG18CC,分租套房,無,1130815~1140814,無,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般代管
宜蘭市,租賃房屋+車位,宜蘭縣宜蘭市大福路二段１４２巷３號１２樓之５,0.0,,,,1130812,土地0建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091224,132.06,2,2,2,有,有,有,19600,148,坡道平面,29.84,0,,RPRNMLLLQHJGFBG38CC,整棟(戶)出租,有,1130815~1140814,有,冷氣、熱水器、洗衣機、電視機、冰箱,一般代管
羅東鎮,租賃房屋,宜蘭縣羅東鎮公正路４６３號２樓之１,0.0,,,,1130816,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830916,102.10000000000001,2,2,1,有,有,有,12000,118,,0.0,0,,RPQNMLQLQHJGFAG68CC,整棟(戶)出租,無,1130816~1140815,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租
礁溪鄉,租賃房屋,宜蘭縣礁溪鄉奇峰街１４號２樓,0.0,,,,1130820,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711023,75.05,3,2,2,有,無,有,12000,160,,0.0,0,,RPRNMLQLQHJGFBG88CC,整棟(戶)出租,無,1130820~1140819,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
礁溪鄉,租賃房屋,宜蘭縣礁溪鄉中山路二段５５號,0.0,,,,1130814,土地0建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,0770112,52.16,0,0,1,有,無,無,57000,1093,,0.0,0,權狀登記面積一層45.30平方公尺，騎樓20.94平方公尺，出租面積計算含騎樓20.94平方公尺，出租範圍含後方倉庫，僅室內面積可使用，不含室外，且承租人使用範圍不含通往二樓之走道14.08平方公尺，總計承租範圍為52.16平方公尺。租賃建物部分範圍，且未計入共有部分面積；租賃期間有約定不同租金113年8月15日至114年8月14日每月租金57000元，首月為免租裝潢期。114年8月15日至115年8月14日每月租金59000元，115年8月15日至116年8月14日每月租金60000元。；,RPUNMLRLQHJGFBG66CC,,無,1130815~1160814,無,,
蘇澳鎮,租賃房屋,宜蘭縣蘇澳鎮龍祥二路４巷７９號二樓之１,0.0,,,,1130812,土地0建物1車位0,二層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1100917,62.72,2,1,1,有,有,有,12000,191,,0.0,0,續租案件；,RPPNMLTLQHJGFAG88CC,整棟(戶)出租,無,1130823~1140331,有,冷氣、熱水器、電視機,社會住宅代管
羅東鎮,租賃房屋+車位,宜蘭縣羅東鎮禮運路６０號十樓之２,0.0,,,,1130812,土地0建物1車位1,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860401,134.49,3,2,2,有,有,有,17800,132,升降平面,0.0,0,租金總額含管理費；,RPQNMLTLQHJGFAG98CC,整棟(戶)出租,有,1130826~1140825,有,冷氣、熱水器、洗衣機、冰箱,社會住宅代管
羅東鎮,租賃房屋,宜蘭縣羅東鎮光華街３８號六樓之１,0.0,,,,1130813,土地0建物1車位0,六層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821220,119.21000000000001,3,2,2,有,有,有,15000,126,,0.0,0,租金總額含管理費；,RPRNMLTLQHJGFAG09CC,整棟(戶)出租,無,1130813~1140812,有,冷氣、熱水器,社會住宅代管
冬山鄉,租賃房屋,宜蘭縣冬山鄉照安路２８巷５５弄６號五樓,0.0,,,,1130813,土地0建物1車位0,五層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1120614,87.0,2,1,2,有,有,有,15500,178,,0.0,0,機車車位1個,RPSNMLTLQHJGFAG56CC,整棟(戶)出租,有,1130918~1140917,有,冷氣、熱水器、洗衣機,社會住宅代管
羅東鎮,租賃房屋,宜蘭縣羅東鎮純精路二段１號九樓之１,0.0,,,,1130814,土地0建物1車位0,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850830,29.720000000000002,1,0,1,有,有,有,8000,269,,0.0,0,租金總額含管理費；,RPTNMLTLQHJGFAG66CC,獨立套房,有,1130815~1140814,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
羅東鎮,租賃房屋,宜蘭縣羅東鎮興東路６號八樓之１４,0.0,,,,1130815,土地0建物1車位0,八層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0701016,33.65,1,0,1,有,有,有,7500,223,,0.0,0,租金總額含管理費；,RPWNMLTLQHJGFAG96CC,獨立套房,有,1130818~1140817,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
五結鄉,租賃房屋,宜蘭縣五結鄉大吉五路１６０巷８號四樓,0.0,,,,1130815,土地0建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840321,105.71,3,1,2,有,無,有,13000,123,,0.0,0,,RPXNMLTLQHJGFAG07CC,整棟(戶)出租,無,1130815~1140814,有,冷氣、熱水器、洗衣機、冰箱,社會住宅代管
五結鄉,租賃房屋,宜蘭縣五結鄉成功路２巷３弄４１號二樓之３,0.0,,,,1130815,土地0建物1車位0,二層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1110817,100.19,3,1,2,有,有,有,15000,150,,0.0,0,機車車位2個租金總額含管理費；續租案件；,RPOOMLTLQHJGFAG88CC,整棟(戶)出租,無,1130825~1140824,有,冷氣、熱水器、洗衣機、冰箱,社會住宅代管
五結鄉,租賃房屋,宜蘭縣五結鄉利澤西路３之３６號９樓之５,0.0,,,,1130817,土地0建物1車位0,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841005,58.9,1,1,1,有,有,有,9650,164,,0.0,0,管理費350元。,RPUNMLMJRHJGFAG58CC,獨立套房,有,1130817~1140816,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
冬山鄉,租賃房屋+車位,宜蘭縣冬山鄉香南路３３５巷２８弄２７號二樓,0.0,,,,1130815,土地0建物1車位1,二層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1110314,139.81,2,2,2,有,有,有,13500,97,一樓平面,0.0,0,機車車位2個租金總額含管理費；,RPWNMLMJRHJGFAG78CC,整棟(戶)出租,無,1130901~1140831,有,冷氣、熱水器、冰箱,社會住宅代管
五結鄉,租賃房屋,宜蘭縣五結鄉鎮安路２３８號,0.0,,,,1130816,土地0建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0820803,185.65,4,2,3,有,無,有,17500,94,,0.0,0,續租案件；,RPXNMLMJRHJGFAG88CC,整棟(戶)出租,無,1130905~1140904,無,冷氣、熱水器,社會住宅代管
五結鄉,租賃房屋+車位,宜蘭縣五結鄉成功路２巷３弄４１號五樓之３,0.0,,,,1130819,土地0建物1車位1,五層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1110817,100.19,3,1,2,有,有,有,16000,160,一樓平面,0.0,0,機車車位2個租金總額含管理費；,RPOOMLMJRHJGFAG08CC,整棟(戶)出租,無,1130820~1140819,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
礁溪鄉,租賃房屋,宜蘭縣礁溪鄉德陽街２３號五樓之二,0.0,,,,1130816,土地0建物1車位0,五層,8,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,0950501,76.44,1,2,1,有,有,有,11000,144,,0.0,0,租金總額含管理費；續租案件；,RPPOMLMJRHJGFBG28CC,整棟(戶)出租,有,1130901~1140831,有,冷氣、熱水器、電視機、冰箱,社會住宅代管
員山鄉,租賃房屋,宜蘭縣員山鄉溫泉路１巷２０號,0.0,,,,1130816,土地0建物1車位0,全,2,透天厝,住家用,鋼筋混凝土造,0701125,114.64,3,2,2,有,無,有,10000,87,,0.0,0,續租案件；,RPQOMLMJRHJGFBG38CC,整棟(戶)出租,無,1130910~1140514,無,熱水器,社會住宅代管
礁溪鄉,租賃房屋,宜蘭縣礁溪鄉仁愛路９０巷２４之７號,0.0,,,,1130820,土地0建物1車位0,一層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810810,47.63,1,1,1,有,有,有,8000,168,,0.0,0,,RPROMLMJRHJGFBG48CC,獨立套房,有,1130827~1140826,有,冷氣、洗衣機、冰箱、瓦斯或天然氣,
蘇澳鎮,租賃房屋,宜蘭縣蘇澳鎮坪林路４９號,0.0,,,,1130820,土地0建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,0680509,164.28,4,2,3,有,無,有,10000,61,,0.0,0,,RPPNMLNJRHJGFAG18CC,整棟(戶)出租,無,1130823~1140822,無,冷氣、熱水器,社會住宅代管
羅東鎮,租賃房屋,宜蘭縣羅東鎮中華路１７號,0.0,,,,1130820,土地0建物1車位0,一層,3,店面(店鋪),住宅．店舖,鋼筋混凝土造,0950613,85.74,0,0,1,有,無,有,19000,222,,0.0,0,,RPPNMLTJRHJGFAG78CC,,無,1130915~1160914,無,,
